nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
19, 6, 2224.0, 10.0, 10.0, 6.0, 1029.0, 1068.0, 1028.0, 2275.0, 630.0, 631.0, 600.0
19, 6, 5412.0, 4.0, 29.0, 27.0, 663.0, 1804.0, 1881.0, 2302.0, 631.0, 672.0, 627.0
19, 6, 1797.0, 48.0, 85.0, 74.0, 3767.0, 3800.0, 3681.0, 2221.0, 674.0, 652.0, 627.0
19, 6, 2365.0, 13.0, 74.0, 59.0, 1462.0, 3708.0, 3057.0, 2303.0, 661.0, 697.0, 630.0
19, 6, 2717.0, 21.0, 110.0, 27.0, 1451.0, 3235.0, 1815.0, 2400.0, 671.0, 718.0, 679.0
19, 6, 2544.0, 18.0, 38.0, 32.0, 1772.0, 2822.0, 2437.0, 2396.0, 631.0, 686.0, 630.0
19, 6, 2786.0, 7.0, 68.0, 16.0, 1525.0, 3983.0, 1958.0, 2234.0, 635.0, 722.0, 636.0
19, 6, 2507.0, 27.0, 66.0, 15.0, 2489.0, 3868.0, 1544.0, 2260.0, 685.0, 680.0, 622.0
19, 6, 3498.0, 13.0, 42.0, 14.0, 1560.0, 3693.0, 1668.0, 2230.0, 661.0, 698.0, 643.0
19, 6, 2451.0, 9.0, 28.0, 18.0, 1243.0, 1794.0, 2302.0, 2299.0, 652.0, 658.0, 624.0
19, 6, 2766.0, 44.0, 199.0, 74.0, 2794.0, 4543.0, 3342.0, 2402.0, 674.0, 731.0, 657.0
19, 6, 2269.0, 39.0, 156.0, 151.0, 3942.0, 6073.0, 4757.0, 2344.0, 690.0, 713.0, 636.0
19, 6, 2428.0, 26.0, 214.0, 92.0, 2729.0, 7961.0, 3929.0, 2272.0, 690.0, 717.0, 636.0
19, 6, 3084.0, 66.0, 229.0, 104.0, 3316.0, 6981.0, 5372.0, 2286.0, 688.0, 737.0, 706.0
19, 6, 2791.0, 23.0, 69.0, 47.0, 2053.0, 3121.0, 2746.0, 2407.0, 640.0, 734.0, 655.0
19, 6, 2425.0, 45.0, 184.0, 70.0, 3388.0, 6894.0, 3773.0, 2308.0, 651.0, 712.0, 628.0
19, 6, 2231.0, 9.0, 34.0, 15.0, 1042.0, 2249.0, 1595.0, 2244.0, 614.0, 649.0, 591.0
19, 6, 2647.0, 29.0, 126.0, 80.0, 2589.0, 5232.0, 3277.0, 2311.0, 653.0, 727.0, 641.0
19, 6, 2556.0, 130.0, 191.0, 105.0, 4518.0, 6851.0, 4281.0, 2321.0, 690.0, 752.0, 661.0
19, 6, 2722.0, 9.0, 15.0, 19.0, 1031.0, 1493.0, 1745.0, 2255.0, 643.0, 677.0, 632.0
19, 6, 2587.0, 6.0, 37.0, 28.0, 1027.0, 3300.0, 2715.0, 2231.0, 640.0, 691.0, 639.0
19, 6, 2429.0, 6.0, 33.0, 18.0, 764.0, 2379.0, 1566.0, 2280.0, 616.0, 703.0, 626.0
19, 6, 2739.0, 27.0, 136.0, 72.0, 2378.0, 5802.0, 5239.0, 2336.0, 654.0, 704.0, 643.0
19, 6, 2698.0, 6.0, 71.0, 22.0, 770.0, 3321.0, 1817.0, 2363.0, 640.0, 727.0, 635.0
19, 6, 1635.0, 13.0, 49.0, 32.0, 1827.0, 2863.0, 2955.0, 2274.0, 651.0, 640.0, 601.0
19, 6, 2246.0, 15.0, 73.0, 110.0, 1788.0, 3479.0, 3429.0, 2264.0, 651.0, 702.0, 629.0
19, 6, 2385.0, 7.0, 22.0, 18.0, 885.0, 1694.0, 1756.0, 2307.0, 655.0, 656.0, 628.0
19, 6, 2779.0, 90.0, 181.0, 84.0, 4175.0, 7243.0, 3451.0, 2328.0, 661.0, 745.0, 679.0
19, 6, 2813.0, 19.0, 163.0, 73.0, 1928.0, 5862.0, 4420.0, 2389.0, 650.0, 740.0, 659.0
19, 6, 2535.0, 12.0, 63.0, 37.0, 1295.0, 3919.0, 2258.0, 2296.0, 643.0, 725.0, 647.0
19, 6, 2415.0, 20.0, 98.0, 174.0, 2021.0, 5558.0, 5290.0, 2263.0, 660.0, 714.0, 639.0
19, 6, 4707.0, 3.0, 25.0, 18.0, 617.0, 2455.0, 1743.0, 2298.0, 630.0, 709.0, 629.0
19, 6, 2557.0, 13.0, 33.0, 22.0, 1424.0, 2885.0, 2151.0, 2250.0, 648.0, 703.0, 654.0
19, 6, 2376.0, 13.0, 80.0, 47.0, 1607.0, 4473.0, 4998.0, 2268.0, 645.0, 681.0, 633.0
19, 6, 2621.0, 37.0, 118.0, 146.0, 3312.0, 4777.0, 5573.0, 2262.0, 654.0, 730.0, 641.0
19, 6, 5920.0, 38.0, 265.0, 79.0, 3284.0, 8254.0, 4519.0, 2476.0, 693.0, 771.0, 665.0
19, 6, 2642.0, 33.0, 68.0, 33.0, 2928.0, 3730.0, 2709.0, 2338.0, 680.0, 726.0, 663.0
19, 6, 2698.0, 57.0, 112.0, 71.0, 3293.0, 5042.0, 3213.0, 2227.0, 676.0, 717.0, 665.0
19, 6, 2651.0, 18.0, 166.0, 65.0, 2301.0, 6881.0, 3413.0, 2300.0, 648.0, 757.0, 653.0
19, 6, 1903.0, 7.0, 24.0, 14.0, 995.0, 1876.0, 1589.0, 2332.0, 651.0, 631.0, 602.0
19, 6, 4934.0, 25.0, 82.0, 61.0, 1823.0, 4221.0, 3900.0, 2306.0, 651.0, 690.0, 665.0
19, 6, 2714.0, 36.0, 44.0, 41.0, 2966.0, 3373.0, 4150.0, 2423.0, 668.0, 705.0, 652.0
19, 6, 851.0, 1.0, 0.0, 0.0, 20.0, 20.0, 20.0, 2250.0, 536.0, 565.0, 541.0
19, 6, 860.0, 0.0, 0.0, 1.0, 20.0, 20.0, 20.0, 2315.0, 540.0, 814.0, 538.0
19, 6, 2709.0, 14.0, 70.0, 26.0, 1289.0, 2714.0, 1989.0, 2040.0, 658.0, 660.0, 622.0
19, 6, 2704.0, 7.0, 16.0, 7.0, 924.0, 1639.0, 1029.0, 2138.0, 906.0, 916.0, 702.0
19, 6, 2593.0, 2.0, 8.0, 8.0, 387.0, 948.0, 1404.0, 2115.0, 636.0, 790.0, 620.0
19, 6, 2752.0, 38.0, 159.0, 88.0, 2956.0, 5823.0, 3806.0, 2303.0, 662.0, 706.0, 651.0
19, 6, 2735.0, 30.0, 93.0, 22.0, 1736.0, 4562.0, 2330.0, 2365.0, 640.0, 718.0, 646.0
19, 6, 2334.0, 30.0, 101.0, 76.0, 1812.0, 4722.0, 3343.0, 2316.0, 661.0, 700.0, 634.0
