nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
13, 6, 14.0, 2.0, 5.0, 6.0, 413.0, 672.0, 620.0, 15.0, 7.0, 6.0, 7.0
13, 6, 13.0, 1.0, 1.0, 1.0, 169.0, 272.0, 182.0, 15.0, 6.0, 7.0, 7.0
13, 6, 14.0, 3.0, 8.0, 3.0, 639.0, 1160.0, 787.0, 15.0, 7.0, 7.0, 7.0
13, 6, 16.0, 3.0, 5.0, 4.0, 484.0, 705.0, 695.0, 15.0, 8.0, 8.0, 7.0
13, 6, 12.0, 1.0, 3.0, 4.0, 270.0, 515.0, 416.0, 15.0, 6.0, 7.0, 6.0
13, 6, 15.0, 3.0, 6.0, 6.0, 556.0, 941.0, 956.0, 22.0, 6.0, 8.0, 7.0
13, 6, 14.0, 1.0, 0.0, 1.0, 158.0, 183.0, 401.0, 15.0, 7.0, 6.0, 7.0
13, 6, 12.0, 2.0, 3.0, 2.0, 385.0, 447.0, 456.0, 15.0, 7.0, 6.0, 7.0
13, 6, 21.0, 3.0, 8.0, 8.0, 638.0, 1089.0, 1187.0, 14.0, 7.0, 8.0, 7.0
13, 6, 20.0, 3.0, 4.0, 4.0, 540.0, 553.0, 741.0, 15.0, 8.0, 6.0, 6.0
13, 6, 14.0, 1.0, 3.0, 2.0, 236.0, 394.0, 326.0, 15.0, 7.0, 6.0, 7.0
13, 6, 17.0, 2.0, 2.0, 2.0, 308.0, 369.0, 384.0, 23.0, 8.0, 7.0, 7.0
13, 6, 13.0, 2.0, 7.0, 4.0, 418.0, 892.0, 696.0, 14.0, 7.0, 7.0, 7.0
13, 6, 15.0, 1.0, 5.0, 2.0, 180.0, 587.0, 538.0, 15.0, 6.0, 7.0, 7.0
13, 6, 22.0, 2.0, 2.0, 1.0, 275.0, 377.0, 407.0, 14.0, 7.0, 7.0, 7.0
13, 6, 9.0, 0.0, 0.0, 0.0, 14.0, 14.0, 14.0, 14.0, 6.0, 6.0, 6.0
13, 6, 14.0, 4.0, 5.0, 3.0, 589.0, 914.0, 707.0, 15.0, 7.0, 7.0, 7.0
13, 6, 10.0, 0.0, 0.0, 0.0, 14.0, 14.0, 14.0, 14.0, 14.0, 6.0, 6.0
13, 6, 23.0, 1.0, 2.0, 2.0, 236.0, 304.0, 231.0, 15.0, 7.0, 7.0, 6.0
13, 6, 17.0, 1.0, 10.0, 8.0, 381.0, 1138.0, 1168.0, 14.0, 7.0, 8.0, 8.0
13, 6, 21.0, 3.0, 7.0, 4.0, 461.0, 947.0, 846.0, 15.0, 8.0, 7.0, 7.0
13, 6, 15.0, 2.0, 5.0, 4.0, 472.0, 794.0, 596.0, 16.0, 8.0, 6.0, 6.0
13, 6, 16.0, 1.0, 3.0, 1.0, 152.0, 452.0, 321.0, 15.0, 7.0, 8.0, 8.0
13, 6, 18.0, 2.0, 3.0, 2.0, 230.0, 617.0, 499.0, 15.0, 7.0, 7.0, 15.0
13, 6, 12.0, 2.0, 5.0, 4.0, 361.0, 748.0, 667.0, 14.0, 7.0, 7.0, 6.0
