nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
12, 2, 17.0, 1.0, 1.0, 0.0, 79.0, 79.0, 79.0, 6.0, 3.0, 3.0, 2.0
12, 2, 13.0, 1.0, 0.0, 1.0, 56.0, 56.0, 56.0, 7.0, 3.0, 2.0, 2.0
12, 2, 10.0, 0.0, 0.0, 1.0, 45.0, 71.0, 93.0, 6.0, 3.0, 3.0, 3.0
12, 2, 13.0, 1.0, 1.0, 2.0, 29.0, 44.0, 31.0, 14.0, 3.0, 3.0, 2.0
12, 2, 15.0, 0.0, 2.0, 2.0, 83.0, 156.0, 117.0, 5.0, 2.0, 3.0, 4.0
12, 2, 12.0, 1.0, 1.0, 0.0, 45.0, 93.0, 93.0, 7.0, 2.0, 4.0, 3.0
12, 2, 12.0, 1.0, 1.0, 1.0, 69.0, 119.0, 131.0, 7.0, 3.0, 2.0, 3.0
12, 2, 9.0, 2.0, 1.0, 0.0, 62.0, 126.0, 121.0, 6.0, 3.0, 3.0, 2.0
12, 2, 9.0, 0.0, 0.0, 1.0, 39.0, 60.0, 71.0, 6.0, 3.0, 2.0, 3.0
12, 2, 10.0, 1.0, 2.0, 1.0, 122.0, 170.0, 172.0, 6.0, 3.0, 3.0, 3.0
12, 2, 16.0, 0.0, 1.0, 0.0, 71.0, 68.0, 46.0, 6.0, 3.0, 3.0, 3.0
12, 2, 15.0, 0.0, 1.0, 1.0, 40.0, 61.0, 41.0, 6.0, 3.0, 3.0, 3.0
12, 2, 10.0, 2.0, 1.0, 1.0, 122.0, 128.0, 172.0, 6.0, 3.0, 3.0, 3.0
12, 2, 15.0, 0.0, 1.0, 0.0, 81.0, 140.0, 119.0, 6.0, 3.0, 3.0, 2.0
12, 2, 12.0, 0.0, 1.0, 1.0, 60.0, 60.0, 60.0, 13.0, 3.0, 3.0, 3.0
12, 2, 8.0, 1.0, 1.0, 0.0, 39.0, 87.0, 93.0, 7.0, 3.0, 2.0, 3.0
12, 2, 11.0, 1.0, 1.0, 1.0, 138.0, 138.0, 138.0, 7.0, 2.0, 3.0, 3.0
12, 2, 9.0, 0.0, 0.0, 1.0, 62.0, 84.0, 121.0, 6.0, 3.0, 3.0, 3.0
12, 2, 10.0, 2.0, 1.0, 1.0, 141.0, 209.0, 180.0, 6.0, 3.0, 3.0, 3.0
12, 2, 9.0, 1.0, 2.0, 1.0, 122.0, 175.0, 172.0, 6.0, 2.0, 3.0, 4.0
12, 2, 15.0, 1.0, 1.0, 1.0, 85.0, 124.0, 76.0, 6.0, 3.0, 3.0, 3.0
12, 2, 8.0, 0.0, 1.0, 0.0, 27.0, 53.0, 54.0, 7.0, 4.0, 2.0, 2.0
12, 2, 12.0, 0.0, 1.0, 1.0, 33.0, 73.0, 67.0, 6.0, 3.0, 3.0, 2.0
12, 2, 11.0, 1.0, 1.0, 1.0, 94.0, 108.0, 51.0, 6.0, 3.0, 3.0, 2.0
12, 2, 11.0, 1.0, 2.0, 1.0, 101.0, 136.0, 164.0, 6.0, 3.0, 3.0, 3.0
12, 2, 16.0, 1.0, 1.0, 1.0, 100.0, 167.0, 132.0, 13.0, 2.0, 3.0, 3.0
12, 2, 12.0, 1.0, 0.0, 1.0, 33.0, 59.0, 48.0, 7.0, 3.0, 2.0, 3.0
12, 2, 17.0, 2.0, 1.0, 2.0, 190.0, 190.0, 190.0, 6.0, 4.0, 2.0, 3.0
12, 2, 8.0, 1.0, 1.0, 1.0, 71.0, 136.0, 129.0, 6.0, 3.0, 3.0, 3.0
12, 2, 9.0, 1.0, 0.0, 0.0, 58.0, 97.0, 112.0, 7.0, 3.0, 2.0, 3.0
12, 2, 14.0, 1.0, 1.0, 1.0, 59.0, 59.0, 59.0, 7.0, 2.0, 3.0, 3.0
12, 2, 10.0, 0.0, 1.0, 1.0, 118.0, 118.0, 118.0, 6.0, 3.0, 2.0, 3.0
12, 2, 9.0, 0.0, 1.0, 1.0, 34.0, 70.0, 83.0, 6.0, 3.0, 3.0, 2.0
12, 2, 9.0, 0.0, 2.0, 0.0, 84.0, 146.0, 144.0, 6.0, 2.0, 3.0, 3.0
12, 2, 10.0, 1.0, 0.0, 1.0, 52.0, 116.0, 109.0, 6.0, 3.0, 3.0, 3.0
12, 2, 14.0, 1.0, 1.0, 1.0, 69.0, 105.0, 69.0, 6.0, 3.0, 3.0, 3.0
12, 2, 16.0, 2.0, 1.0, 2.0, 187.0, 187.0, 187.0, 6.0, 3.0, 9.0, 3.0
12, 2, 10.0, 1.0, 0.0, 0.0, 69.0, 116.0, 131.0, 6.0, 2.0, 3.0, 3.0
12, 2, 17.0, 2.0, 0.0, 1.0, 131.0, 131.0, 131.0, 7.0, 3.0, 3.0, 2.0
12, 2, 9.0, 1.0, 0.0, 1.0, 107.0, 107.0, 107.0, 7.0, 2.0, 3.0, 3.0
12, 2, 11.0, 1.0, 1.0, 1.0, 186.0, 186.0, 186.0, 7.0, 3.0, 2.0, 3.0
12, 2, 14.0, 1.0, 1.0, 0.0, 94.0, 70.0, 51.0, 7.0, 2.0, 3.0, 3.0
12, 2, 10.0, 1.0, 1.0, 0.0, 44.0, 63.0, 37.0, 7.0, 2.0, 3.0, 3.0
12, 2, 14.0, 1.0, 1.0, 1.0, 91.0, 134.0, 109.0, 7.0, 3.0, 3.0, 3.0
12, 2, 13.0, 1.0, 1.0, 0.0, 67.0, 125.0, 103.0, 7.0, 3.0, 3.0, 2.0
12, 2, 13.0, 1.0, 1.0, 1.0, 33.0, 58.0, 48.0, 6.0, 3.0, 2.0, 3.0
12, 2, 15.0, 0.0, 2.0, 1.0, 76.0, 123.0, 94.0, 6.0, 3.0, 3.0, 3.0
12, 2, 14.0, 1.0, 1.0, 0.0, 33.0, 59.0, 48.0, 6.0, 3.0, 3.0, 9.0
12, 2, 13.0, 1.0, 1.0, 2.0, 128.0, 128.0, 128.0, 6.0, 3.0, 4.0, 2.0
12, 2, 16.0, 1.0, 1.0, 1.0, 76.0, 123.0, 94.0, 5.0, 3.0, 3.0, 3.0
