nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
11, 4, 4.0, 1.0, 2.0, 1.0, 85.0, 185.0, 177.0, 5.0, 2.0, 2.0, 3.0
11, 4, 3.0, 2.0, 0.0, 1.0, 55.0, 86.0, 82.0, 3.0, 3.0, 1.0, 1.0
11, 4, 2.0, 1.0, 1.0, 0.0, 79.0, 126.0, 111.0, 3.0, 1.0, 1.0, 2.0
11, 4, 3.0, 1.0, 1.0, 2.0, 107.0, 143.0, 139.0, 4.0, 1.0, 2.0, 1.0
11, 4, 3.0, 1.0, 1.0, 1.0, 58.0, 71.0, 91.0, 3.0, 1.0, 2.0, 1.0
11, 4, 4.0, 0.0, 1.0, 2.0, 65.0, 102.0, 87.0, 2.0, 0.0, 2.0, 2.0
11, 4, 4.0, 1.0, 2.0, 0.0, 197.0, 194.0, 144.0, 2.0, 2.0, 1.0, 1.0
11, 4, 3.0, 1.0, 1.0, 1.0, 91.0, 130.0, 87.0, 3.0, 1.0, 1.0, 1.0
11, 4, 3.0, 1.0, 0.0, 1.0, 111.0, 115.0, 130.0, 3.0, 1.0, 1.0, 2.0
11, 4, 2.0, 1.0, 1.0, 1.0, 84.0, 96.0, 120.0, 4.0, 1.0, 1.0, 1.0
11, 4, 3.0, 1.0, 2.0, 1.0, 99.0, 267.0, 243.0, 5.0, 3.0, 3.0, 2.0
11, 4, 3.0, 1.0, 1.0, 1.0, 82.0, 168.0, 184.0, 4.0, 2.0, 2.0, 2.0
11, 4, 5.0, 0.0, 1.0, 0.0, 73.0, 113.0, 78.0, 4.0, 2.0, 2.0, 1.0
11, 4, 3.0, 0.0, 2.0, 1.0, 37.0, 116.0, 100.0, 5.0, 2.0, 2.0, 1.0
11, 4, 4.0, 1.0, 1.0, 1.0, 138.0, 156.0, 182.0, 4.0, 2.0, 2.0, 2.0
11, 4, 5.0, 1.0, 1.0, 1.0, 83.0, 185.0, 184.0, 5.0, 2.0, 2.0, 2.0
11, 4, 4.0, 1.0, 2.0, 2.0, 103.0, 210.0, 223.0, 3.0, 1.0, 2.0, 2.0
11, 4, 0.0, 0.0, 1.0, 0.0, 12.0, 12.0, 12.0, 2.0, 1.0, 2.0, 1.0
11, 4, 3.0, 1.0, 0.0, 0.0, 56.0, 88.0, 72.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 1.0, 1.0, 1.0, 134.0, 198.0, 183.0, 3.0, 1.0, 2.0, 2.0
11, 4, 3.0, 1.0, 1.0, 2.0, 183.0, 210.0, 195.0, 2.0, 2.0, 2.0, 1.0
11, 4, 2.0, 0.0, 1.0, 0.0, 57.0, 90.0, 80.0, 3.0, 1.0, 2.0, 1.0
11, 4, 3.0, 1.0, 0.0, 1.0, 38.0, 78.0, 80.0, 3.0, 1.0, 1.0, 2.0
11, 4, 5.0, 1.0, 1.0, 1.0, 120.0, 167.0, 122.0, 3.0, 2.0, 1.0, 2.0
11, 4, 3.0, 1.0, 1.0, 1.0, 178.0, 219.0, 145.0, 3.0, 1.0, 2.0, 1.0
11, 4, 3.0, 1.0, 2.0, 1.0, 180.0, 213.0, 147.0, 3.0, 2.0, 1.0, 1.0
11, 4, 2.0, 1.0, 0.0, 1.0, 98.0, 116.0, 140.0, 2.0, 1.0, 2.0, 1.0
11, 4, 3.0, 0.0, 1.0, 2.0, 140.0, 179.0, 186.0, 3.0, 2.0, 1.0, 2.0
11, 4, 1.0, 0.0, 0.0, 1.0, 12.0, 12.0, 12.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 1.0, 2.0, 2.0, 127.0, 227.0, 236.0, 3.0, 1.0, 1.0, 2.0
11, 4, 2.0, 1.0, 1.0, 1.0, 143.0, 151.0, 152.0, 3.0, 1.0, 1.0, 2.0
11, 4, 2.0, 0.0, 1.0, 1.0, 32.0, 63.0, 62.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 0.0, 1.0, 1.0, 87.0, 124.0, 129.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 0.0, 0.0, 1.0, 75.0, 98.0, 145.0, 3.0, 1.0, 1.0, 2.0
11, 4, 5.0, 1.0, 1.0, 1.0, 117.0, 180.0, 100.0, 3.0, 2.0, 1.0, 1.0
11, 4, 4.0, 1.0, 2.0, 1.0, 65.0, 227.0, 118.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 1.0, 0.0, 2.0, 113.0, 134.0, 107.0, 2.0, 2.0, 2.0, 0.0
11, 4, 4.0, 1.0, 1.0, 1.0, 103.0, 177.0, 130.0, 3.0, 1.0, 2.0, 2.0
11, 4, 3.0, 1.0, 1.0, 1.0, 84.0, 114.0, 89.0, 3.0, 1.0, 2.0, 2.0
11, 4, 3.0, 1.0, 2.0, 1.0, 147.0, 204.0, 137.0, 3.0, 2.0, 1.0, 0.0
11, 4, 6.0, 2.0, 1.0, 1.0, 108.0, 153.0, 147.0, 3.0, 2.0, 1.0, 2.0
11, 4, 3.0, 1.0, 1.0, 0.0, 87.0, 147.0, 171.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 1.0, 0.0, 1.0, 58.0, 112.0, 92.0, 2.0, 1.0, 2.0, 1.0
11, 4, 2.0, 0.0, 0.0, 1.0, 54.0, 111.0, 118.0, 2.0, 1.0, 2.0, 0.0
11, 4, 3.0, 2.0, 2.0, 2.0, 205.0, 236.0, 188.0, 3.0, 3.0, 1.0, 1.0
11, 4, 2.0, 1.0, 2.0, 1.0, 93.0, 217.0, 221.0, 1.0, 1.0, 2.0, 1.0
11, 4, 3.0, 2.0, 1.0, 0.0, 129.0, 179.0, 155.0, 4.0, 1.0, 1.0, 1.0
11, 4, 2.0, 1.0, 1.0, 0.0, 102.0, 135.0, 110.0, 3.0, 2.0, 1.0, 1.0
11, 4, 3.0, 1.0, 1.0, 1.0, 85.0, 169.0, 86.0, 2.0, 1.0, 2.0, 2.0
