nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
15, 2, 118.0, 1.0, 0.0, 0.0, 55.0, 80.0, 47.0, 67.0, 25.0, 24.0, 25.0
15, 2, 94.0, 0.0, 1.0, 1.0, 58.0, 151.0, 149.0, 78.0, 27.0, 28.0, 26.0
15, 2, 142.0, 1.0, 1.0, 1.0, 94.0, 125.0, 56.0, 72.0, 26.0, 27.0, 27.0
15, 2, 138.0, 1.0, 1.0, 1.0, 139.0, 179.0, 101.0, 66.0, 27.0, 26.0, 25.0
15, 2, 141.0, 1.0, 1.0, 1.0, 115.0, 136.0, 75.0, 70.0, 27.0, 27.0, 39.0
15, 2, 255.0, 1.0, 2.0, 0.0, 116.0, 168.0, 93.0, 68.0, 27.0, 27.0, 28.0
15, 2, 163.0, 1.0, 1.0, 0.0, 60.0, 145.0, 117.0, 70.0, 27.0, 38.0, 26.0
15, 2, 146.0, 2.0, 3.0, 2.0, 165.0, 300.0, 232.0, 69.0, 28.0, 28.0, 29.0
15, 2, 98.0, 2.0, 2.0, 2.0, 169.0, 321.0, 266.0, 80.0, 28.0, 29.0, 27.0
15, 2, 95.0, 3.0, 4.0, 3.0, 265.0, 387.0, 314.0, 72.0, 29.0, 29.0, 30.0
15, 2, 96.0, 1.0, 2.0, 2.0, 169.0, 304.0, 266.0, 68.0, 27.0, 29.0, 28.0
15, 2, 152.0, 1.0, 2.0, 1.0, 139.0, 185.0, 101.0, 70.0, 42.0, 27.0, 27.0
15, 2, 93.0, 1.0, 1.0, 1.0, 119.0, 236.0, 239.0, 69.0, 28.0, 28.0, 28.0
15, 2, 133.0, 1.0, 2.0, 1.0, 130.0, 256.0, 205.0, 87.0, 40.0, 41.0, 41.0
15, 2, 141.0, 0.0, 1.0, 1.0, 106.0, 104.0, 65.0, 69.0, 27.0, 27.0, 27.0
15, 2, 210.0, 1.0, 2.0, 2.0, 179.0, 283.0, 179.0, 70.0, 30.0, 48.0, 29.0
15, 2, 127.0, 1.0, 1.0, 0.0, 43.0, 74.0, 59.0, 67.0, 27.0, 26.0, 28.0
15, 2, 146.0, 2.0, 3.0, 1.0, 171.0, 291.0, 196.0, 68.0, 42.0, 29.0, 28.0
15, 2, 153.0, 2.0, 2.0, 2.0, 190.0, 301.0, 215.0, 69.0, 29.0, 29.0, 28.0
15, 2, 149.0, 1.0, 1.0, 1.0, 97.0, 159.0, 124.0, 67.0, 40.0, 26.0, 26.0
15, 2, 133.0, 0.0, 1.0, 1.0, 82.0, 106.0, 68.0, 68.0, 25.0, 26.0, 26.0
15, 2, 164.0, 1.0, 2.0, 1.0, 159.0, 274.0, 199.0, 71.0, 27.0, 28.0, 41.0
15, 2, 141.0, 1.0, 1.0, 1.0, 142.0, 137.0, 65.0, 65.0, 26.0, 27.0, 25.0
15, 2, 142.0, 1.0, 1.0, 1.0, 111.0, 153.0, 192.0, 66.0, 26.0, 26.0, 27.0
15, 2, 92.0, 1.0, 1.0, 1.0, 141.0, 290.0, 256.0, 65.0, 27.0, 27.0, 27.0
15, 2, 134.0, 1.0, 1.0, 1.0, 64.0, 114.0, 76.0, 68.0, 26.0, 26.0, 26.0
15, 2, 197.0, 1.0, 2.0, 1.0, 159.0, 255.0, 199.0, 71.0, 28.0, 28.0, 28.0
15, 2, 110.0, 1.0, 2.0, 1.0, 133.0, 230.0, 234.0, 69.0, 27.0, 27.0, 28.0
15, 2, 212.0, 1.0, 1.0, 1.0, 108.0, 170.0, 101.0, 66.0, 27.0, 27.0, 27.0
15, 2, 81.0, 1.0, 2.0, 1.0, 86.0, 179.0, 177.0, 68.0, 25.0, 27.0, 27.0
15, 2, 150.0, 1.0, 0.0, 0.0, 55.0, 80.0, 47.0, 82.0, 26.0, 26.0, 25.0
15, 2, 139.0, 1.0, 1.0, 1.0, 139.0, 173.0, 101.0, 69.0, 27.0, 27.0, 27.0
15, 2, 132.0, 1.0, 0.0, 1.0, 73.0, 93.0, 54.0, 77.0, 25.0, 26.0, 26.0
15, 2, 243.0, 0.0, 2.0, 1.0, 129.0, 196.0, 111.0, 69.0, 28.0, 27.0, 28.0
15, 2, 151.0, 1.0, 2.0, 2.0, 159.0, 244.0, 199.0, 79.0, 28.0, 29.0, 29.0
15, 2, 140.0, 1.0, 1.0, 1.0, 115.0, 134.0, 75.0, 69.0, 27.0, 27.0, 26.0
15, 2, 90.0, 1.0, 1.0, 1.0, 96.0, 132.0, 207.0, 83.0, 27.0, 25.0, 27.0
15, 2, 285.0, 1.0, 2.0, 1.0, 187.0, 213.0, 148.0, 70.0, 29.0, 28.0, 28.0
15, 2, 146.0, 1.0, 1.0, 1.0, 139.0, 188.0, 101.0, 70.0, 27.0, 44.0, 26.0
15, 2, 164.0, 2.0, 2.0, 2.0, 165.0, 299.0, 232.0, 68.0, 28.0, 28.0, 29.0
15, 2, 120.0, 0.0, 1.0, 1.0, 39.0, 78.0, 63.0, 71.0, 40.0, 26.0, 25.0
15, 2, 214.0, 1.0, 2.0, 1.0, 129.0, 193.0, 111.0, 68.0, 28.0, 26.0, 28.0
15, 2, 157.0, 1.0, 1.0, 0.0, 105.0, 166.0, 158.0, 68.0, 27.0, 26.0, 41.0
15, 2, 96.0, 1.0, 3.0, 2.0, 169.0, 273.0, 266.0, 68.0, 28.0, 28.0, 30.0
15, 2, 105.0, 0.0, 1.0, 0.0, 45.0, 107.0, 126.0, 67.0, 26.0, 27.0, 39.0
15, 2, 96.0, 2.0, 3.0, 2.0, 169.0, 313.0, 266.0, 68.0, 28.0, 28.0, 28.0
