nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
12, 6, 9.0, 1.0, 2.0, 3.0, 320.0, 474.0, 490.0, 6.0, 4.0, 3.0, 3.0
12, 6, 8.0, 2.0, 3.0, 2.0, 275.0, 387.0, 385.0, 6.0, 3.0, 4.0, 3.0
12, 6, 9.0, 2.0, 4.0, 6.0, 319.0, 552.0, 599.0, 7.0, 4.0, 3.0, 3.0
12, 6, 8.0, 3.0, 3.0, 2.0, 478.0, 554.0, 471.0, 6.0, 4.0, 3.0, 3.0
12, 6, 8.0, 2.0, 5.0, 2.0, 362.0, 602.0, 563.0, 7.0, 3.0, 3.0, 3.0
12, 6, 7.0, 1.0, 6.0, 3.0, 314.0, 626.0, 465.0, 7.0, 3.0, 4.0, 3.0
12, 6, 9.0, 3.0, 3.0, 3.0, 522.0, 614.0, 551.0, 7.0, 3.0, 3.0, 3.0
12, 6, 6.0, 2.0, 1.0, 1.0, 333.0, 302.0, 216.0, 6.0, 4.0, 3.0, 3.0
12, 6, 8.0, 4.0, 4.0, 2.0, 694.0, 733.0, 548.0, 6.0, 4.0, 3.0, 3.0
12, 6, 8.0, 2.0, 2.0, 3.0, 406.0, 499.0, 617.0, 7.0, 3.0, 3.0, 3.0
12, 6, 11.0, 1.0, 6.0, 4.0, 352.0, 870.0, 709.0, 14.0, 3.0, 4.0, 3.0
12, 6, 6.0, 0.0, 0.0, 0.0, 13.0, 13.0, 13.0, 5.0, 3.0, 3.0, 2.0
12, 6, 9.0, 2.0, 3.0, 2.0, 458.0, 585.0, 544.0, 7.0, 3.0, 4.0, 4.0
12, 6, 8.0, 1.0, 3.0, 1.0, 305.0, 444.0, 284.0, 7.0, 3.0, 3.0, 3.0
12, 6, 7.0, 2.0, 2.0, 2.0, 239.0, 303.0, 254.0, 7.0, 3.0, 3.0, 3.0
12, 6, 10.0, 2.0, 2.0, 2.0, 309.0, 419.0, 425.0, 6.0, 4.0, 3.0, 3.0
12, 6, 10.0, 1.0, 2.0, 1.0, 191.0, 371.0, 346.0, 6.0, 4.0, 5.0, 3.0
12, 6, 7.0, 2.0, 3.0, 3.0, 499.0, 622.0, 621.0, 6.0, 3.0, 4.0, 3.0
12, 6, 5.0, 0.0, 1.0, 0.0, 13.0, 13.0, 13.0, 7.0, 3.0, 3.0, 2.0
12, 6, 7.0, 2.0, 1.0, 2.0, 193.0, 254.0, 394.0, 7.0, 3.0, 3.0, 3.0
12, 6, 9.0, 2.0, 2.0, 2.0, 374.0, 434.0, 309.0, 7.0, 3.0, 3.0, 10.0
12, 6, 9.0, 1.0, 2.0, 3.0, 220.0, 378.0, 373.0, 6.0, 3.0, 4.0, 3.0
12, 6, 8.0, 2.0, 1.0, 3.0, 370.0, 446.0, 600.0, 6.0, 3.0, 5.0, 4.0
12, 6, 7.0, 2.0, 3.0, 2.0, 318.0, 388.0, 453.0, 7.0, 3.0, 3.0, 3.0
12, 6, 8.0, 3.0, 4.0, 5.0, 436.0, 550.0, 733.0, 7.0, 3.0, 3.0, 4.0
12, 6, 7.0, 1.0, 2.0, 1.0, 118.0, 312.0, 193.0, 6.0, 4.0, 3.0, 3.0
12, 6, 8.0, 2.0, 3.0, 3.0, 253.0, 407.0, 471.0, 7.0, 3.0, 3.0, 4.0
12, 6, 8.0, 2.0, 3.0, 2.0, 421.0, 475.0, 348.0, 6.0, 3.0, 4.0, 3.0
12, 6, 10.0, 2.0, 2.0, 3.0, 177.0, 264.0, 548.0, 6.0, 3.0, 3.0, 4.0
12, 6, 9.0, 3.0, 4.0, 3.0, 429.0, 735.0, 679.0, 6.0, 3.0, 4.0, 4.0
12, 6, 9.0, 3.0, 5.0, 3.0, 489.0, 860.0, 617.0, 7.0, 4.0, 3.0, 3.0
12, 6, 7.0, 2.0, 1.0, 2.0, 231.0, 295.0, 441.0, 14.0, 3.0, 3.0, 3.0
12, 6, 6.0, 0.0, 0.0, 0.0, 13.0, 13.0, 13.0, 6.0, 3.0, 3.0, 3.0
12, 6, 12.0, 3.0, 4.0, 4.0, 484.0, 526.0, 789.0, 6.0, 4.0, 3.0, 4.0
12, 6, 5.0, 1.0, 1.0, 2.0, 121.0, 173.0, 133.0, 7.0, 3.0, 3.0, 3.0
12, 6, 9.0, 3.0, 3.0, 3.0, 423.0, 638.0, 491.0, 5.0, 3.0, 4.0, 3.0
12, 6, 6.0, 3.0, 4.0, 2.0, 404.0, 503.0, 368.0, 6.0, 3.0, 4.0, 4.0
12, 6, 9.0, 2.0, 3.0, 2.0, 417.0, 523.0, 520.0, 6.0, 3.0, 4.0, 2.0
12, 6, 10.0, 4.0, 5.0, 4.0, 596.0, 983.0, 922.0, 6.0, 4.0, 4.0, 3.0
12, 6, 8.0, 2.0, 1.0, 1.0, 311.0, 338.0, 256.0, 7.0, 3.0, 3.0, 3.0
12, 6, 10.0, 4.0, 6.0, 3.0, 593.0, 933.0, 699.0, 6.0, 4.0, 4.0, 3.0
12, 6, 7.0, 1.0, 2.0, 1.0, 140.0, 268.0, 318.0, 7.0, 11.0, 3.0, 3.0
12, 6, 12.0, 3.0, 6.0, 4.0, 545.0, 901.0, 828.0, 7.0, 3.0, 4.0, 4.0
12, 6, 8.0, 2.0, 5.0, 2.0, 457.0, 799.0, 617.0, 7.0, 4.0, 3.0, 3.0
12, 6, 7.0, 2.0, 1.0, 2.0, 213.0, 231.0, 220.0, 6.0, 4.0, 3.0, 3.0
12, 6, 8.0, 1.0, 2.0, 2.0, 286.0, 436.0, 409.0, 6.0, 4.0, 3.0, 3.0
12, 6, 7.0, 2.0, 2.0, 2.0, 223.0, 354.0, 332.0, 6.0, 3.0, 4.0, 3.0
12, 6, 7.0, 1.0, 0.0, 0.0, 13.0, 13.0, 13.0, 6.0, 3.0, 3.0, 3.0
12, 6, 13.0, 2.0, 5.0, 2.0, 289.0, 614.0, 450.0, 6.0, 3.0, 4.0, 3.0
12, 6, 8.0, 2.0, 3.0, 4.0, 371.0, 597.0, 638.0, 7.0, 4.0, 3.0, 3.0
