nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
19, 2, 2586.0, 1.0, 3.0, 2.0, 189.0, 346.0, 410.0, 1911.0, 554.0, 606.0, 574.0
19, 2, 3698.0, 2.0, 2.0, 1.0, 167.0, 225.0, 108.0, 1958.0, 547.0, 550.0, 555.0
19, 2, 3579.0, 1.0, 2.0, 1.0, 121.0, 187.0, 108.0, 1937.0, 531.0, 528.0, 532.0
19, 2, 2532.0, 3.0, 6.0, 5.0, 390.0, 690.0, 582.0, 2915.0, 606.0, 655.0, 599.0
19, 2, 4646.0, 3.0, 7.0, 2.0, 297.0, 538.0, 392.0, 1944.0, 677.0, 610.0, 667.0
19, 2, 4128.0, 3.0, 7.0, 4.0, 346.0, 599.0, 493.0, 1979.0, 863.0, 741.0, 860.0
19, 2, 3656.0, 1.0, 3.0, 1.0, 157.0, 281.0, 190.0, 1883.0, 571.0, 620.0, 611.0
19, 2, 4279.0, 3.0, 6.0, 4.0, 300.0, 508.0, 346.0, 1929.0, 594.0, 669.0, 654.0
19, 2, 3619.0, 1.0, 3.0, 2.0, 166.0, 279.0, 181.0, 2083.0, 622.0, 644.0, 569.0
19, 2, 3588.0, 1.0, 2.0, 2.0, 146.0, 308.0, 305.0, 2180.0, 551.0, 623.0, 558.0
19, 2, 4449.0, 3.0, 5.0, 4.0, 270.0, 464.0, 329.0, 1942.0, 600.0, 831.0, 597.0
19, 2, 3987.0, 1.0, 3.0, 2.0, 159.0, 345.0, 323.0, 2397.0, 802.0, 757.0, 798.0
19, 2, 4083.0, 1.0, 2.0, 2.0, 123.0, 259.0, 193.0, 2101.0, 551.0, 603.0, 572.0
19, 2, 2717.0, 1.0, 3.0, 1.0, 83.0, 231.0, 236.0, 2323.0, 545.0, 574.0, 553.0
19, 2, 2814.0, 2.0, 4.0, 3.0, 227.0, 515.0, 462.0, 2466.0, 682.0, 662.0, 568.0
19, 2, 3198.0, 1.0, 1.0, 0.0, 47.0, 72.0, 48.0, 2112.0, 759.0, 587.0, 530.0
19, 2, 2663.0, 3.0, 5.0, 3.0, 252.0, 452.0, 438.0, 2200.0, 819.0, 687.0, 580.0
19, 2, 3164.0, 1.0, 1.0, 2.0, 71.0, 182.0, 179.0, 2134.0, 832.0, 593.0, 521.0
19, 2, 3725.0, 1.0, 2.0, 1.0, 209.0, 246.0, 110.0, 2374.0, 537.0, 812.0, 553.0
19, 2, 4067.0, 2.0, 4.0, 2.0, 219.0, 397.0, 263.0, 2191.0, 601.0, 640.0, 570.0
19, 2, 3618.0, 1.0, 1.0, 1.0, 62.0, 116.0, 101.0, 2160.0, 817.0, 804.0, 588.0
19, 2, 3527.0, 0.0, 1.0, 1.0, 68.0, 161.0, 126.0, 2334.0, 539.0, 591.0, 527.0
19, 2, 2954.0, 1.0, 1.0, 0.0, 65.0, 104.0, 65.0, 2285.0, 579.0, 761.0, 509.0
19, 2, 3598.0, 0.0, 2.0, 1.0, 77.0, 194.0, 173.0, 2215.0, 639.0, 652.0, 536.0
19, 2, 4310.0, 4.0, 11.0, 5.0, 454.0, 676.0, 518.0, 2176.0, 625.0, 629.0, 626.0
19, 2, 5032.0, 2.0, 3.0, 2.0, 214.0, 453.0, 339.0, 2037.0, 624.0, 709.0, 585.0
19, 2, 4082.0, 2.0, 4.0, 2.0, 297.0, 431.0, 244.0, 1999.0, 587.0, 719.0, 575.0
19, 2, 3870.0, 2.0, 4.0, 2.0, 199.0, 330.0, 215.0, 2158.0, 579.0, 646.0, 598.0
19, 2, 4520.0, 4.0, 9.0, 6.0, 379.0, 630.0, 452.0, 2281.0, 821.0, 665.0, 604.0
19, 2, 3525.0, 1.0, 1.0, 1.0, 95.0, 107.0, 68.0, 2381.0, 516.0, 576.0, 568.0
19, 2, 3913.0, 2.0, 2.0, 2.0, 167.0, 302.0, 247.0, 2406.0, 572.0, 647.0, 709.0
19, 2, 3691.0, 1.0, 3.0, 2.0, 170.0, 379.0, 329.0, 2213.0, 805.0, 769.0, 706.0
19, 2, 3348.0, 1.0, 1.0, 1.0, 115.0, 187.0, 114.0, 2326.0, 527.0, 627.0, 534.0
19, 2, 3763.0, 1.0, 2.0, 1.0, 96.0, 194.0, 133.0, 2098.0, 552.0, 588.0, 551.0
19, 2, 3956.0, 1.0, 1.0, 1.0, 140.0, 155.0, 83.0, 2292.0, 546.0, 536.0, 537.0
19, 2, 3909.0, 2.0, 5.0, 2.0, 243.0, 391.0, 239.0, 2376.0, 642.0, 840.0, 580.0
19, 2, 3854.0, 1.0, 3.0, 2.0, 136.0, 318.0, 255.0, 2043.0, 562.0, 615.0, 556.0
19, 2, 3912.0, 1.0, 1.0, 1.0, 114.0, 137.0, 80.0, 2301.0, 618.0, 552.0, 538.0
19, 2, 3707.0, 1.0, 1.0, 1.0, 122.0, 165.0, 72.0, 2042.0, 519.0, 575.0, 534.0
19, 2, 4154.0, 3.0, 4.0, 3.0, 326.0, 454.0, 251.0, 2201.0, 584.0, 744.0, 689.0
19, 2, 2576.0, 2.0, 4.0, 4.0, 254.0, 431.0, 515.0, 2056.0, 586.0, 641.0, 675.0
19, 2, 4418.0, 3.0, 6.0, 4.0, 356.0, 583.0, 475.0, 2084.0, 850.0, 794.0, 690.0
19, 2, 4152.0, 2.0, 5.0, 2.0, 284.0, 423.0, 257.0, 2102.0, 589.0, 633.0, 596.0
19, 2, 2791.0, 1.0, 2.0, 2.0, 108.0, 257.0, 283.0, 2254.0, 556.0, 557.0, 532.0
19, 2, 4077.0, 2.0, 3.0, 2.0, 353.0, 351.0, 224.0, 2214.0, 584.0, 595.0, 574.0
19, 2, 4009.0, 2.0, 5.0, 2.0, 245.0, 443.0, 354.0, 2245.0, 600.0, 613.0, 588.0
19, 2, 2698.0, 2.0, 3.0, 3.0, 172.0, 398.0, 369.0, 2284.0, 567.0, 582.0, 562.0
19, 2, 3852.0, 2.0, 4.0, 3.0, 185.0, 378.0, 356.0, 2237.0, 570.0, 615.0, 572.0
19, 2, 3608.0, 1.0, 1.0, 1.0, 68.0, 93.0, 126.0, 2246.0, 551.0, 554.0, 516.0
19, 2, 2561.0, 1.0, 2.0, 1.0, 83.0, 227.0, 236.0, 2216.0, 547.0, 558.0, 519.0
