nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, nbEmptyCore
12, 4, 0.0, 0.2, 0.185, 0.76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 169, 169, 169, 0, 0, 0, 0
12, 5, 0.0, 0.43, 0.335, 0.725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 206, 206, 206, 0, 0, 0, 0
12, 6, 0.0, 0.895, 0.75, 0.675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 258, 258, 258, 0, 0, 0, 0
13, 2, 0.0, 0.04, 0.06, 1.115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85, 85, 85, 0, 0, 0, 0
13, 3, 0.0, 0.175, 0.095, 1.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 167, 167, 167, 0, 0, 0, 0
13, 4, 0.0, 0.4, 0.34, 1.305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 216, 216, 216, 0, 0, 0, 0
13, 5, 0.0, 0.53, 0.42, 1.445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 278, 278, 278, 0, 0, 0, 0
13, 6, 0.0, 1.125, 0.92, 1.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 325, 325, 325, 0, 0, 0, 0
14, 2, 0.0, 0.075, 0.065, 2.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99, 99, 99, 0, 0, 0, 0
14, 3, 0.0, 0.195, 0.215, 2.635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 217, 217, 217, 0, 0, 0, 0
14, 4, 0.0, 0.45, 0.3, 2.765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 275, 275, 275, 0, 0, 0, 0
14, 5, 0.0, 1.08, 0.795, 2.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 373, 373, 373, 0, 0, 0, 0
14, 6, 0.0, 1.575, 1.27, 2.855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 443, 443, 443, 0, 0, 0, 0
15, 2, 0.0, 0.1, 0.08, 4.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 121, 121, 121, 0, 0, 0, 0
15, 3, 0.0, 0.245, 0.21, 5.305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 232, 232, 232, 0, 0, 0, 0
15, 4, 0.0, 0.705, 0.545, 5.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 333, 333, 333, 0, 0, 0, 0
15, 5, 0.0, 1.42, 1.095, 5.685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 467, 467, 467, 0, 0, 0, 0
15, 6, 0.0, 2.555, 1.965, 5.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 563, 563, 563, 0, 0, 0, 0
16, 2, 0.0, 0.12, 0.065, 8.955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 154, 154, 154, 0, 0, 0, 0
16, 3, 0.0, 0.4, 0.35, 10.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 322, 322, 322, 0, 0, 0, 0
16, 4, 0.0, 1.175, 0.84, 10.975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 431, 431, 431, 0, 0, 0, 0
16, 5, 0.0, 2.59, 1.855, 11.845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 630, 630, 630, 0, 0, 0, 0
16, 6, 0.0, 4.635, 3.465, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 733, 733, 733, 0, 0, 0, 0
17, 2, 0.0, 0.2, 0.125, 19.615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 159, 159, 159, 0, 0, 0, 0
17, 3, 0.0, 0.545, 0.395, 24.185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 343, 343, 343, 0, 0, 0, 0
17, 4, 0.0, 1.575, 1.12, 26.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 492, 492, 492, 0, 0, 0, 0
17, 5, 0.0, 4.92, 3.615, 25.965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 724, 724, 724, 0, 0, 0, 0
17, 6, 0.0, 7.54, 4.715, 27.585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 983, 983, 983, 0, 0, 0, 0
18, 2, 0.0, 0.185, 0.215, 39.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 200, 200, 200, 0, 0, 0, 0
18, 3, 0.0, 0.82, 0.54, 42.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 448, 448, 448, 0, 0, 0, 0
18, 4, 0.0, 2.56, 1.87, 44.245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 582, 582, 582, 0, 0, 0, 0
18, 5, 0.0, 4.57, 2.795, 46.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 968, 968, 968, 0, 0, 0, 0
18, 6, 0.0, 13.94, 7.455, 48.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1320, 1320, 1320, 0, 0, 0, 0
19, 2, 0.0, 0.22, 0.165, 68.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 203, 203, 203, 0, 0, 0, 0
19, 3, 0.0, 0.925, 0.515, 84.515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 507, 507, 507, 0, 0, 0, 0
19, 4, 0.0, 3.88, 2.7, 89.96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 737, 737, 737, 0, 0, 0, 0
19, 5, 0.0, 8.435, 5.09, 94.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1147, 1147, 1147, 0, 0, 0, 0
19, 6, 0.0, 20.845, 12.625, 97.485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1519, 1519, 1519, 0, 0, 0, 0
20, 2, 0.0, 0.23, 0.215, 133.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 241, 241, 241, 0, 0, 0, 0
20, 3, 0.0, 1.46, 0.94, 169.265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 593, 593, 593, 0, 0, 0, 0
20, 4, 0.0, 4.44, 2.475, 179.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 896, 896, 896, 0, 0, 0, 0
20, 5, 0.0, 12.655, 6.41, 189.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1494, 1494, 1494, 0, 0, 0, 0
20, 6, 0.0, 34.04, 18.33, 195.155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1919, 1919, 1919, 0, 0, 0, 0
