nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolvednbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolved, weight0, weight1, weight2, weight3, weight4
13, 5, 543, 561, 0.0, 0.0, 0.0, false, 4, 4, 4, 4, 6
13, 5, 491, 551, 0.0, 0.0, 0.0, false, 2, 5, 3, 3, 6
13, 5, 407, 419, 0.0, 0.0, 0.0, false, 4, 3, 7, 3, 4
13, 5, 636, 656, 0.0, 0.0, 0.0, false, 4, 5, 3, 7, 7
13, 5, 273, 313, 0.0, 0.0, 0.0, false, 7, 2, 2, 5, 4
13, 5, 224, 266, 0.0, 0.0, 0.0, false, 3, 3, 2, 3, 4
13, 5, 329, 380, 0.0, 0.0, 0.0, false, 7, 3, 2, 5, 3
13, 5, 399, 484, 2.0, 2295.0, 319.0, true, 5, 3, 6, 2, 2
13, 5, 291, 354, 0.0, 0.0, 0.0, false, 4, 7, 2, 4, 7
13, 5, 430, 466, 0.0, 0.0, 0.0, false, 4, 6, 7, 2, 5
13, 5, 372, 379, 0.0, 0.0, 0.0, false, 6, 6, 6, 2, 2
13, 5, 115, 143, 0.0, 0.0, 0.0, false, 3, 7, 7, 2, 7
13, 5, 36, 120, 0.0, 0.0, 0.0, false, 4, 6, 2, 2, 7
13, 5, 146, 158, 0.0, 0.0, 0.0, false, 4, 7, 3, 2, 4
13, 5, 378, 473, 0.0, 0.0, 0.0, false, 4, 4, 7, 6, 5
13, 5, 300, 311, 0.0, 0.0, 0.0, false, 4, 5, 6, 2, 6
13, 5, 15, 87, 0.0, 0.0, 0.0, false, 3, 4, 2, 3, 5
13, 5, 428, 453, 0.0, 0.0, 0.0, false, 7, 4, 3, 6, 6
13, 5, 255, 276, 0.0, 0.0, 0.0, false, 6, 6, 4, 6, 4
13, 5, 456, 476, 0.0, 0.0, 0.0, false, 7, 3, 7, 2, 6
13, 5, 118, 157, 4.0, 38.0, 68.0, true, 5, 2, 3, 5, 2
13, 5, 503, 511, 0.0, 0.0, 0.0, false, 3, 5, 5, 7, 3
13, 5, 695, 831, 0.0, 0.0, 0.0, false, 3, 2, 7, 5, 6
13, 5, 392, 416, 0.0, 0.0, 0.0, false, 7, 5, 7, 2, 7
13, 5, 128, 141, 0.0, 0.0, 0.0, false, 6, 2, 7, 5, 4
13, 5, 220, 231, 0.0, 0.0, 0.0, false, 5, 6, 3, 2, 4
13, 5, 246, 267, 0.0, 0.0, 0.0, false, 7, 6, 4, 7, 7
13, 5, 568, 586, 0.0, 0.0, 0.0, false, 4, 6, 5, 4, 3
13, 5, 168, 182, 0.0, 0.0, 0.0, false, 5, 6, 3, 6, 7
13, 5, 220, 245, 2.0, 71.0, 78.0, true, 2, 5, 2, 6, 2
13, 5, 321, 347, 2.0, 102.0, 109.0, true, 6, 6, 6, 4, 4
13, 5, 148, 172, 6.0, 27.0, 59.0, true, 3, 2, 4, 2, 6
13, 5, 309, 365, 0.0, 0.0, 0.0, false, 6, 4, 7, 5, 6
13, 5, 351, 368, 8.0, 490.0, 969.0, false, 2, 2, 2, 6, 3
13, 5, 508, 553, 0.0, 0.0, 0.0, false, 3, 5, 6, 3, 6
13, 5, 6, 29, 0.0, 0.0, 0.0, false, 6, 2, 2, 2, 7
13, 5, 79, 118, 0.0, 0.0, 0.0, false, 2, 2, 7, 5, 4
13, 5, 499, 507, 0.0, 0.0, 0.0, false, 6, 6, 6, 6, 6
13, 5, 358, 418, 0.0, 0.0, 0.0, false, 4, 3, 5, 7, 5
13, 5, 528, 538, 0.0, 0.0, 0.0, false, 3, 3, 2, 7, 6
13, 5, 223, 277, 0.0, 0.0, 0.0, false, 3, 7, 2, 7, 7
13, 5, 434, 443, 0.0, 0.0, 0.0, false, 4, 6, 5, 3, 7
13, 5, 255, 276, 0.0, 0.0, 0.0, false, 4, 7, 6, 7, 2
13, 5, 392, 437, 0.0, 0.0, 0.0, false, 3, 5, 3, 2, 7
13, 5, 282, 297, 0.0, 0.0, 0.0, false, 7, 7, 5, 7, 7
13, 5, 478, 543, 0.0, 0.0, 0.0, false, 6, 6, 3, 5, 5
13, 5, 291, 318, 2.0, 84.0, 88.0, true, 2, 6, 4, 4, 2
13, 5, 330, 343, 0.0, 0.0, 0.0, false, 6, 6, 2, 7, 4
13, 5, 202, 226, 4.0, 75.0, 71.0, true, 5, 2, 3, 5, 2
13, 5, 15, 87, 0.0, 0.0, 0.0, false, 5, 3, 7, 6, 6
13, 5, 580, 595, 0.0, 0.0, 0.0, false, 4, 4, 5, 5, 5
13, 5, 542, 622, 0.0, 0.0, 0.0, false, 3, 5, 4, 6, 7
13, 5, 442, 460, 0.0, 0.0, 0.0, false, 5, 6, 4, 4, 3
13, 5, 318, 378, 0.0, 0.0, 0.0, false, 6, 6, 2, 5, 7
13, 5, 378, 384, 0.0, 0.0, 0.0, false, 6, 2, 4, 4, 3
13, 5, 436, 471, 2.0, 130.0, 200.0, true, 4, 7, 6, 5, 2
13, 5, 437, 480, 0.0, 0.0, 0.0, false, 2, 2, 6, 4, 6
13, 5, 534, 542, 0.0, 0.0, 0.0, false, 5, 7, 7, 2, 6
13, 5, 342, 355, 0.0, 0.0, 0.0, false, 5, 2, 4, 2, 7
13, 5, 399, 408, 0.0, 0.0, 0.0, false, 4, 7, 4, 4, 5
13, 5, 442, 481, 2.0, 249.0, 3338.0, true, 6, 5, 5, 4, 2
13, 5, 476, 556, 0.0, 0.0, 0.0, false, 5, 4, 4, 2, 3
13, 5, 513, 525, 0.0, 0.0, 0.0, false, 6, 4, 6, 7, 5
13, 5, 447, 512, 0.0, 0.0, 0.0, false, 5, 2, 5, 3, 6
13, 5, 237, 272, 6.0, 142.0, 430.0, false, 3, 2, 7, 4, 6
13, 5, 372, 387, 0.0, 0.0, 0.0, false, 3, 3, 2, 7, 3
13, 5, 540, 564, 0.0, 0.0, 0.0, false, 7, 3, 7, 5, 7
13, 5, 339, 362, 0.0, 0.0, 0.0, false, 2, 6, 3, 5, 6
13, 5, 269, 284, 0.0, 0.0, 0.0, false, 5, 5, 3, 2, 4
13, 5, 534, 542, 0.0, 0.0, 0.0, false, 7, 4, 5, 3, 3
13, 5, 330, 343, 0.0, 0.0, 0.0, false, 2, 7, 3, 6, 4
13, 5, 6, 17, 0.0, 0.0, 0.0, false, 5, 2, 3, 4, 6
13, 5, 424, 449, 0.0, 0.0, 0.0, false, 7, 3, 3, 5, 4
13, 5, 81, 99, 0.0, 0.0, 0.0, false, 4, 6, 2, 5, 7
13, 5, 253, 287, 0.0, 0.0, 0.0, false, 6, 7, 2, 2, 6
