nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, emptyCore
13, 4, 13.0, 0.0, 2.0, 3.0, 68.0, 4.0, 11.0, 14.0, 51.0, 3.0, 8.0, 10.0, 17.0, 1.0, 3.0, 4.0, 234, 474, 545, 257, 591, 683, false
13, 4, 14.0, 0.0, 1.0, 2.0, 69.0, 3.0, 7.0, 15.0, 52.0, 2.0, 6.0, 11.0, 17.0, 1.0, 1.0, 4.0, 130, 272, 456, 151, 431, 747, false
13, 4, 14.0, 0.0, 1.0, 2.0, 65.0, 5.0, 7.0, 8.0, 50.0, 3.0, 6.0, 6.0, 15.0, 2.0, 1.0, 2.0, 259, 320, 347, 271, 425, 450, false
13, 4, 13.0, 0.0, 2.0, 3.0, 68.0, 5.0, 11.0, 13.0, 51.0, 4.0, 8.0, 10.0, 17.0, 1.0, 3.0, 3.0, 232, 477, 573, 259, 585, 666, false
13, 4, 21.0, 0.0, 1.0, 3.0, 65.0, 5.0, 7.0, 8.0, 48.0, 4.0, 5.0, 5.0, 17.0, 1.0, 2.0, 3.0, 294, 363, 340, 330, 397, 370, false
13, 4, 14.0, 0.0, 1.0, 3.0, 79.0, 3.0, 10.0, 15.0, 51.0, 2.0, 7.0, 10.0, 28.0, 1.0, 3.0, 5.0, 152, 403, 513, 171, 468, 663, true
13, 4, 14.0, 0.0, 1.0, 3.0, 67.0, 5.0, 8.0, 14.0, 51.0, 3.0, 6.0, 9.0, 16.0, 2.0, 2.0, 5.0, 223, 311, 486, 253, 435, 609, false
13, 4, 14.0, 1.0, 0.0, 2.0, 66.0, 3.0, 7.0, 10.0, 51.0, 2.0, 5.0, 8.0, 15.0, 1.0, 2.0, 2.0, 170, 257, 407, 197, 350, 575, false
13, 4, 14.0, 0.0, 1.0, 3.0, 69.0, 7.0, 10.0, 16.0, 50.0, 5.0, 7.0, 11.0, 19.0, 2.0, 3.0, 5.0, 309, 464, 627, 342, 512, 739, false
13, 4, 13.0, 1.0, 1.0, 2.0, 70.0, 7.0, 8.0, 17.0, 52.0, 5.0, 6.0, 12.0, 18.0, 2.0, 2.0, 5.0, 307, 394, 686, 361, 437, 866, false
