nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, emptyCore
24, 6, 0.0, 626.0, 0.0, 0.0, 0, 61.0, 0, 0, 0, 26.0, 0, 0, 0, 35.0, 0, 0, 4374, 0, 0, 4685, 0, 0, false
24, 6, 0.0, 43.0, 0.0, 0.0, 0, 246.0, 0, 0, 0, 65.0, 0, 0, 0, 181.0, 0, 0, 9792, 0, 0, 11418, 0, 0, false
24, 6, 0.0, 10.0, 0.0, 0.0, 0, 68.0, 0, 0, 0, 28.0, 0, 0, 0, 40.0, 0, 0, 4382, 0, 0, 5078, 0, 0, false
24, 6, 0.0, 8.0, 0.0, 0.0, 0, 40.0, 0, 0, 0, 17.0, 0, 0, 0, 23.0, 0, 0, 2927, 0, 0, 3057, 0, 0, false
24, 6, 0.0, 13.0, 0.0, 0.0, 0, 104.0, 0, 0, 0, 30.0, 0, 0, 0, 74.0, 0, 0, 5078, 0, 0, 5232, 0, 0, false
24, 6, 0.0, 233.0, 0.0, 0.0, 0, 85.0, 0, 0, 0, 32.0, 0, 0, 0, 53.0, 0, 0, 5455, 0, 0, 5813, 0, 0, false
24, 6, 0.0, 33.0, 0.0, 0.0, 0, 215.0, 0, 0, 0, 120.0, 0, 0, 0, 95.0, 0, 0, 7462, 0, 0, 8183, 0, 0, false
24, 6, 0.0, 146.0, 0.0, 0.0, 0, 193.0, 0, 0, 0, 53.0, 0, 0, 0, 140.0, 0, 0, 8657, 0, 0, 9215, 0, 0, false
24, 6, 0.0, 17.0, 0.0, 0.0, 0, 33.0, 0, 0, 0, 16.0, 0, 0, 0, 17.0, 0, 0, 2393, 0, 0, 2982, 0, 0, false
24, 6, 0.0, 39.0, 0.0, 0.0, 0, 174.0, 0, 0, 0, 48.0, 0, 0, 0, 126.0, 0, 0, 7450, 0, 0, 8332, 0, 0, false
24, 6, 0.0, 38.0, 0.0, 0.0, 0, 54.0, 0, 0, 0, 15.0, 0, 0, 0, 39.0, 0, 0, 2248, 0, 0, 2727, 0, 0, false
