nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolvednbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolved, weight0, weight1, weight2, weight3
8, 4, 63, 76, 0.0, 0.0, 0.0, false, 3, 5, 3, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 4, 3, 4, 2
8, 4, 49, 61, 0.0, 0.0, 0.0, false, 2, 5, 5, 2
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 3, 2, 5, 2
8, 4, 62, 76, 0.0, 0.0, 0.0, false, 3, 4, 2, 5
8, 4, 69, 77, 0.0, 0.0, 0.0, false, 2, 5, 4, 3
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 4, 3, 4
8, 4, 39, 48, 0.0, 0.0, 0.0, false, 3, 5, 2, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 3, 4, 2
8, 4, 91, 99, 0.0, 0.0, 0.0, false, 2, 3, 5, 3
8, 4, 84, 89, 0.0, 0.0, 0.0, false, 3, 3, 5, 4
8, 4, 48, 57, 0.0, 0.0, 0.0, false, 2, 3, 2, 5
8, 4, 91, 99, 0.0, 0.0, 0.0, false, 4, 5, 3, 3
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 2, 5, 5, 4
8, 4, 32, 39, 0.0, 0.0, 0.0, false, 3, 2, 3, 3
8, 4, 80, 92, 0.0, 0.0, 0.0, false, 4, 5, 5, 2
8, 4, 88, 93, 0.0, 0.0, 0.0, false, 5, 5, 3, 5
8, 4, 52, 58, 0.0, 0.0, 0.0, false, 5, 3, 5, 2
8, 4, 61, 69, 0.0, 0.0, 0.0, false, 2, 2, 3, 3
8, 4, 77, 82, 0.0, 0.0, 0.0, false, 5, 5, 4, 3
8, 4, 65, 78, 0.0, 0.0, 0.0, false, 5, 5, 2, 2
8, 4, 77, 82, 0.0, 0.0, 0.0, false, 3, 4, 3, 2
8, 4, 103, 107, 0.0, 0.0, 0.0, false, 4, 4, 4, 4
8, 4, 109, 112, 0.0, 0.0, 0.0, false, 3, 3, 4, 3
8, 4, 37, 45, 0.0, 0.0, 0.0, false, 3, 5, 2, 3
8, 4, 46, 53, 0.0, 0.0, 0.0, false, 4, 4, 2, 3
8, 4, 64, 76, 0.0, 0.0, 0.0, false, 4, 4, 3, 2
8, 4, 65, 79, 0.0, 0.0, 0.0, false, 2, 4, 2, 4
8, 4, 82, 86, 0.0, 0.0, 0.0, false, 2, 3, 2, 3
8, 4, 73, 78, 0.0, 0.0, 0.0, false, 3, 5, 5, 4
8, 4, 38, 44, 0.0, 0.0, 0.0, false, 3, 5, 2, 4
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 4, 3, 2, 5
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 3, 5, 2, 3
8, 4, 73, 78, 0.0, 0.0, 0.0, false, 4, 4, 5, 2
8, 4, 87, 104, 0.0, 0.0, 0.0, false, 3, 2, 4, 4
8, 4, 52, 64, 0.0, 0.0, 0.0, false, 4, 4, 4, 2
8, 4, 66, 67, 0.0, 0.0, 0.0, false, 5, 5, 4, 5
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 2, 3, 5, 5
8, 4, 91, 103, 0.0, 0.0, 0.0, false, 5, 3, 2, 5
8, 4, 85, 99, 0.0, 0.0, 0.0, false, 4, 3, 4, 2
8, 4, 91, 103, 0.0, 0.0, 0.0, false, 5, 4, 5, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 3, 3, 3
8, 4, 75, 91, 0.0, 0.0, 0.0, false, 5, 3, 3, 4
8, 4, 21, 34, 0.0, 0.0, 0.0, false, 5, 5, 2, 2
8, 4, 103, 107, 0.0, 0.0, 0.0, false, 5, 2, 4, 5
8, 4, 46, 52, 0.0, 0.0, 0.0, false, 5, 3, 2, 4
8, 4, 61, 71, 0.0, 0.0, 0.0, false, 3, 5, 5, 5
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 3, 4, 3, 5
8, 4, 79, 83, 0.0, 0.0, 0.0, false, 2, 5, 3, 4
8, 4, 107, 110, 0.0, 0.0, 0.0, false, 5, 3, 4, 2
8, 4, 54, 60, 0.0, 0.0, 0.0, false, 2, 2, 5, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 3, 3, 5, 2
8, 4, 42, 49, 0.0, 0.0, 0.0, false, 3, 2, 3, 4
8, 4, 91, 99, 0.0, 0.0, 0.0, false, 2, 3, 2, 4
8, 4, 46, 51, 0.0, 0.0, 0.0, false, 5, 3, 4, 3
8, 4, 69, 79, 0.0, 0.0, 0.0, false, 4, 3, 4, 2
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 3, 2, 5, 2
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 3, 2, 3, 5
8, 4, 46, 59, 0.0, 0.0, 0.0, false, 2, 3, 3, 3
8, 4, 63, 77, 0.0, 0.0, 0.0, false, 4, 2, 2, 3
8, 4, 78, 82, 0.0, 0.0, 0.0, false, 4, 4, 3, 4
8, 4, 61, 71, 0.0, 0.0, 0.0, false, 5, 3, 5, 5
8, 4, 103, 107, 0.0, 0.0, 0.0, false, 5, 5, 5, 3
8, 4, 53, 65, 0.0, 0.0, 0.0, false, 2, 2, 5, 2
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 4, 4, 4, 4
8, 4, 47, 56, 0.0, 0.0, 0.0, false, 2, 2, 2, 2
8, 4, 102, 104, 0.0, 0.0, 0.0, false, 3, 4, 4, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 4, 2, 3, 2
8, 4, 52, 64, 0.0, 0.0, 0.0, false, 5, 2, 3, 4
8, 4, 60, 72, 0.0, 0.0, 0.0, false, 4, 5, 4, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 3, 4, 5, 5
8, 4, 71, 75, 0.0, 0.0, 0.0, false, 5, 5, 4, 5
8, 4, 33, 42, 15.0, 27.0, 18.0, false, 2, 2, 5, 3
8, 4, 78, 83, 0.0, 0.0, 0.0, false, 4, 4, 3, 5
8, 4, 66, 79, 0.0, 0.0, 0.0, false, 2, 3, 2, 3
8, 4, 63, 68, 0.0, 0.0, 0.0, false, 2, 3, 4, 3
8, 4, 69, 85, 0.0, 0.0, 0.0, false, 2, 2, 3, 2
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 5, 5, 5, 3
8, 4, 80, 92, 0.0, 0.0, 0.0, false, 2, 4, 3, 2
8, 4, 90, 102, 0.0, 0.0, 0.0, false, 3, 5, 5, 2
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 5, 5, 2, 4
8, 4, 46, 60, 0.0, 0.0, 0.0, false, 3, 4, 5, 2
8, 4, 85, 99, 0.0, 0.0, 0.0, false, 5, 5, 2, 3
8, 4, 51, 62, 0.0, 0.0, 0.0, false, 4, 4, 5, 4
8, 4, 81, 93, 0.0, 0.0, 0.0, false, 2, 5, 4, 2
8, 4, 78, 93, 0.0, 0.0, 0.0, false, 5, 2, 4, 5
8, 4, 63, 69, 0.0, 0.0, 0.0, false, 2, 2, 4, 2
8, 4, 57, 63, 0.0, 0.0, 0.0, false, 3, 2, 5, 4
8, 4, 50, 55, 0.0, 0.0, 0.0, false, 2, 4, 3, 5
8, 4, 86, 102, 0.0, 0.0, 0.0, false, 5, 3, 4, 5
8, 4, 107, 110, 0.0, 0.0, 0.0, false, 5, 3, 2, 4
8, 4, 90, 102, 0.0, 0.0, 0.0, false, 4, 2, 4, 3
8, 4, 107, 110, 0.0, 0.0, 0.0, false, 3, 2, 2, 4
8, 4, 74, 84, 0.0, 0.0, 0.0, false, 4, 4, 3, 5
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 4, 2, 2, 4
8, 4, 47, 56, 0.0, 0.0, 0.0, false, 4, 2, 2, 4
8, 4, 67, 77, 0.0, 0.0, 0.0, false, 3, 2, 2, 4
8, 4, 77, 93, 0.0, 0.0, 0.0, false, 2, 4, 4, 4
8, 4, 66, 74, 0.0, 0.0, 0.0, false, 3, 2, 4, 3
8, 4, 58, 62, 0.0, 0.0, 0.0, false, 5, 4, 4, 5
8, 4, 107, 110, 0.0, 0.0, 0.0, false, 3, 5, 3, 4
8, 4, 90, 102, 0.0, 0.0, 0.0, false, 4, 4, 2, 5
8, 4, 66, 74, 0.0, 0.0, 0.0, false, 4, 5, 5, 4
8, 4, 56, 62, 0.0, 0.0, 0.0, false, 4, 5, 2, 3
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 2, 4, 5, 3
8, 4, 61, 69, 0.0, 0.0, 0.0, false, 5, 2, 2, 2
8, 4, 85, 99, 0.0, 0.0, 0.0, false, 5, 3, 5, 4
8, 4, 64, 70, 0.0, 0.0, 0.0, false, 5, 2, 2, 4
8, 4, 73, 78, 0.0, 0.0, 0.0, false, 2, 4, 5, 5
8, 4, 50, 55, 0.0, 0.0, 0.0, false, 4, 3, 3, 3
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 2, 4, 4, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 3, 5, 2, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 5, 4, 2
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 2, 3, 4
8, 4, 29, 38, 0.0, 0.0, 0.0, false, 2, 2, 2, 2
8, 4, 32, 39, 0.0, 0.0, 0.0, false, 2, 3, 4, 4
8, 4, 46, 54, 0.0, 0.0, 0.0, false, 4, 2, 2, 2
8, 4, 52, 58, 0.0, 0.0, 0.0, false, 5, 5, 5, 2
8, 4, 66, 79, 0.0, 0.0, 0.0, false, 2, 4, 2, 4
8, 4, 49, 61, 0.0, 0.0, 0.0, false, 2, 5, 2, 3
8, 4, 78, 82, 0.0, 0.0, 0.0, false, 3, 4, 2, 2
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 3, 2, 2
8, 4, 87, 103, 0.0, 0.0, 0.0, false, 4, 4, 5, 3
8, 4, 82, 86, 0.0, 0.0, 0.0, false, 5, 2, 3, 2
8, 4, 67, 77, 0.0, 0.0, 0.0, false, 5, 3, 2, 2
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 2, 2, 2, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 3, 3, 2, 2
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 5, 4, 5, 4
8, 4, 46, 60, 0.0, 0.0, 0.0, false, 4, 5, 2, 2
8, 4, 45, 57, 0.0, 0.0, 0.0, false, 2, 4, 4, 5
8, 4, 78, 83, 0.0, 0.0, 0.0, false, 3, 5, 4, 3
8, 4, 85, 90, 0.0, 0.0, 0.0, false, 3, 3, 4, 5
8, 4, 63, 68, 0.0, 0.0, 0.0, false, 3, 5, 5, 4
8, 4, 87, 103, 0.0, 0.0, 0.0, false, 5, 3, 4, 3
8, 4, 51, 62, 0.0, 0.0, 0.0, false, 2, 2, 5, 4
8, 4, 63, 76, 0.0, 0.0, 0.0, false, 3, 4, 4, 2
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 4, 5, 5
8, 4, 85, 99, 0.0, 0.0, 0.0, false, 3, 4, 3, 3
8, 4, 77, 82, 0.0, 0.0, 0.0, false, 5, 3, 3, 3
8, 4, 87, 104, 0.0, 0.0, 0.0, false, 5, 3, 4, 5
8, 4, 79, 94, 0.0, 0.0, 0.0, false, 2, 4, 5, 5
8, 4, 91, 99, 0.0, 0.0, 0.0, false, 5, 3, 3, 4
8, 4, 57, 63, 0.0, 0.0, 0.0, false, 5, 2, 5, 3
8, 4, 67, 84, 0.0, 0.0, 0.0, false, 4, 4, 4, 2
8, 4, 53, 57, 0.0, 0.0, 0.0, false, 2, 4, 3, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 5, 5, 4
8, 4, 90, 102, 0.0, 0.0, 0.0, false, 5, 3, 2, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 2, 2, 4
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 3, 2, 5, 4
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 5, 5, 4
8, 4, 30, 39, 0.0, 0.0, 0.0, false, 4, 2, 2, 2
8, 4, 63, 76, 0.0, 0.0, 0.0, false, 3, 5, 3, 2
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 3, 3, 4
8, 4, 34, 43, 0.0, 0.0, 0.0, false, 5, 3, 5, 2
8, 4, 70, 80, 0.0, 0.0, 0.0, false, 2, 4, 4, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 4, 4, 4
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 3, 2, 4
8, 4, 81, 93, 0.0, 0.0, 0.0, false, 5, 3, 3, 4
8, 4, 72, 82, 0.0, 0.0, 0.0, false, 5, 3, 4, 5
8, 4, 68, 71, 0.0, 0.0, 0.0, false, 5, 5, 5, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 4, 3, 3, 4
8, 4, 81, 93, 0.0, 0.0, 0.0, false, 3, 4, 4, 3
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 2, 2, 4, 3
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 5, 5, 5
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 2, 2, 4, 4
8, 4, 87, 103, 0.0, 0.0, 0.0, false, 3, 5, 5, 4
8, 4, 89, 103, 0.0, 0.0, 0.0, false, 4, 4, 3, 5
8, 4, 29, 38, 0.0, 0.0, 0.0, false, 5, 5, 2, 3
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 2, 5, 3, 3
8, 4, 109, 112, 0.0, 0.0, 0.0, false, 5, 2, 3, 5
8, 4, 85, 90, 0.0, 0.0, 0.0, false, 5, 4, 5, 5
8, 4, 91, 99, 0.0, 0.0, 0.0, false, 2, 4, 2, 2
8, 4, 77, 82, 0.0, 0.0, 0.0, false, 4, 5, 5, 3
8, 4, 74, 84, 0.0, 0.0, 0.0, false, 4, 3, 3, 4
8, 4, 64, 66, 0.0, 0.0, 0.0, false, 3, 2, 3, 5
8, 4, 68, 76, 0.0, 0.0, 0.0, false, 2, 4, 4, 5
8, 4, 68, 71, 0.0, 0.0, 0.0, false, 2, 5, 5, 3
8, 4, 45, 57, 0.0, 0.0, 0.0, false, 4, 2, 3, 3
8, 4, 65, 71, 0.0, 0.0, 0.0, false, 5, 4, 3, 3
8, 4, 57, 61, 0.0, 0.0, 0.0, false, 5, 4, 5, 4
8, 4, 98, 104, 0.0, 0.0, 0.0, false, 4, 5, 5, 3
8, 4, 84, 89, 0.0, 0.0, 0.0, false, 3, 3, 3, 4
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 2, 4, 5
8, 4, 1, 9, 0.0, 0.0, 0.0, false, 5, 2, 5, 2
