nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,3.0, 2.0
16, 4 ,3.0, 2.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,2.0, 3.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,5.0, 2.0
16, 4 ,2.0, 0.0
16, 4 ,2.0, 2.0
16, 4 ,0.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,3.0, 1.0
16, 4 ,4.0, 2.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,3.0, 2.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,2.0, 3.0
16, 4 ,8.0, 3.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,3.0, 2.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,2.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,25.0, 27.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,4.0, 2.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 2.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,3.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,3.0, 2.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,2.0, 2.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,4.0, 2.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,3.0, 2.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 2.0
16, 4 ,0.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,2.0, 2.0
16, 4 ,2.0, 2.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,1.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,2.0, 2.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 1.0
16, 4 ,0.0, 1.0
16, 4 ,2.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 1.0
16, 4 ,2.0, 2.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 1.0
16, 4 ,1.0, 0.0
16, 4 ,2.0, 0.0
16, 4 ,0.0, 1.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 0.0
16, 4 ,1.0, 0.0
16, 4 ,0.0, 1.0
