nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
18, 4 ,3.0, 2.0
18, 4 ,6.0, 6.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,4.0, 2.0
18, 4 ,5.0, 1.0
18, 4 ,4.0, 2.0
18, 4 ,10.0, 6.0
18, 4 ,1.0, 1.0
18, 4 ,5.0, 5.0
18, 4 ,2.0, 2.0
18, 4 ,2.0, 1.0
18, 4 ,6.0, 3.0
18, 4 ,4.0, 2.0
18, 4 ,5.0, 5.0
18, 4 ,2.0, 3.0
18, 4 ,1.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,9.0, 5.0
18, 4 ,2.0, 2.0
18, 4 ,2.0, 1.0
18, 4 ,8.0, 5.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 0.0
18, 4 ,3.0, 1.0
18, 4 ,2.0, 2.0
18, 4 ,1.0, 0.0
18, 4 ,3.0, 2.0
18, 4 ,2.0, 1.0
18, 4 ,0.0, 1.0
18, 4 ,7.0, 3.0
18, 4 ,2.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,0.0, 1.0
18, 4 ,3.0, 3.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,9.0, 6.0
18, 4 ,0.0, 0.0
18, 4 ,2.0, 1.0
18, 4 ,3.0, 2.0
18, 4 ,8.0, 6.0
18, 4 ,2.0, 1.0
18, 4 ,3.0, 2.0
18, 4 ,3.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,28.0, 28.0
18, 4 ,4.0, 4.0
18, 4 ,1.0, 2.0
18, 4 ,2.0, 2.0
18, 4 ,2.0, 2.0
18, 4 ,0.0, 1.0
18, 4 ,4.0, 1.0
18, 4 ,3.0, 1.0
18, 4 ,4.0, 3.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 2.0
18, 4 ,3.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,0.0, 1.0
18, 4 ,1.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,3.0, 2.0
18, 4 ,4.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,0.0, 1.0
18, 4 ,3.0, 1.0
18, 4 ,4.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 1.0
18, 4 ,2.0, 0.0
18, 4 ,2.0, 0.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 1.0
18, 4 ,2.0, 0.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 0.0
18, 4 ,3.0, 2.0
18, 4 ,2.0, 2.0
18, 4 ,3.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,4.0, 2.0
18, 4 ,2.0, 0.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 2.0
18, 4 ,0.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,4.0, 2.0
18, 4 ,7.0, 3.0
18, 4 ,6.0, 3.0
18, 4 ,1.0, 1.0
18, 4 ,5.0, 2.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 1.0
18, 4 ,0.0, 1.0
18, 4 ,1.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,10.0, 6.0
18, 4 ,0.0, 1.0
18, 4 ,1.0, 2.0
18, 4 ,2.0, 2.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 2.0
18, 4 ,1.0, 2.0
18, 4 ,4.0, 3.0
18, 4 ,2.0, 1.0
18, 4 ,4.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,6.0, 2.0
18, 4 ,5.0, 4.0
18, 4 ,3.0, 3.0
18, 4 ,3.0, 2.0
18, 4 ,5.0, 4.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 1.0
18, 4 ,6.0, 4.0
18, 4 ,3.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,5.0, 6.0
18, 4 ,4.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,3.0, 1.0
18, 4 ,0.0, 0.0
18, 4 ,3.0, 2.0
18, 4 ,1.0, 2.0
18, 4 ,4.0, 3.0
18, 4 ,3.0, 2.0
18, 4 ,4.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,8.0, 4.0
18, 4 ,2.0, 2.0
18, 4 ,0.0, 1.0
18, 4 ,1.0, 2.0
18, 4 ,5.0, 5.0
18, 4 ,4.0, 2.0
18, 4 ,9.0, 6.0
18, 4 ,2.0, 2.0
18, 4 ,0.0, 1.0
18, 4 ,4.0, 3.0
18, 4 ,1.0, 0.0
18, 4 ,0.0, 1.0
18, 4 ,1.0, 2.0
18, 4 ,1.0, 1.0
18, 4 ,4.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,2.0, 1.0
18, 4 ,7.0, 6.0
18, 4 ,5.0, 3.0
18, 4 ,7.0, 5.0
18, 4 ,0.0, 1.0
18, 4 ,0.0, 1.0
18, 4 ,3.0, 2.0
18, 4 ,3.0, 1.0
18, 4 ,0.0, 0.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 2.0
18, 4 ,0.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,8.0, 5.0
18, 4 ,3.0, 2.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 2.0
18, 4 ,8.0, 6.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 1.0
18, 4 ,2.0, 2.0
18, 4 ,10.0, 3.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 1.0
18, 4 ,4.0, 2.0
18, 4 ,2.0, 1.0
18, 4 ,10.0, 2.0
18, 4 ,1.0, 0.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,3.0, 5.0
18, 4 ,4.0, 3.0
18, 4 ,2.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 1.0
18, 4 ,1.0, 0.0
18, 4 ,4.0, 2.0
18, 4 ,1.0, 0.0
18, 4 ,1.0, 1.0
18, 4 ,3.0, 4.0
18, 4 ,2.0, 2.0
18, 4 ,1.0, 1.0
