nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
19, 6 ,151.0, 82.0
19, 6 ,44.0, 16.0
19, 6 ,92.0, 28.0
19, 6 ,39.0, 10.0
19, 6 ,8.0, 6.0
19, 6 ,72.0, 22.0
19, 6 ,14.0, 7.0
19, 6 ,75.0, 44.0
19, 6 ,21.0, 9.0
19, 6 ,65.0, 38.0
19, 6 ,83.0, 18.0
19, 6 ,3.0, 2.0
19, 6 ,32.0, 21.0
19, 6 ,25.0, 8.0
19, 6 ,7.0, 4.0
19, 6 ,12.0, 7.0
19, 6 ,42.0, 8.0
19, 6 ,12.0, 8.0
19, 6 ,1.0, 2.0
19, 6 ,3.0, 3.0
19, 6 ,100.0, 17.0
19, 6 ,36.0, 20.0
19, 6 ,37.0, 15.0
19, 6 ,42.0, 11.0
19, 6 ,4.0, 3.0
19, 6 ,21.0, 10.0
19, 6 ,423.0, 380.0
19, 6 ,21.0, 11.0
19, 6 ,7.0, 4.0
19, 6 ,12.0, 6.0
19, 6 ,53.0, 16.0
19, 6 ,1.0, 1.0
19, 6 ,23.0, 9.0
19, 6 ,23.0, 16.0
19, 6 ,3.0, 1.0
19, 6 ,366.0, 359.0
19, 6 ,8.0, 7.0
19, 6 ,21.0, 7.0
19, 6 ,9.0, 6.0
19, 6 ,4.0, 4.0
19, 6 ,11.0, 7.0
19, 6 ,24.0, 11.0
19, 6 ,6.0, 4.0
19, 6 ,30.0, 16.0
19, 6 ,2.0, 2.0
19, 6 ,9.0, 4.0
19, 6 ,31.0, 19.0
19, 6 ,32.0, 9.0
19, 6 ,11.0, 6.0
19, 6 ,2.0, 2.0
19, 6 ,22.0, 6.0
19, 6 ,8.0, 7.0
19, 6 ,35.0, 13.0
19, 6 ,4.0, 3.0
19, 6 ,45.0, 16.0
19, 6 ,27.0, 10.0
19, 6 ,2.0, 1.0
19, 6 ,18.0, 10.0
19, 6 ,81.0, 34.0
19, 6 ,91.0, 32.0
19, 6 ,18.0, 15.0
19, 6 ,18.0, 5.0
19, 6 ,8.0, 4.0
19, 6 ,24.0, 11.0
19, 6 ,6.0, 2.0
19, 6 ,3.0, 2.0
19, 6 ,29.0, 8.0
19, 6 ,22.0, 7.0
19, 6 ,24.0, 13.0
19, 6 ,10.0, 5.0
19, 6 ,230.0, 228.0
19, 6 ,20.0, 11.0
19, 6 ,7.0, 3.0
19, 6 ,16.0, 7.0
19, 6 ,140.0, 53.0
19, 6 ,25.0, 7.0
19, 6 ,3.0, 2.0
19, 6 ,6.0, 3.0
19, 6 ,25.0, 11.0
19, 6 ,125.0, 123.0
19, 6 ,6.0, 4.0
19, 6 ,50.0, 33.0
19, 6 ,7.0, 4.0
19, 6 ,17.0, 6.0
19, 6 ,15.0, 4.0
19, 6 ,6.0, 4.0
19, 6 ,8.0, 4.0
19, 6 ,12.0, 7.0
19, 6 ,19.0, 10.0
19, 6 ,32.0, 14.0
19, 6 ,20.0, 10.0
19, 6 ,17.0, 6.0
19, 6 ,121.0, 51.0
19, 6 ,21.0, 14.0
19, 6 ,4.0, 3.0
19, 6 ,15.0, 5.0
19, 6 ,117.0, 55.0
19, 6 ,119.0, 54.0
19, 6 ,58.0, 15.0
19, 6 ,8.0, 3.0
19, 6 ,2.0, 2.0
19, 6 ,8.0, 8.0
19, 6 ,44.0, 22.0
19, 6 ,80.0, 32.0
19, 6 ,2.0, 1.0
19, 6 ,8.0, 4.0
19, 6 ,5.0, 2.0
19, 6 ,25.0, 16.0
19, 6 ,19.0, 11.0
19, 6 ,11.0, 5.0
19, 6 ,17.0, 12.0
19, 6 ,3.0, 3.0
19, 6 ,77.0, 29.0
19, 6 ,27.0, 7.0
19, 6 ,2.0, 1.0
19, 6 ,5.0, 2.0
19, 6 ,24.0, 7.0
19, 6 ,6.0, 2.0
19, 6 ,40.0, 17.0
19, 6 ,110.0, 29.0
19, 6 ,5.0, 3.0
19, 6 ,6.0, 3.0
19, 6 ,36.0, 16.0
19, 6 ,4.0, 2.0
19, 6 ,45.0, 21.0
19, 6 ,355.0, 358.0
19, 6 ,43.0, 16.0
19, 6 ,34.0, 20.0
19, 6 ,12.0, 8.0
