nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,2.0, 3.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 1.0
12, 6 ,2.0, 2.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,2.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,0.0, 1.0
12, 6 ,2.0, 4.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,2.0, 2.0
12, 6 ,0.0, 0.0
12, 6 ,2.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,0.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,2.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,2.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,2.0, 0.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 1.0
12, 6 ,0.0, 1.0
12, 6 ,0.0, 0.0
12, 6 ,1.0, 0.0
12, 6 ,1.0, 1.0
