nbPlayer, nbType, timeCreateADD, timeCreateADDbis, timeCretaeDAG, nbNodeADD, nbNodeADDbis, nbNodeDAG, timeSolveADD, timeSolveDAG, emptyCore, cosADD, cosDAG
7, 2, 0.0, 0.0, 0.0, 38.0, 34.0, 38.0, 0.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 26.0, 22.0, 29.0, 1.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 26.0, 22.0, 29.0, 1.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 31.0, 27.0, 32.0, 0.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 30.0, 25.0, 31.0, 0.0, 0.0, false, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 38.0, 34.0, 38.0, 1.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 46.0, 43.0, 46.0, 0.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 30.0, 27.0, 31.0, 1.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 21.0, 16.0, 27.0, 1.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 31.0, 27.0, 32.0, 1.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 46.0, 43.0, 46.0, 0.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 30.0, 25.0, 31.0, 1.0, 1.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 31.0, 27.0, 32.0, 0.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 26.0, 22.0, 29.0, 0.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 31.0, 27.0, 32.0, 0.0, 0.0, false, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 36.0, 33.0, 36.0, 1.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 36.0, 33.0, 36.0, 0.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 38.0, 34.0, 38.0, 1.0, 0.0, false, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 31.0, 27.0, 32.0, 0.0, 0.0, false, 0.0, 0.0
