nbPlayer, nbType, timeCreateADD, timeCreateADDbis, timeCretaeDAG, nbNodeADD, nbNodeADDbis, nbNodeDAG, timeSolveADD, timeSolveDAG, emptyCore, cosADD, cosDAG
15, 6, 38.0, 2.0, 0.0, 695.0, 694.0, 713.0, 2.0, 4.0, false, 0.0, 0.0
15, 6, 39.0, 4.0, 0.0, 1080.0, 1069.0, 1160.0, 5.0, 5.0, false, 0.0, 0.0
15, 6, 37.0, 1.0, 0.0, 601.0, 586.0, 658.0, 3.0, 3.0, false, 0.0, 0.0
15, 6, 38.0, 2.0, 0.0, 706.0, 679.0, 734.0, 3.0, 3.0, false, 0.0, 0.0
15, 6, 37.0, 3.0, 0.0, 882.0, 881.0, 938.0, 2.0, 5.0, false, 0.0, 0.0
15, 6, 39.0, 7.0, 0.0, 848.0, 840.0, 869.0, 4.0, 6.0, false, 0.0, 0.0
15, 6, 38.0, 2.0, 0.0, 774.0, 731.0, 775.0, 2.0, 3.0, false, 0.0, 0.0
15, 6, 38.0, 2.0, 0.0, 623.0, 552.0, 709.0, 2.0, 2.0, false, 0.0, 0.0
15, 6, 37.0, 3.0, 0.0, 915.0, 912.0, 990.0, 5.0, 4.0, false, 0.0, 0.0
15, 6, 37.0, 1.0, 0.0, 359.0, 318.0, 426.0, 1.0, 2.0, false, 0.0, 0.0
15, 6, 37.0, 5.0, 0.0, 648.0, 621.0, 663.0, 2.0, 3.0, false, 0.0, 0.0
15, 6, 38.0, 3.0, 0.0, 1023.0, 1021.0, 1099.0, 2.0, 5.0, false, 0.0, 0.0
15, 6, 38.0, 5.0, 0.0, 1110.0, 1106.0, 1314.0, 4.0, 6.0, false, 0.0, 0.0
15, 6, 34.0, 22.0, 0.0, 16.0, 1.0, 16.0, 0.0, 0.0, false, 0.0, 0.0
15, 6, 38.0, 2.0, 0.0, 864.0, 829.0, 997.0, 3.0, 3.0, false, 0.0, 0.0
15, 6, 41.0, 5.0, 1.0, 1467.0, 1456.0, 1467.0, 7.0, 8.0, false, 0.0, 0.0
15, 6, 39.0, 2.0, 0.0, 721.0, 709.0, 758.0, 3.0, 4.0, false, 0.0, 0.0
15, 6, 36.0, 2.0, 0.0, 687.0, 608.0, 811.0, 3.0, 3.0, false, 0.0, 0.0
15, 6, 38.0, 1.0, 0.0, 406.0, 367.0, 428.0, 2.0, 2.0, false, 0.0, 0.0
15, 6, 38.0, 3.0, 0.0, 898.0, 871.0, 926.0, 4.0, 4.0, false, 0.0, 0.0
15, 6, 41.0, 4.0, 0.0, 1167.0, 1162.0, 1307.0, 6.0, 6.0, false, 0.0, 0.0
15, 6, 38.0, 2.0, 0.0, 568.0, 533.0, 612.0, 3.0, 3.0, false, 0.0, 0.0
15, 6, 38.0, 3.0, 0.0, 888.0, 883.0, 1009.0, 6.0, 5.0, false, 0.0, 0.0
15, 6, 37.0, 2.0, 0.0, 825.0, 816.0, 825.0, 2.0, 5.0, false, 0.0, 0.0
15, 6, 36.0, 1.0, 0.0, 455.0, 391.0, 599.0, 2.0, 2.0, false, 0.0, 0.0
15, 6, 37.0, 3.0, 0.0, 592.0, 558.0, 696.0, 2.0, 2.0, false, 0.0, 0.0
15, 6, 41.0, 2.0, 0.0, 566.0, 519.0, 611.0, 2.0, 2.0, false, 0.0, 0.0
15, 6, 37.0, 3.0, 0.0, 544.0, 537.0, 555.0, 2.0, 3.0, false, 0.0, 0.0
15, 6, 36.0, 3.0, 0.0, 1118.0, 1112.0, 1194.0, 3.0, 4.0, false, 0.0, 0.0
