nbPlayer, nbType, timeCreateADD, timeCreateADDbis, timeCretaeDAG, nbNodeADD, nbNodeADDbis, nbNodeDAG, timeSolveADD, timeSolveDAG, emptyCore, cosADD, cosDAG
18, 5, 354.0, 6.0, 0.0, 1553.0, 1535.0, 1661.0, 7.0, 12.0, false, 0.0, 0.0
18, 5, 353.0, 4.0, 0.0, 929.0, 894.0, 932.0, 4.0, 5.0, true, 6.0, 6.0
18, 5, 357.0, 7.0, 0.0, 1593.0, 1577.0, 1601.0, 6.0, 8.0, false, 0.0, 0.0
18, 5, 351.0, 7.0, 0.0, 1410.0, 1359.0, 1440.0, 9.0, 9.0, true, 2.0, 2.0
18, 5, 352.0, 4.0, 0.0, 1169.0, 1141.0, 1277.0, 5.0, 8.0, false, 0.0, 0.0
18, 5, 350.0, 4.0, 0.0, 1103.0, 1064.0, 1116.0, 4.0, 5.0, true, 2.0, 2.0
18, 5, 341.0, 1.0, 0.0, 744.0, 731.0, 750.0, 3.0, 4.0, true, 8.0, 8.0
18, 5, 349.0, 9.0, 0.0, 1544.0, 1495.0, 1544.0, 6.0, 8.0, false, 0.0, 0.0
18, 5, 352.0, 10.0, 0.0, 1334.0, 1219.0, 1346.0, 6.0, 6.0, false, 0.0, 0.0
18, 5, 346.0, 10.0, 0.0, 1839.0, 1829.0, 2179.0, 12.0, 15.0, false, 0.0, 0.0
18, 5, 358.0, 13.0, 0.0, 1384.0, 1377.0, 1384.0, 5.0, 5.0, false, 0.0, 0.0
18, 5, 350.0, 1.0, 0.0, 609.0, 588.0, 689.0, 3.0, 3.0, true, 2.0, 2.0
18, 5, 355.0, 5.0, 0.0, 1085.0, 1034.0, 1107.0, 5.0, 6.0, true, 4.0, 4.0
18, 5, 353.0, 10.0, 0.0, 1755.0, 1735.0, 2055.0, 10.0, 14.0, false, 0.0, 0.0
18, 5, 353.0, 7.0, 0.0, 1590.0, 1566.0, 1752.0, 10.0, 11.0, false, 0.0, 0.0
18, 5, 352.0, 3.0, 0.0, 483.0, 473.0, 501.0, 2.0, 2.0, false, 0.0, 0.0
18, 5, 353.0, 7.0, 0.0, 1094.0, 1077.0, 1100.0, 4.0, 4.0, false, 0.0, 0.0
18, 5, 352.0, 6.0, 0.0, 1520.0, 1404.0, 1550.0, 9.0, 10.0, true, 2.0, 2.0
18, 5, 350.0, 5.0, 0.0, 1310.0, 1293.0, 1339.0, 7.0, 7.0, true, 4.0, 4.0
18, 5, 364.0, 3.0, 0.0, 954.0, 945.0, 970.0, 5.0, 4.0, false, 0.0, 0.0
18, 5, 357.0, 3.0, 0.0, 837.0, 792.0, 868.0, 4.0, 4.0, false, 0.0, 0.0
18, 5, 345.0, 4.0, 0.0, 1060.0, 1040.0, 1069.0, 5.0, 4.0, false, 0.0, 0.0
18, 5, 353.0, 4.0, 0.0, 1232.0, 1145.0, 1397.0, 6.0, 6.0, true, 4.0, 4.0
18, 5, 353.0, 2.0, 1.0, 844.0, 815.0, 900.0, 4.0, 6.0, false, 0.0, 0.0
18, 5, 362.0, 7.0, 0.0, 1416.0, 1409.0, 1418.0, 7.0, 6.0, false, 0.0, 0.0
18, 5, 352.0, 6.0, 0.0, 629.0, 601.0, 634.0, 2.0, 3.0, false, 0.0, 0.0
18, 5, 347.0, 2.0, 0.0, 280.0, 267.0, 290.0, 1.0, 1.0, false, 0.0, 0.0
18, 5, 353.0, 6.0, 0.0, 1080.0, 1025.0, 1139.0, 3.0, 4.0, false, 0.0, 0.0
18, 5, 357.0, 7.0, 0.0, 993.0, 923.0, 1004.0, 5.0, 5.0, false, 0.0, 0.0
18, 5, 356.0, 23.0, 0.0, 1831.0, 1777.0, 1831.0, 11.0, 15.0, false, 0.0, 0.0
18, 5, 351.0, 9.0, 0.0, 1703.0, 1655.0, 1727.0, 13.0, 14.0, false, 0.0, 0.0
18, 5, 358.0, 13.0, 0.0, 1681.0, 1627.0, 1681.0, 13.0, 15.0, false, 0.0, 0.0
18, 5, 360.0, 14.0, 0.0, 1819.0, 1793.0, 1861.0, 15.0, 16.0, false, 0.0, -5.6843418860808015E-14
18, 5, 349.0, 11.0, 0.0, 1858.0, 1846.0, 2206.0, 15.0, 15.0, false, 0.0, 0.0
18, 5, 355.0, 8.0, 0.0, 1007.0, 996.0, 1007.0, 3.0, 4.0, false, 0.0, 0.0
18, 5, 360.0, 5.0, 0.0, 974.0, 950.0, 983.0, 5.0, 6.0, false, 0.0, 0.0
18, 5, 347.0, 4.0, 0.0, 1162.0, 1155.0, 1204.0, 6.0, 6.0, false, 0.0, 0.0
18, 5, 364.0, 27.0, 0.0, 1772.0, 1748.0, 1778.0, 10.0, 12.0, false, 0.0, 0.0
18, 5, 345.0, 2.0, 0.0, 939.0, 809.0, 1037.0, 5.0, 6.0, true, 40.0, 40.0
18, 5, 352.0, 3.0, 0.0, 798.0, 793.0, 809.0, 3.0, 3.0, false, 0.0, 0.0
18, 5, 361.0, 4.0, 0.0, 663.0, 650.0, 666.0, 3.0, 3.0, false, 0.0, 0.0
18, 5, 356.0, 4.0, 0.0, 757.0, 723.0, 776.0, 4.0, 5.0, false, 0.0, 0.0
18, 5, 354.0, 3.0, 0.0, 885.0, 723.0, 939.0, 5.0, 6.0, true, 16.0, 16.0
18, 5, 347.0, 2.0, 0.0, 523.0, 507.0, 542.0, 2.0, 4.0, false, 0.0, 0.0
18, 5, 358.0, 23.0, 0.0, 1227.0, 1103.0, 1310.0, 5.0, 4.0, false, 0.0, 0.0
18, 5, 361.0, 14.0, 0.0, 1918.0, 1893.0, 1930.0, 12.0, 14.0, false, 0.0, 0.0
18, 5, 349.0, 24.0, 0.0, 2202.0, 2166.0, 2346.0, 15.0, 18.0, false, 0.0, 0.0
18, 5, 351.0, 5.0, 1.0, 952.0, 950.0, 958.0, 3.0, 4.0, false, 0.0, 0.0
18, 5, 353.0, 3.0, 0.0, 822.0, 780.0, 842.0, 7.0, 5.0, true, 8.0, 8.0
18, 5, 346.0, 1.0, 0.0, 491.0, 449.0, 556.0, 3.0, 3.0, true, 4.0, 4.0
18, 5, 358.0, 7.0, 1.0, 933.0, 909.0, 977.0, 5.0, 4.0, false, 0.0, 0.0
