nbPlayer, nbType, timeCreateADD, timeCreateADDbis, timeCretaeDAG, nbNodeADD, nbNodeADDbis, nbNodeDAG, timeSolveADD, timeSolveDAG, emptyCore, cosADD, cosDAG
9, 6, 0.0, 0.0, 0.0, 88.0, 82.0, 97.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 130.0, 120.0, 166.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 79.0, 67.0, 80.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 193.0, 190.0, 229.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 99.0, 75.0, 106.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 62.0, 57.0, 78.0, 1.0, 0.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 99.0, 97.0, 117.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 87.0, 82.0, 108.0, 1.0, 0.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 169.0, 167.0, 197.0, 1.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 10.0, 1.0, 10.0, 1.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 112.0, 94.0, 136.0, 1.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 194.0, 190.0, 217.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 147.0, 145.0, 175.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 138.0, 129.0, 138.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 148.0, 143.0, 166.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 184.0, 171.0, 220.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 104.0, 100.0, 127.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 163.0, 155.0, 201.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 10.0, 1.0, 10.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 173.0, 158.0, 191.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 138.0, 130.0, 172.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 136.0, 127.0, 149.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 87.0, 80.0, 108.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 114.0, 90.0, 135.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 184.0, 171.0, 220.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 175.0, 173.0, 197.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 159.0, 157.0, 165.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 1.0, 0.0, 0.0, 195.0, 184.0, 217.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 136.0, 127.0, 160.0, 0.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 10.0, 1.0, 10.0, 1.0, 0.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 125.0, 120.0, 133.0, 1.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 109.0, 105.0, 109.0, 0.0, 1.0, false, 0.0, 0.0
9, 6, 0.0, 1.0, 0.0, 10.0, 1.0, 10.0, 0.0, 0.0, false, 0.0, 0.0
