nbPlayer, nbType, timeCreateADD, timeCreateADDbis, timeCretaeDAG, nbNodeADD, nbNodeADDbis, nbNodeDAG, timeSolveADD, timeSolveDAG, emptyCore, cosADD, cosDAG
13, 6, 7.0, 1.0, 0.0, 234.0, 198.0, 234.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 309.0, 293.0, 310.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 13.0, 0.0, 0.0, 341.0, 302.0, 347.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 0.0, 1.0, 396.0, 389.0, 483.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 486.0, 483.0, 594.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 314.0, 305.0, 327.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 7.0, 1.0, 0.0, 248.0, 219.0, 248.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 277.0, 254.0, 311.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 509.0, 505.0, 554.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 3.0, 0.0, 837.0, 833.0, 969.0, 3.0, 4.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 461.0, 455.0, 518.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 303.0, 276.0, 352.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 3.0, 0.0, 677.0, 671.0, 771.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 822.0, 819.0, 951.0, 4.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 3.0, 0.0, 14.0, 1.0, 14.0, 0.0, 0.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 468.0, 464.0, 545.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 498.0, 460.0, 554.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 533.0, 502.0, 545.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 438.0, 404.0, 451.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 0.0, 0.0, 229.0, 210.0, 269.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 261.0, 232.0, 292.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 562.0, 561.0, 630.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 13.0, 1.0, 0.0, 397.0, 374.0, 425.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 0.0, 0.0, 286.0, 279.0, 338.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 492.0, 487.0, 522.0, 2.0, 4.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 553.0, 551.0, 591.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 661.0, 634.0, 726.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 412.0, 384.0, 412.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 242.0, 182.0, 298.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 291.0, 266.0, 324.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 2.0, 0.0, 1002.0, 989.0, 1115.0, 3.0, 5.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 572.0, 524.0, 645.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 396.0, 371.0, 427.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 365.0, 314.0, 405.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 360.0, 329.0, 433.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 259.0, 240.0, 259.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 2.0, 0.0, 916.0, 870.0, 916.0, 3.0, 5.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 431.0, 398.0, 447.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 1.0, 570.0, 561.0, 598.0, 2.0, 4.0, false, 0.0, 0.0
13, 6, 9.0, 0.0, 0.0, 304.0, 297.0, 326.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 330.0, 321.0, 376.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 682.0, 657.0, 714.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 8.0, 0.0, 14.0, 1.0, 14.0, 0.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 451.0, 432.0, 507.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 500.0, 492.0, 610.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 473.0, 444.0, 529.0, 3.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 2.0, 0.0, 457.0, 453.0, 527.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 575.0, 547.0, 657.0, 2.0, 3.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 374.0, 357.0, 428.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 680.0, 663.0, 759.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 399.0, 377.0, 425.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 0.0, 0.0, 421.0, 378.0, 436.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 641.0, 639.0, 789.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 1.0, 399.0, 390.0, 399.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 254.0, 244.0, 283.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 455.0, 430.0, 547.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 294.0, 290.0, 342.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 645.0, 639.0, 714.0, 3.0, 3.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 399.0, 364.0, 411.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 369.0, 357.0, 381.0, 1.0, 3.0, false, 0.0, -1.1368683772161603E-13
13, 6, 8.0, 1.0, 0.0, 427.0, 422.0, 467.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 448.0, 420.0, 448.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 402.0, 397.0, 462.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 14.0, 0.0, 0.0, 402.0, 374.0, 422.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 9.0, 0.0, 0.0, 366.0, 356.0, 366.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 0.0, 0.0, 412.0, 408.0, 499.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 349.0, 338.0, 403.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 356.0, 349.0, 400.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 373.0, 368.0, 385.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 329.0, 307.0, 338.0, 2.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 329.0, 324.0, 393.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 415.0, 408.0, 497.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 734.0, 726.0, 851.0, 3.0, 4.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 330.0, 293.0, 346.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 287.0, 278.0, 327.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 7.0, 6.0, 0.0, 14.0, 1.0, 14.0, 0.0, 0.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 408.0, 407.0, 424.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 504.0, 503.0, 522.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 293.0, 286.0, 370.0, 1.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 2.0, 0.0, 693.0, 671.0, 693.0, 3.0, 4.0, false, 0.0, 0.0
13, 6, 7.0, 5.0, 0.0, 14.0, 1.0, 14.0, 0.0, 0.0, false, 0.0, 0.0
13, 6, 8.0, 0.0, 0.0, 285.0, 282.0, 342.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 227.0, 211.0, 227.0, 1.0, 1.0, false, 0.0, 0.0
13, 6, 11.0, 6.0, 0.0, 14.0, 1.0, 14.0, 0.0, 0.0, false, 0.0, 0.0
13, 6, 7.0, 3.0, 0.0, 871.0, 855.0, 978.0, 4.0, 4.0, false, 0.0, 0.0
13, 6, 7.0, 1.0, 0.0, 277.0, 218.0, 366.0, 0.0, 2.0, false, 0.0, 0.0
13, 6, 8.0, 1.0, 0.0, 557.0, 532.0, 607.0, 2.0, 2.0, false, 0.0, 0.0
13, 6, 9.0, 1.0, 0.0, 510.0, 489.0, 558.0, 3.0, 3.0, false, 0.0, 0.0
