nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4
17, 5, 1013, 1094, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 9, 6, 3, 3
17, 5, 774, 840, 4.0, 241.0, 256.0, true, true, true, 2322.0, 3595.0, 2520.0, 3924.0, 9, 6, 9, 6, 2
17, 5, 482, 593, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 6, 7, 5
17, 5, 517, 672, 6.0, 6063.0, 188.0, true, true, true, 1551.0, 2446.0, 2016.0, 3220.0, 1, 5, 4, 3, 1
17, 5, 584, 598, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 7, 3, 2
17, 5, 859, 878, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 3, 6, 8, 5
17, 5, 1263, 1543, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 2, 6, 4, 6
17, 5, 330, 392, 6.0, 113.0, 144.0, true, true, true, 990.0, 1561.0, 1176.0, 1870.0, 7, 3, 6, 1, 9
17, 5, 281, 387, 6.0, 55.0, 183.0, true, true, true, 843.0, 1314.0, 1161.0, 1843.0, 6, 3, 1, 7, 1
17, 5, 926, 1143, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 9, 9, 1, 8
17, 5, 756, 832, 6.0, 642.0, 63623.0, true, false, true, 2268.0, 3517.0, 2496.0, 3896.0, 6, 6, 6, 3, 1
17, 5, 435, 466, 10.0, 284.0, 61744.0, true, false, true, 1305.0, 1998.0, 1398.0, 2152.0, 5, 7, 9, 7, 1
17, 5, 1595, 1625, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 5, 4, 7, 3
17, 5, 603, 631, 8.0, 2455.0, 622.0, true, true, true, 1809.0, 2858.0, 1893.0, 2997.0, 3, 2, 5, 5, 1
17, 5, 1926, 1958, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8, 6, 9, 6
17, 5, 497, 514, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 5, 8, 9
17, 5, 15, 49, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 5, 8, 6
17, 5, 620, 870, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 8, 1, 6
17, 5, 598, 617, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7, 4, 3, 5
17, 5, 816, 982, 6.0, 458.0, 5394.0, true, true, true, 2448.0, 3895.0, 2946.0, 4724.0, 3, 6, 4, 9, 3
17, 5, 547, 838, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 1, 4, 4
17, 5, 710, 838, 4.0, 724.0, 7751.0, true, true, true, 2130.0, 3407.0, 2514.0, 4046.0, 1, 2, 3, 8, 4
17, 5, 700, 812, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 7, 3, 8
17, 5, 782, 796, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 9, 6, 8
17, 5, 228, 264, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 3, 3, 9
17, 5, 570, 601, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 2, 9, 9
17, 5, 720, 858, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 3, 1, 2, 8
17, 5, 1225, 1469, 2.0, 12494.0, 6691.0, true, true, true, 3675.0, 5918.0, 4407.0, 7137.0, 8, 1, 8, 9, 2
17, 5, 731, 797, 4.0, 11757.0, 250.0, true, true, true, 2193.0, 3404.0, 2391.0, 3733.0, 5, 7, 4, 5, 1
17, 5, 746, 789, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 5, 3, 8
17, 5, 754, 860, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 4, 1, 7
17, 5, 1705, 2063, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 7, 2, 5
17, 5, 364, 403, 10.0, 98.0, 261.0, true, true, true, 1092.0, 1707.0, 1209.0, 1901.0, 4, 2, 9, 7, 2
17, 5, 195, 270, 12.0, 96.0, 62.0, true, true, true, 585.0, 922.0, 810.0, 1296.0, 4, 1, 1, 3, 5
17, 5, 314, 557, 12.0, 134.0, 317.0, true, true, true, 942.0, 1521.0, 1671.0, 2735.0, 5, 1, 1, 3, 8
17, 5, 330, 418, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 2, 9, 7
17, 5, 560, 751, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7, 1, 7, 5
17, 5, 153, 193, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 1, 6, 8
17, 5, 347, 457, 24.0, 713.0, 574.0, true, true, true, 1041.0, 1642.0, 1371.0, 2191.0, 4, 2, 3, 1, 9
17, 5, 1392, 1400, 3.410605131648481E-13, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 5, 6, 8
