nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
15, 3, 347, 357, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 8
15, 3, 474, 499, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 7, 5
15, 3, 230, 267, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 2
15, 3, 120, 217, 9.0, 58.0, 828.0, true, true, true, 360.0, 579.0, 651.0, 1063.0, 2, 4, 1
15, 3, 181, 227, 30.0, 135.0, 24417.0, true, true, true, 543.0, 854.0, 681.0, 1083.0, 3, 6, 3
15, 3, 65, 123, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 1
15, 3, 531, 535, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8, 7
15, 3, 258, 303, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 6
15, 3, 455, 458, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8, 6
15, 3, 459, 469, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 8
15, 3, 278, 283, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 7
15, 3, 198, 346, 22.0, 61755.0, 63157.0, false, false, true, 594.0, 947.0, 1038.0, 1686.0, 1, 4, 4
15, 3, 279, 317, 30.0, 61547.0, 61280.0, false, false, true, 837.0, 1310.0, 951.0, 1499.0, 4, 3, 4
15, 3, 245, 279, 28.0, 1448.0, 3056.0, false, false, true, 735.0, 1156.0, 837.0, 1325.0, 3, 4, 3
15, 3, 32, 73, 6.0, 5.0, 33.0, true, true, true, 96.0, 161.0, 219.0, 365.0, 1, 1, 6
15, 3, 151, 194, 30.0, 1747.0, 75.0, true, true, true, 453.0, 710.0, 582.0, 924.0, 5, 5, 2
15, 3, 68, 97, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1, 7
15, 3, 100, 127, 2.0, 20.0, 30.0, true, true, true, 300.0, 471.0, 381.0, 605.0, 1, 5, 2
15, 3, 179, 263, 15.000000000000014, 122.0, 111.0, true, true, true, 537.0, 848.0, 789.0, 1267.0, 8, 6, 1
15, 3, 187, 223, 15.0, 75.0, 92.0, true, true, true, 561.0, 884.0, 669.0, 1063.0, 7, 3, 2
15, 3, 379, 406, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 4
15, 3, 203, 232, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 3
15, 3, 74, 101, 10.0, 21.0, 23.0, true, true, true, 222.0, 347.0, 303.0, 481.0, 7, 1, 4
15, 3, 194, 235, 12.0, 106.0, 271.0, true, true, true, 582.0, 913.0, 705.0, 1117.0, 4, 2, 4
15, 3, 375, 388, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 7
15, 3, 182, 232, 5.0, 70.0, 83.0, true, true, true, 546.0, 857.0, 696.0, 1106.0, 5, 7, 1
15, 3, 355, 404, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 5
15, 3, 130, 175, 12.0, 44.0, 453.0, true, true, true, 390.0, 611.0, 525.0, 835.0, 2, 3, 8
15, 3, 313, 439, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 7
15, 3, 459, 469, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 8
15, 3, 301, 325, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4, 5
15, 3, 420, 443, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8, 7
15, 3, 280, 504, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 1
15, 3, 173, 196, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 5
15, 3, 322, 336, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 7
15, 3, 207, 267, 4.0, 67.0, 105.0, true, true, true, 621.0, 968.0, 801.0, 1267.0, 2, 5, 4
15, 3, 420, 451, 20.0, 62465.0, 62126.0, false, false, true, 1260.0, 1965.0, 1353.0, 2119.0, 4, 4, 5
15, 3, 484, 548, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 8
15, 3, 394, 406, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 6
15, 3, 52, 96, 14.0, 34.0, 50.0, true, true, true, 156.0, 257.0, 288.0, 476.0, 2, 2, 1
15, 3, 575, 579, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 6
15, 3, 172, 195, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 1
15, 3, 266, 457, 5.0, 64.0, 186.0, true, true, true, 798.0, 1283.0, 1371.0, 2237.0, 6, 1, 5
15, 3, 296, 312, 8.0, 1358.0, 4462.0, false, false, true, 888.0, 1381.0, 936.0, 1460.0, 5, 4, 6
15, 3, 493, 517, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 7
15, 3, 343, 353, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 3
15, 3, 219, 256, 28.0, 61539.0, 61568.0, false, false, true, 657.0, 1038.0, 768.0, 1222.0, 2, 7, 2
15, 3, 71, 113, 9.0, 486.0, 715.0, false, false, true, 213.0, 342.0, 339.0, 551.0, 2, 3, 1
15, 3, 95, 125, 4.0, 40.0, 53.0, true, true, true, 285.0, 448.0, 375.0, 597.0, 4, 2, 5
15, 3, 418, 428, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 3, 5
15, 3, 314, 329, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 7, 5
15, 3, 186, 291, 4.0, 82.0, 131.0, true, true, true, 558.0, 899.0, 873.0, 1423.0, 2, 1, 8
15, 3, 339, 356, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 3
15, 3, 320, 347, 25.0, 61457.0, 9151.0, false, false, true, 960.0, 1483.0, 1041.0, 1617.0, 3, 4, 5
15, 3, 295, 329, 20.0, 8628.0, 14374.0, false, false, true, 885.0, 1386.0, 987.0, 1555.0, 7, 4, 3
15, 3, 439, 466, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 8
15, 3, 483, 518, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 7
15, 3, 575, 579, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 6
15, 3, 200, 230, 50.0, 8315.0, 61333.0, false, false, true, 600.0, 941.0, 690.0, 1090.0, 1, 4, 5
15, 3, 263, 271, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 5
15, 3, 308, 350, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 3
15, 3, 278, 342, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 7
15, 3, 53, 100, 20.0, 43.0, 89.0, true, true, true, 159.0, 262.0, 300.0, 496.0, 1, 2, 2
15, 3, 355, 404, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 5
15, 3, 171, 190, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 2, 3
15, 3, 299, 340, 20.0, 61580.0, 61759.0, false, false, true, 897.0, 1414.0, 1020.0, 1618.0, 5, 5, 2
15, 3, 122, 274, 6.0, 72.0, 644.0, true, true, true, 366.0, 599.0, 822.0, 1358.0, 1, 1, 8
15, 3, 176, 257, 28.0, 70.0, 1430.0, true, true, true, 528.0, 847.0, 771.0, 1251.0, 5, 2, 2
15, 3, 581, 609, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 6
15, 3, 46, 89, 8.0, 23.0, 461.0, true, true, true, 138.0, 227.0, 267.0, 441.0, 1, 1, 4
15, 3, 91, 147, 15.0, 24.0, 52.0, true, true, true, 273.0, 438.0, 441.0, 717.0, 7, 1, 2
15, 3, 187, 204, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 6
15, 3, 483, 518, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 6
15, 3, 177, 222, 18.0, 61768.0, 61781.0, false, false, true, 531.0, 840.0, 666.0, 1064.0, 4, 3, 2
15, 3, 348, 376, 20.0, 62037.0, 62322.0, false, false, true, 1044.0, 1637.0, 1128.0, 1776.0, 7, 4, 4
15, 3, 259, 293, 27.0, 61561.0, 61550.0, false, false, true, 777.0, 1226.0, 879.0, 1395.0, 3, 3, 4
15, 3, 40, 78, 11.0, 18.0, 31.0, true, true, true, 120.0, 199.0, 234.0, 388.0, 2, 1, 2
15, 3, 394, 406, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 6
15, 3, 251, 273, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 5
15, 3, 155, 190, 8.0, 106.0, 1131.0, true, true, true, 465.0, 744.0, 570.0, 918.0, 6, 1, 4
15, 3, 147, 252, 2.0, 40.0, 71.0, true, true, true, 441.0, 696.0, 756.0, 1220.0, 3, 1, 6
15, 3, 317, 319, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 7
15, 3, 279, 293, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 5
15, 3, 388, 400, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 4
15, 3, 132, 195, 45.0, 47.0, 423.0, true, true, true, 396.0, 653.0, 585.0, 967.0, 5, 5, 3
15, 3, 152, 201, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 2
15, 3, 196, 233, 19.0, 61090.0, 61619.0, false, false, true, 588.0, 927.0, 699.0, 1111.0, 2, 4, 3
15, 3, 531, 535, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 7
15, 3, 64, 102, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 5
15, 3, 198, 215, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 7
15, 3, 80, 155, 11.0, 33.0, 88.0, true, true, true, 240.0, 397.0, 465.0, 771.0, 1, 1, 4
15, 3, 222, 240, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8, 3
15, 3, 111, 135, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 7
15, 3, 287, 301, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 4
15, 3, 332, 358, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 4
15, 3, 259, 277, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 6
15, 3, 311, 549, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8, 1
