nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
14, 3, 198, 268, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 2
14, 3, 33, 76, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 2, 1
14, 3, 101, 231, 15.0, 30.0, 124.0, true, true, true, 303.0, 497.0, 693.0, 1146.0, 7, 1, 1
14, 3, 268, 291, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 4
14, 3, 346, 390, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7, 2
14, 3, 27, 62, 22.0, 4.0, 40.0, true, true, true, 81.0, 139.0, 186.0, 313.0, 2, 1, 1
14, 3, 174, 186, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 1
14, 3, 245, 269, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 3
14, 3, 186, 241, 10.0, 598.0, 96.0, true, true, true, 558.0, 866.0, 723.0, 1140.0, 3, 2, 5
14, 3, 94, 131, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 1
14, 3, 162, 196, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 2
14, 3, 91, 114, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 8
14, 3, 423, 462, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 3
14, 3, 267, 276, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 4
14, 3, 397, 406, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 6
14, 3, 358, 372, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 4
14, 3, 65, 127, 16.0, 31.0, 79.0, true, true, true, 195.0, 325.0, 381.0, 634.0, 1, 1, 3
14, 3, 269, 309, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 2
14, 3, 53, 88, 15.0, 22.0, 28.0, true, true, true, 159.0, 261.0, 264.0, 435.0, 2, 3, 1
14, 3, 241, 290, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 6
14, 3, 231, 239, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 5
14, 3, 271, 382, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 8
14, 3, 54, 80, 4.0, 13.0, 17.0, true, true, true, 162.0, 256.0, 240.0, 385.0, 4, 1, 2
14, 3, 110, 129, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 8
14, 3, 76, 111, 15.0, 38.0, 70.0, true, true, true, 228.0, 362.0, 333.0, 536.0, 8, 2, 1
14, 3, 176, 200, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 4
14, 3, 133, 222, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 2
14, 3, 256, 376, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 8
14, 3, 283, 295, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 4
14, 3, 392, 399, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7, 6
14, 3, 125, 147, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 5
14, 3, 400, 421, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 5
14, 3, 383, 386, 1.4210854715202004E-14, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 3, 6
14, 3, 272, 275, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 5
14, 3, 272, 297, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 6
14, 3, 81, 124, 9.0, 25.0, 92.0, true, true, true, 243.0, 391.0, 372.0, 605.0, 2, 3, 1
14, 3, 44, 82, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 1
14, 3, 147, 185, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 1
14, 3, 350, 356, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 7
14, 3, 102, 186, 5.0, 31.0, 82.0, true, true, true, 306.0, 482.0, 558.0, 901.0, 7, 5, 1
14, 3, 416, 444, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 8, 5
14, 3, 247, 443, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 6
14, 3, 180, 214, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 2
14, 3, 368, 378, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4, 5
14, 3, 175, 224, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 1
14, 3, 202, 265, 10.0, 128.0, 169.0, true, true, true, 606.0, 970.0, 795.0, 1284.0, 8, 2, 2
14, 3, 123, 155, 30.0, 1482.0, 808.0, true, true, true, 369.0, 577.0, 465.0, 736.0, 6, 3, 2
14, 3, 131, 178, 18.0, 61.0, 92.0, true, true, true, 393.0, 623.0, 534.0, 857.0, 2, 2, 4
14, 3, 34, 80, 7.0, 14.0, 33.0, true, true, true, 102.0, 172.0, 240.0, 401.0, 1, 2, 1
14, 3, 304, 310, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 4
14, 3, 340, 348, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 7
14, 3, 354, 376, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 3
14, 3, 110, 134, 20.0, 50.0, 47.0, true, true, true, 330.0, 512.0, 402.0, 631.0, 3, 2, 3
14, 3, 118, 163, 4.0, 21.0, 53.0, true, true, true, 354.0, 558.0, 489.0, 782.0, 6, 1, 6
14, 3, 65, 103, 16.0, 45.0, 50.0, true, true, true, 195.0, 313.0, 309.0, 502.0, 2, 2, 4
14, 3, 136, 173, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 4
14, 3, 162, 217, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 2
14, 3, 231, 276, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 2
14, 3, 77, 143, 15.0, 22.0, 64.0, true, true, true, 231.0, 371.0, 429.0, 700.0, 8, 1, 4
14, 3, 261, 284, 8.0, 581.0, 574.0, false, false, true, 783.0, 1215.0, 852.0, 1329.0, 4, 4, 5
14, 3, 126, 173, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 1
14, 3, 198, 209, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 8
14, 3, 190, 232, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 2
14, 3, 69, 99, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 2
14, 3, 34, 75, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 8
14, 3, 362, 366, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 5
14, 3, 330, 344, 20.0, 61869.0, 60927.0, false, false, true, 990.0, 1546.0, 1032.0, 1615.0, 8, 4, 4
14, 3, 183, 197, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 6
14, 3, 197, 219, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 3
14, 3, 184, 328, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 1
