nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
16, 3, 125, 236, 36.0, 42.0, 60927.0, true, false, true, 375.0, 605.0, 708.0, 1159.0, 1, 4, 2
16, 3, 114, 147, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 4
16, 3, 518, 554, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 6
16, 3, 447, 450, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 8
16, 3, 375, 389, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 6
16, 3, 74, 155, 27.0, 37.0, 597.0, true, true, true, 222.0, 368.0, 465.0, 772.0, 2, 2, 1
16, 3, 87, 118, 5.0, 22.0, 26.0, true, true, true, 261.0, 405.0, 354.0, 559.0, 4, 1, 5
16, 3, 383, 392, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 7, 6
16, 3, 361, 622, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 8
16, 3, 476, 506, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 7
16, 3, 129, 319, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 9, 1
16, 3, 363, 387, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 4
16, 3, 169, 215, 30.0, 784.0, 281.0, true, true, true, 507.0, 801.0, 645.0, 1030.0, 7, 3, 2
16, 3, 535, 543, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 6
16, 3, 47, 89, 15.0, 14.0, 30.0, true, true, true, 141.0, 229.0, 267.0, 438.0, 3, 1, 3
16, 3, 349, 373, 29.99999999999997, 61737.0, 62044.0, false, false, true, 1047.0, 1621.0, 1119.0, 1740.0, 7, 5, 6
16, 3, 45, 87, 15.0, 27.0, 34.0, true, true, true, 135.0, 223.0, 261.0, 432.0, 9, 1, 4
16, 3, 361, 633, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 1
16, 3, 214, 280, 8.0, 69.0, 287.0, true, true, true, 642.0, 1012.0, 840.0, 1341.0, 6, 2, 6
16, 3, 154, 181, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8, 1
16, 3, 282, 352, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 8
16, 3, 139, 254, 25.0, 51.0, 95.0, true, true, true, 417.0, 679.0, 762.0, 1253.0, 9, 1, 2
16, 3, 207, 240, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7, 5
16, 3, 187, 214, 5.0, 57.0, 102.0, true, true, true, 561.0, 887.0, 642.0, 1021.0, 9, 4, 1
16, 3, 449, 469, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 9
