nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4, weight5
13, 6, 206, 248, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 2, 3, 1, 4
13, 6, 488, 544, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 3, 6, 3, 1
13, 6, 273, 342, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 7, 5, 1, 2
13, 6, 592, 624, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 6, 5, 2, 5
13, 6, 870, 916, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 4, 3, 1, 5
13, 6, 195, 300, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 1, 3, 6, 3
13, 6, 189, 245, 10.0, 343.0, 183.0, true, true, true, 567.0, 842.0, 735.0, 1121.0, 1, 1, 4, 7, 3, 7
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 6, 7, 4, 3
13, 6, 92, 126, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 1, 1, 3, 6
13, 6, 389, 432, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 1, 7, 2, 5
13, 6, 373, 474, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 6, 5, 6, 4
13, 6, 285, 400, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 2, 6, 5, 4
13, 6, 307, 334, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 5, 3, 4, 3
13, 6, 450, 485, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 1, 4, 7, 7
13, 6, 341, 498, 5.0, 54.0, 77.0, true, true, true, 1023.0, 1602.0, 1494.0, 2386.0, 1, 4, 7, 6, 3, 2
13, 6, 331, 386, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 3, 3, 3, 6
13, 6, 361, 463, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 7, 3, 6, 2
13, 6, 558, 673, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 3, 2, 5, 4
13, 6, 211, 289, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 2, 7, 2, 1, 5
13, 6, 77, 111, 60.0, 26.0, 67.0, true, true, true, 231.0, 356.0, 333.0, 525.0, 2, 1, 1, 1, 5, 4
13, 6, 219, 245, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 3, 6, 6, 1
13, 6, 792, 924, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 3, 4, 7, 7
13, 6, 206, 221, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 7, 6, 4, 5
13, 6, 286, 323, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 2, 2, 6, 4
13, 6, 255, 271, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 5, 3, 2, 2
13, 6, 411, 495, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 1, 2, 4, 7
13, 6, 253, 306, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1, 5, 1, 3, 1
13, 6, 235, 265, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 7, 4, 4, 1
13, 6, 147, 202, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 4, 3, 3, 5
13, 6, 408, 515, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 6, 4, 5, 3
13, 6, 46, 80, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 5, 3, 2, 1
13, 6, 398, 427, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 3, 7, 4, 1
13, 6, 599, 656, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 4, 6, 4, 3
13, 6, 411, 451, 5.0, 85.0, 88.0, true, true, true, 1233.0, 1876.0, 1353.0, 2075.0, 2, 5, 2, 5, 1, 4
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 4, 7, 4, 5
13, 6, 478, 511, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 6, 3, 7, 7
13, 6, 445, 490, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 5, 2, 7, 7
13, 6, 312, 352, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1, 6, 3, 3, 1
13, 6, 181, 236, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 5, 7, 1, 5
13, 6, 145, 208, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 4, 5, 3, 1
13, 6, 246, 277, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 5, 7, 3, 6
13, 6, 154, 230, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 2, 6, 6, 4, 1
13, 6, 311, 355, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 7, 6, 5, 5
13, 6, 146, 208, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 2, 7, 7, 3
13, 6, 350, 386, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 5, 5, 5, 7
13, 6, 131, 169, 5.0, 35.0, 92.0, true, true, true, 393.0, 596.0, 507.0, 785.0, 2, 3, 2, 7, 1, 3
13, 6, 190, 291, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7, 5, 4, 4, 1
13, 6, 665, 811, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2, 5, 3, 5, 1
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 3, 2, 5, 2
13, 6, 101, 176, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 1, 4, 7, 1
13, 6, 91, 120, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 3, 4, 1, 5
13, 6, 734, 831, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 4, 3, 7, 6
13, 6, 405, 452, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 2, 2, 1, 4
13, 6, 444, 620, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 5, 1, 1, 7
13, 6, 648, 717, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 4, 1, 7, 2
13, 6, 104, 146, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 5, 7, 7, 1
13, 6, 213, 257, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 3, 4, 6, 5
13, 6, 76, 101, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 6, 5, 3, 2
13, 6, 507, 568, -4.547473508864641E-13, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 5, 4, 7, 2
13, 6, 310, 383, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 7, 2, 4, 7
13, 6, 168, 216, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 4, 5, 6, 1
13, 6, 234, 304, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 2, 1, 5, 6
13, 6, 256, 296, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 2, 3, 2, 7
13, 6, 129, 170, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 1, 3, 4, 6
13, 6, 448, 472, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 2, 7, 5, 7
13, 6, 529, 598, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 3, 6, 4, 6
13, 6, 342, 412, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 3, 6, 6, 1
13, 6, 106, 151, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 1, 1, 6, 5
13, 6, 368, 617, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 6, 4, 2, 2
13, 6, 419, 477, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 4, 5, 7, 5
13, 6, 478, 491, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 3, 6, 5, 7
13, 6, 350, 416, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 3, 1, 2, 1
13, 6, 280, 374, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 2, 1, 2, 4
13, 6, 636, 744, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 6, 4, 1, 2
13, 6, 153, 204, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 2, 1, 4, 3
13, 6, 566, 631, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 7, 5, 7, 4
13, 6, 265, 350, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 4, 6, 6, 5
13, 6, 375, 478, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1, 5, 4, 3, 1
13, 6, 233, 345, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 7, 5, 7, 4
13, 6, 579, 669, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 2, 5, 2, 7
13, 6, 420, 468, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 7, 7, 6, 7
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 1, 1, 4, 2
13, 6, 515, 637, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 7, 7, 6, 1
13, 6, 360, 454, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 7, 1, 1, 5
13, 6, 522, 565, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 3, 6, 6, 3
13, 6, 329, 454, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 7, 3, 4, 1
13, 6, 163, 184, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 1, 7, 2, 5
13, 6, 157, 198, 15.0, 368.0, 3094.0, false, false, true, 471.0, 726.0, 594.0, 930.0, 3, 7, 4, 7, 3, 4
13, 6, 361, 434, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 7, 4, 3, 7
13, 6, 142, 161, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7, 3, 6, 6, 3
13, 6, 561, 610, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 7, 5, 4, 5
13, 6, 407, 496, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 4, 3, 2, 1
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 7, 7, 1, 6
13, 6, 472, 532, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 3, 6, 1, 7
13, 6, 243, 266, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 2, 1, 5, 5, 2
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 2, 6, 3, 3
13, 6, 342, 378, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 2, 2, 7, 4
13, 6, 205, 235, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 3, 6, 4, 1
13, 6, 349, 422, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 2, 5, 7, 6, 7
13, 6, 286, 320, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 1, 7, 6, 1, 5
13, 6, 394, 464, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 2, 2, 3, 2
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 6, 3, 7, 4
13, 6, 521, 600, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 4, 3, 4, 6
13, 6, 380, 450, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 6, 1, 4, 5
13, 6, 704, 761, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 4, 7, 2, 7
13, 6, 464, 545, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 6, 7, 2, 7
13, 6, 305, 362, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 4, 3, 4, 2
13, 6, 215, 280, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 1, 3, 7, 7
13, 6, 331, 377, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 4, 6, 7, 6
13, 6, 792, 924, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 4, 6, 5, 3
13, 6, 106, 128, 5.0, 39.0, 56.0, true, true, true, 318.0, 489.0, 384.0, 598.0, 1, 7, 1, 4, 2, 6
13, 6, 256, 301, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 1, 3, 3, 3
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 6, 7, 5, 3
13, 6, 240, 340, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 4, 2, 6, 1
13, 6, 632, 663, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 2, 3, 7, 4
13, 6, 182, 213, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 1, 7, 1, 5
13, 6, 208, 270, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2, 2, 4, 2, 3
13, 6, 365, 442, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 1, 3, 3, 7, 3
13, 6, 520, 551, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 7, 2, 6, 5
13, 6, 329, 415, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 2, 6, 5, 3, 6
13, 6, 99, 129, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 2, 2, 3, 7
13, 6, 346, 467, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 2, 2, 4, 1
13, 6, 660, 860, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 5, 7, 6, 1
13, 6, 671, 693, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 3, 7, 3, 6
13, 6, 376, 401, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 6, 7, 7, 2
13, 6, 407, 456, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3, 5, 6, 6, 7
13, 6, 305, 380, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 7, 7, 3, 7
13, 6, 213, 262, 12.0, 58.0, 70.0, false, false, true, 639.0, 996.0, 786.0, 1240.0, 3, 7, 6, 2, 2, 3
13, 6, 612, 679, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 2, 6, 6, 7
13, 6, 192, 240, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 4, 7, 2, 6
13, 6, 552, 632, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 7, 6, 5, 5
13, 6, 270, 305, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3, 6, 1, 3, 2
13, 6, 499, 571, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 2, 5, 7, 7
13, 6, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 4, 4, 6, 6
13, 6, 409, 491, -1.1368683772161603E-13, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2, 6, 7, 2, 2
13, 6, 448, 491, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 7, 2, 2, 5
13, 6, 725, 869, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 6, 3, 6, 6
13, 6, 377, 393, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 4, 3, 7, 3
13, 6, 129, 192, 15.0, 24.0, 49.0, true, true, true, 387.0, 574.0, 576.0, 888.0, 1, 3, 2, 7, 1, 1
13, 6, 206, 269, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 3, 4, 4, 2
13, 6, 488, 612, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1, 4, 7, 4, 5
13, 6, 157, 174, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 2, 7, 4, 2
13, 6, 155, 181, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 5, 5, 2, 4
13, 6, 157, 203, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 7, 1, 7, 5
13, 6, 412, 463, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3, 2, 7, 6, 2
13, 6, 517, 537, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 3, 6, 4, 6
13, 6, 467, 537, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 3, 6, 4, 7
13, 6, 480, 602, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 5, 6, 4, 5
