nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
12, 3, 100, 113, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 2, 7
12, 3, 311, 314, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 7
12, 3, 117, 180, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 4
12, 3, 192, 199, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 7
12, 3, 84, 130, 5.0, 17.0, 31.0, true, true, true, 252.0, 394.0, 390.0, 623.0, 6, 1, 4
12, 3, 156, 240, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 1
12, 3, 181, 182, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 7
12, 3, 168, 187, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 4
12, 3, 242, 249, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 7
12, 3, 199, 200, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 6
12, 3, 189, 201, 15.0, 3122.0, 2893.0, false, false, true, 567.0, 873.0, 603.0, 932.0, 7, 4, 3
12, 3, 69, 141, 4.0, 21.0, 48.0, true, true, true, 207.0, 335.0, 423.0, 694.0, 1, 1, 7
12, 3, 103, 118, 20.0, 95.0, 316.0, false, false, true, 309.0, 479.0, 354.0, 553.0, 2, 4, 2
12, 3, 70, 87, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 7
12, 3, 135, 174, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 7
12, 3, 218, 237, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 5
12, 3, 69, 88, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 6
12, 3, 99, 153, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1, 7
12, 3, 179, 204, 6.0, 889.0, 1669.0, false, false, true, 537.0, 845.0, 612.0, 969.0, 3, 2, 6
12, 3, 63, 105, 16.0, 26.0, 51.0, true, true, true, 189.0, 311.0, 315.0, 520.0, 2, 1, 2
12, 3, 47, 73, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 1
12, 3, 208, 227, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 7, 7
12, 3, 77, 91, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 4
12, 3, 77, 91, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 4
12, 3, 29, 53, 4.0, 4.0, 24.0, true, true, true, 87.0, 143.0, 159.0, 262.0, 1, 1, 6
12, 3, 103, 126, 4.0, 61.0, 47.0, true, true, true, 309.0, 481.0, 378.0, 595.0, 2, 2, 4
12, 3, 121, 164, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 2
12, 3, 100, 129, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 2
12, 3, 93, 108, 25.0, 154.0, 210.0, false, false, true, 279.0, 433.0, 324.0, 507.0, 2, 5, 2
12, 3, 70, 108, 10.0, 32.0, 38.0, true, true, true, 210.0, 334.0, 324.0, 523.0, 7, 5, 1
