nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
20, 3, 934, 942, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 6
20, 3, 508, 526, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 9
20, 3, 696, 897, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 2
20, 3, 501, 527, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 11, 4, 8
20, 3, 319, 367, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 3
20, 3, 1133, 1274, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 4, 7
20, 3, 318, 471, 32.0, 164.0, 2166.0, true, true, true, 954.0, 1536.0, 1413.0, 2300.0, 6, 2, 3
20, 3, 210, 307, 32.0, 118.0, 3865.0, true, true, true, 630.0, 1018.0, 921.0, 1502.0, 3, 2, 3
20, 3, 837, 875, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 8, 7
20, 3, 454, 486, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 10
20, 3, 342, 684, 20.0, 155.0, 2391.0, true, true, true, 1026.0, 1644.0, 2052.0, 3353.0, 8, 4, 1
20, 3, 375, 577, -2.8421709430404007E-14, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 11, 1
20, 3, 591, 607, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 6
20, 3, 212, 521, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 8, 1
20, 3, 994, 1026, 10.0, 65626.0, 64746.0, false, false, true, 2982.0, 4750.0, 3078.0, 4909.0, 5, 6, 8
20, 3, 1000, 1005, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 6, 10
20, 3, 471, 662, 10.0, 508.0, 2911.0, true, true, true, 1413.0, 2245.0, 1986.0, 3199.0, 11, 10, 1
20, 3, 748, 768, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 7
