nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3
20, 4, 217, 289, 10.0, 226.0, 106.0, true, true, true, 651.0, 1021.0, 867.0, 1380.0, 7, 5, 1, 1
20, 4, 117, 170, 8.0, 38.0, 283.0, true, true, true, 351.0, 547.0, 510.0, 811.0, 1, 1, 9, 11
20, 4, 1013, 1063, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 9, 4
20, 4, 279, 487, 30.0, 141.0, 269.0, true, true, true, 837.0, 1337.0, 1461.0, 2376.0, 6, 1, 11, 4
20, 4, 1228, 1341, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 10, 10, 4
20, 4, 1845, 1859, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 11, 10, 9, 11
20, 4, 535, 794, 4.0, 8484.0, 4351.0, true, true, true, 1605.0, 2537.0, 2382.0, 3831.0, 2, 1, 9, 10
20, 4, 1217, 1553, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 2, 10, 9
20, 4, 1407, 1420, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 10, 9, 7
20, 4, 1490, 1626, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 10, 10, 8
20, 4, 647, 900, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 7, 9
20, 4, 1529, 1988, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 11, 10, 2
20, 4, 1487, 1521, -1.1368683772161603E-13, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 7, 8, 3
20, 4, 258, 333, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 2, 3
20, 4, 327, 401, 24.0, 137.0, 7336.0, true, true, true, 981.0, 1537.0, 1203.0, 1906.0, 1, 6, 2, 4
20, 4, 966, 1098, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 3, 11, 10
20, 4, 641, 731, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 4, 9, 3
20, 4, 910, 964, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 11, 5, 8
20, 4, 1606, 1662, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 10, 8, 9
20, 4, 1104, 1116, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 8, 7, 4
20, 4, 620, 805, 5.0, 204.0, 480.0, true, true, true, 1860.0, 2922.0, 2415.0, 3846.0, 9, 5, 7, 1
20, 4, 741, 1001, 60.0, 62314.0, 64757.0, false, false, true, 2223.0, 3521.0, 3003.0, 4820.0, 9, 2, 2, 5
20, 4, 1157, 1218, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 8, 11, 7
20, 4, 1519, 1575, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 9, 10, 6
20, 4, 454, 604, 36.0, 1203.0, 2542.0, true, true, true, 1362.0, 2154.0, 1812.0, 2903.0, 5, 2, 2, 7
20, 4, 1519, 1576, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 6, 6, 10
20, 4, 1281, 1309, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 10, 7, 7
20, 4, 707, 760, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 10, 4, 10
20, 4, 704, 747, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 8, 8
20, 4, 1145, 1559, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 11, 6
20, 4, 1168, 1253, 6.0, 64215.0, 65265.0, false, false, true, 3504.0, 5514.0, 3759.0, 5938.0, 5, 3, 4, 6
20, 4, 345, 537, 6.0, 4689.0, 62900.0, true, false, true, 1035.0, 1625.0, 1611.0, 2584.0, 2, 1, 7, 6
20, 4, 883, 943, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 10, 2
