nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4
18, 5, 516, 547, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 9, 9, 8, 4
18, 5, 439, 502, 4.0, 194.0, 184.0, true, true, true, 1317.0, 2079.0, 1506.0, 2393.0, 4, 1, 5, 6, 3
18, 5, 1536, 1557, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4, 8, 2, 9
18, 5, 419, 558, 4.0, 184.0, 204.0, true, true, true, 1257.0, 1983.0, 1674.0, 2677.0, 8, 1, 2, 9, 1
18, 5, 993, 1064, 2.0, 527.0, 894.0, true, true, true, 2979.0, 4703.0, 3192.0, 5057.0, 4, 4, 9, 3, 4
18, 5, 962, 1019, 2.0, 921.0, 434.0, true, true, true, 2886.0, 4570.0, 3057.0, 4854.0, 3, 3, 2, 3, 6
18, 5, 662, 752, 6.0, 167.0, 695.0, true, true, true, 1986.0, 3154.0, 2256.0, 3603.0, 3, 3, 4, 7, 3
18, 5, 812, 1078, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 9, 3, 4, 7
18, 5, 643, 760, 8.0, 1030.0, 3313.0, true, true, true, 1929.0, 3043.0, 2280.0, 3627.0, 2, 1, 6, 9, 6
18, 5, 643, 730, 6.0, 131.0, 269.0, true, true, true, 1929.0, 3107.0, 2190.0, 3541.0, 2, 8, 3, 5, 2
18, 5, 471, 741, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 1, 7, 6, 10
18, 5, 448, 476, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4, 2, 2, 8
18, 5, 687, 707, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 6, 5, 3, 3
18, 5, 806, 1002, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 8, 2, 4, 6
18, 5, 667, 701, 6.0, 64.0, 75.0, true, true, true, 2001.0, 3219.0, 2103.0, 3388.0, 9, 10, 5, 4, 3
18, 5, 791, 837, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 2, 5, 7
18, 5, 1894, 1921, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3, 10, 9, 9
