nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4
11, 5, 104, 149, 6.0, 35.0, 680.0, true, true, true, 312.0, 481.0, 447.0, 705.0, 1, 6, 6, 3, 1
11, 5, 126, 161, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 6, 1, 6
11, 5, 47, 67, 8.0, 28.0, 27.0, true, true, true, 141.0, 222.0, 201.0, 321.0, 1, 1, 5, 5, 4
11, 5, 201, 254, 2.0, 67.0, 88.0, true, true, true, 603.0, 954.0, 762.0, 1218.0, 3, 4, 1, 5, 3
11, 5, 135, 172, 2.0, 41.0, 70.0, true, true, true, 405.0, 642.0, 516.0, 826.0, 2, 4, 1, 2, 2
11, 5, 345, 361, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 2, 3, 6
11, 5, 6, 15, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 6, 4, 5
11, 5, 267, 278, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 2, 6, 4
11, 5, 77, 89, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 2, 4, 1
11, 5, 113, 127, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 2, 2, 5
11, 5, 144, 155, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 1, 4, 2
11, 5, 136, 162, 2.0, 41.0, 52.0, true, true, true, 408.0, 649.0, 486.0, 778.0, 3, 3, 6, 4, 4
11, 5, 236, 243, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 6, 3, 3
11, 5, 198, 248, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 3, 4, 6, 5
11, 5, 253, 295, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 2, 3, 6
11, 5, 132, 142, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 4, 4, 1
11, 5, 345, 361, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 6, 4, 2
11, 5, 272, 320, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 5, 5, 4
11, 5, 64, 89, 3.0, 23.0, 27.0, true, true, true, 192.0, 297.0, 267.0, 421.0, 3, 1, 6, 1, 1
11, 5, 85, 109, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 1, 5, 2
11, 5, 227, 267, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 1, 5, 6
11, 5, 257, 265, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 4, 2, 2
11, 5, 62, 82, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 1, 6, 2
11, 5, 143, 166, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 4, 1, 4
11, 5, 152, 203, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 6, 1, 3
11, 5, 41, 59, 3.0, 11.0, 12.0, true, true, true, 123.0, 190.0, 177.0, 279.0, 5, 1, 5, 2, 4
11, 5, 107, 128, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 1, 4, 4
11, 5, 180, 186, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 4, 6, 3
11, 5, 84, 110, 6.0, 22.0, 55.0, true, true, true, 252.0, 393.0, 330.0, 522.0, 5, 5, 3, 4, 1
11, 5, 345, 361, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 3, 4, 4, 6
11, 5, 127, 177, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 1, 4, 6
11, 5, 179, 210, 2.0, 51.0, 194.0, true, true, true, 537.0, 820.0, 630.0, 974.0, 2, 6, 1, 3, 1
11, 5, 348, 364, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 4, 3, 6
11, 5, 231, 236, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 5, 4, 1
11, 5, 74, 86, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 1, 4, 5, 5
11, 5, 223, 263, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 4, 4, 4
11, 5, 100, 116, 2.0, 31.0, 37.0, true, true, true, 300.0, 465.0, 348.0, 544.0, 4, 2, 5, 1, 1
11, 5, 152, 201, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 1, 5, 5
11, 5, 141, 157, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 3, 1, 5
11, 5, 70, 87, 8.0, 26.0, 34.0, true, true, true, 210.0, 321.0, 261.0, 405.0, 2, 1, 4, 3, 2
11, 5, 284, 352, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 1, 4, 3
11, 5, 32, 52, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 4, 1, 2, 6
11, 5, 234, 240, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 2, 2, 6
11, 5, 116, 126, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1, 4, 2, 2
11, 5, 223, 263, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 2, 6, 5
11, 5, 186, 214, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1, 3, 6, 4
11, 5, 110, 119, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 2, 5, 3, 1
