nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4
16, 5, 549, 640, 2.0, 55.0, 58.0, true, true, true, 1647.0, 2623.0, 1920.0, 3077.0, 1, 6, 8, 8, 2
16, 5, 1169, 1195, 2.0, 609.0, 640.0, true, true, true, 3507.0, 5663.0, 3585.0, 5792.0, 4, 1, 7, 3, 4
16, 5, 1390, 1414, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 7, 3, 9
16, 5, 1214, 1446, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 8, 7, 4, 3
16, 5, 929, 985, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 9, 9, 7
16, 5, 651, 718, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 9, 9, 7
16, 5, 292, 323, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 3, 5, 3
16, 5, 906, 1084, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 9, 2, 1, 3
16, 5, 451, 466, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3, 8, 6, 3
16, 5, 285, 332, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 3, 7, 9
16, 5, 770, 781, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 9, 1, 2
16, 5, 746, 945, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 9, 8, 1, 7
16, 5, 15, 69, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 6, 6, 4
16, 5, 867, 883, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 2, 6, 7
16, 5, 910, 960, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 9, 7, 6
16, 5, 1052, 1078, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 5, 4, 8
16, 5, 932, 962, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8, 2, 4, 7
16, 5, 642, 755, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 3, 3, 8
