nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3
13, 4, 361, 370, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 6, 3
13, 4, 115, 167, 5.0, 59.0, 131.0, true, true, true, 345.0, 526.0, 501.0, 785.0, 4, 1, 6, 4
13, 4, 196, 220, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 1, 2
13, 4, 48, 73, 9.0, 43.0, 50.0, true, true, true, 144.0, 225.0, 219.0, 349.0, 1, 1, 2, 2
13, 4, 184, 221, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1, 3, 6
13, 4, 411, 428, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 2, 7
13, 4, 370, 395, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 4, 5, 6
13, 4, 56, 87, 4.0, 33.0, 53.0, true, true, true, 168.0, 267.0, 261.0, 421.0, 1, 2, 1, 7
13, 4, 184, 285, 12.0, 591.0, 61835.0, false, false, true, 552.0, 865.0, 855.0, 1369.0, 1, 2, 6, 3
13, 4, 373, 382, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 6, 5
13, 4, 382, 446, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 7, 7
13, 4, 82, 103, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 3, 6
13, 4, 342, 372, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 5, 5
13, 4, 113, 131, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 3, 1
13, 4, 356, 363, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 6, 7
13, 4, 355, 388, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 7, 3
13, 4, 352, 380, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 1, 5
13, 4, 122, 174, 14.0, 298.0, 540.0, true, true, true, 366.0, 571.0, 522.0, 830.0, 3, 1, 6, 2
13, 4, 239, 260, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 6, 7
13, 4, 340, 350, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 7, 3
13, 4, 106, 169, 10.0, 82.0, 163.0, true, true, true, 318.0, 497.0, 507.0, 811.0, 6, 1, 3, 1
13, 4, 115, 147, 8.0, 66.0, 263.0, true, true, true, 345.0, 532.0, 441.0, 691.0, 2, 3, 3, 5
13, 4, 204, 217, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 3, 4
13, 4, 322, 332, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3, 7, 7
13, 4, 157, 181, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 2, 4
13, 4, 466, 496, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 4, 4
13, 4, 247, 268, 4.0, 5961.0, 3509.0, false, false, true, 741.0, 1142.0, 804.0, 1246.0, 2, 3, 6, 2
13, 4, 56, 83, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1, 5, 4
13, 4, 309, 342, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3, 4, 6
13, 4, 115, 135, 20.0, 79.0, 188.0, true, true, true, 345.0, 532.0, 405.0, 631.0, 2, 2, 5, 2
13, 4, 161, 245, 10.0, 63.0, 159.0, true, true, true, 483.0, 752.0, 735.0, 1171.0, 3, 2, 5, 1
13, 4, 317, 328, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 3, 3
13, 4, 404, 434, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 6, 6
13, 4, 123, 142, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 2, 4
13, 4, 417, 434, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 4, 7
13, 4, 361, 405, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 4, 4
13, 4, 190, 221, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 3, 5
13, 4, 54, 97, 24.0, 22.0, 49.0, true, true, true, 162.0, 265.0, 291.0, 479.0, 1, 1, 1, 2
13, 4, 274, 350, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 1, 2
13, 4, 244, 361, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 5, 1
13, 4, 296, 371, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 1, 5
13, 4, 94, 124, 8.0, 26.0, 34.0, true, true, true, 282.0, 447.0, 372.0, 596.0, 2, 2, 1, 6
13, 4, 277, 310, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7, 2, 7
13, 4, 192, 202, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 5, 7
13, 4, 144, 158, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 2, 6, 5
13, 4, 125, 171, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 3, 1
13, 4, 298, 311, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 6, 4
13, 4, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 7, 2
13, 4, 1, 14, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1, 7, 3
13, 4, 190, 258, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 7, 1
13, 4, 332, 364, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 5, 4
13, 4, 74, 103, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 3, 4
13, 4, 192, 211, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 3, 3
13, 4, 254, 324, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 4, 7
13, 4, 110, 178, 10.0, 22.0, 5576.0, true, true, true, 330.0, 513.0, 534.0, 852.0, 6, 1, 4, 1
13, 4, 57, 80, 2.0, 20.0, 20.0, true, true, true, 171.0, 264.0, 240.0, 378.0, 3, 1, 4, 3
13, 4, 233, 316, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 1, 3
13, 4, 264, 309, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 6, 3
13, 4, 350, 374, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 5, 6
13, 4, 238, 273, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 6, 5
13, 4, 115, 163, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2, 4, 4
13, 4, 261, 299, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 5, 4, 3
13, 4, 155, 203, 5.0, 61.0, 91.0, true, true, true, 465.0, 718.0, 609.0, 957.0, 4, 4, 5, 1
13, 4, 180, 194, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3, 1, 6
13, 4, 69, 106, 15.0, 26.0, 37.0, true, true, true, 207.0, 322.0, 318.0, 506.0, 3, 1, 2, 2
13, 4, 140, 203, 2.0, 69.0, 2940.0, true, true, true, 420.0, 659.0, 609.0, 973.0, 1, 1, 7, 7
13, 4, 214, 221, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 6, 1
13, 4, 244, 272, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 4, 3
13, 4, 122, 188, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 2, 1
13, 4, 180, 194, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 3, 2, 5
13, 4, 67, 92, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 5, 2
13, 4, 32, 70, 14.0, 18.0, 30.0, true, true, true, 96.0, 161.0, 210.0, 350.0, 1, 1, 4, 1
13, 4, 151, 198, 2.0, 77.0, 85.0, true, true, true, 453.0, 698.0, 594.0, 932.0, 1, 5, 4, 4
13, 4, 283, 305, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7, 7, 4
13, 4, 171, 185, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 5, 3
13, 4, 85, 109, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2, 1, 3
13, 4, 187, 241, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 2, 7
13, 4, 324, 333, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 5, 5, 4
13, 4, 342, 372, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 7, 6
13, 4, 281, 302, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 4, 3
