nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4, weight5
16, 6, 684, 888, 5.0, 7038.0, 63457.0, true, false, true, 2052.0, 3128.0, 2664.0, 4147.0, 2, 5, 5, 2, 1, 5
16, 6, 773, 889, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 2, 1, 6, 1
16, 6, 393, 649, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 7, 4, 6, 4
16, 6, 1413, 1663, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 4, 6, 8, 8
16, 6, 1034, 1262, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 9, 2, 6, 1, 1
16, 6, 564, 679, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 3, 2, 1, 6
16, 6, 470, 541, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2, 8, 9, 6, 3
16, 6, 623, 762, 15.0, 49552.0, 50883.0, false, false, true, 1869.0, 2983.0, 2286.0, 3677.0, 2, 8, 2, 9, 3, 9
16, 6, 2006, 2082, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 9, 7, 7, 8, 8
16, 6, 1195, 1283, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 2, 9, 3, 6, 7
16, 6, 873, 1037, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 5, 7, 4, 4
16, 6, 1470, 1581, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 9, 7, 3, 3
16, 6, 1, 17, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 9, 1, 5, 7, 3
16, 6, 782, 886, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 9, 3, 4, 8, 7
16, 6, 447, 661, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 9, 1, 4, 4, 9
16, 6, 912, 972, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 4, 5, 8, 4, 8
16, 6, 471, 627, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 2, 5, 7, 4
16, 6, 512, 673, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 7, 1, 6, 8
16, 6, 896, 1041, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 9, 6, 6, 3
16, 6, 222, 282, 10.0, 81.0, 114.0, true, true, true, 666.0, 1050.0, 846.0, 1349.0, 1, 1, 3, 9, 6, 8
16, 6, 1547, 1659, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 4, 6, 7, 3, 2
16, 6, 652, 810, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 5, 3, 8, 2
16, 6, 462, 690, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 7, 3, 9, 6
16, 6, 610, 741, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 1, 6, 9, 7
16, 6, 568, 686, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7, 4, 5, 1, 1
16, 6, 1457, 1533, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 3, 2, 7, 6
16, 6, 281, 327, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 9, 8, 1, 3, 6
16, 6, 819, 952, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 9, 4, 8, 3
16, 6, 1083, 1176, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 2, 7, 4, 7
16, 6, 462, 506, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7, 6, 1, 4, 6
16, 6, 718, 867, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 4, 2, 2, 4
16, 6, 217, 288, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 1, 6, 9, 2, 5
16, 6, 830, 966, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 9, 1, 9, 1, 5
16, 6, 904, 930, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 6, 7, 1, 8
16, 6, 333, 393, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 2, 1, 4, 7, 1
16, 6, 1021, 1283, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 6, 2, 1, 6
16, 6, 248, 342, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 9, 3, 6, 1
16, 6, 555, 713, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8, 1, 7, 8, 3
16, 6, 184, 346, 50.0, 60.0, 107.0, true, true, true, 552.0, 882.0, 1038.0, 1691.0, 1, 4, 2, 6, 1, 9
16, 6, 1346, 1760, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 4, 1, 8, 3
16, 6, 587, 738, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 2, 3, 9, 1, 8
