nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1
19, 2, 352, 390, 16.0, 62296.0, 62794.0, false, false, true, 1056.0, 1725.0, 1170.0, 1914.0, 6, 8
19, 2, 222, 484, 2.0, 81.0, 367.0, true, true, true, 666.0, 1101.0, 1452.0, 2410.0, 2, 9
19, 2, 230, 304, 20.0, 4424.0, 326.0, true, true, true, 690.0, 1141.0, 912.0, 1510.0, 5, 5
19, 2, 36, 114, 5.0, 14.0, 38.0, true, true, true, 108.0, 193.0, 342.0, 582.0, 1, 3
19, 2, 75, 186, 9.0, 35.0, 764.0, true, true, true, 225.0, 386.0, 558.0, 940.0, 4, 1
19, 2, 285, 314, 5.0, 171.0, 113.0, true, true, true, 855.0, 1396.0, 942.0, 1540.0, 5, 8
19, 2, 380, 539, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 10
19, 2, 535, 554, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 10
19, 2, 105, 225, 13.999999999999993, 83.0, 923.0, true, true, true, 315.0, 532.0, 675.0, 1131.0, 2, 4
19, 2, 253, 356, 9.0, 1280.0, 61785.0, true, false, true, 759.0, 1248.0, 1068.0, 1762.0, 3, 9
19, 2, 77, 149, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 7
19, 2, 221, 381, 4.0, 95.0, 258.0, true, true, true, 663.0, 1094.0, 1143.0, 1893.0, 2, 10
19, 2, 285, 307, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 9
19, 2, 250, 279, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 10
19, 2, 112, 181, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8
19, 2, 60, 117, 2.0, 24.0, 24.0, true, true, true, 180.0, 305.0, 351.0, 589.0, 7, 1
19, 2, 21, 111, 8.0, 3.0, 49.0, true, true, true, 63.0, 122.0, 333.0, 571.0, 1, 1
19, 2, 219, 342, 12.0, 149.0, 265.0, true, true, true, 657.0, 1084.0, 1026.0, 1698.0, 7, 3
19, 2, 322, 359, 12.0, 61959.0, 62244.0, false, false, true, 966.0, 1581.0, 1077.0, 1765.0, 6, 7
19, 2, 547, 556, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 9
19, 2, 312, 351, 14.0, 37597.0, 62194.0, false, false, true, 936.0, 1531.0, 1053.0, 1725.0, 7, 6
19, 2, 152, 227, 14.0, 435.0, 61040.0, true, false, true, 456.0, 757.0, 681.0, 1131.0, 7, 2
19, 2, 261, 304, 14.0, 61787.0, 62071.0, false, false, true, 783.0, 1280.0, 912.0, 1494.0, 5, 7
19, 2, 63, 118, 1.0, 23.0, 29.0, true, true, true, 189.0, 318.0, 354.0, 592.0, 1, 8
19, 2, 101, 204, 15.999999999999996, 750.0, 61044.0, true, false, true, 303.0, 512.0, 612.0, 1026.0, 4, 2
19, 2, 229, 255, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 9
19, 2, 231, 450, 2.0, 95.0, 313.0, true, true, true, 693.0, 1144.0, 1350.0, 2238.0, 2, 10
19, 2, 465, 474, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 10
19, 2, 177, 218, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6
19, 2, 358, 371, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 9
19, 2, 202, 347, 12.0, 115.0, 1301.0, true, true, true, 606.0, 1005.0, 1041.0, 1729.0, 6, 3
19, 2, 272, 293, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 8
19, 2, 145, 479, 1.0, 46.0, 219.0, true, true, true, 435.0, 726.0, 1437.0, 2395.0, 1, 9
19, 2, 73, 160, 12.0, 67.0, 79.0, true, true, true, 219.0, 374.0, 480.0, 808.0, 2, 3
19, 2, 241, 530, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 10
19, 2, 312, 337, 8.0, 62238.0, 62784.0, false, false, true, 936.0, 1525.0, 1011.0, 1649.0, 6, 8
19, 2, 106, 159, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 8
19, 2, 250, 278, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 6
19, 2, 91, 295, 5.0, 44.0, 112.0, true, true, true, 273.0, 464.0, 885.0, 1483.0, 1, 5
19, 2, 82, 150, 4.0, 40.0, 54.0, true, true, true, 246.0, 413.0, 450.0, 752.0, 5, 2
19, 2, 322, 339, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7
19, 2, 140, 207, 12.0, 190.0, 224.0, true, true, true, 420.0, 701.0, 621.0, 1035.0, 4, 4
19, 2, 313, 445, 7.999999999999986, 159.0, 2130.0, true, true, true, 939.0, 1544.0, 1335.0, 2203.0, 8, 4
19, 2, 448, 460, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 9
19, 2, 107, 164, 6.0, 63.0, 47.0, true, true, true, 321.0, 536.0, 492.0, 820.0, 6, 2
19, 2, 212, 237, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 10, 9
19, 2, 98, 163, 8.0, 75.0, 160.0, true, true, true, 294.0, 493.0, 489.0, 817.0, 2, 5
19, 2, 57, 158, 14.0, 56.0, 296.0, true, true, true, 171.0, 298.0, 474.0, 802.0, 2, 2
19, 2, 174, 217, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4
19, 2, 120, 181, 6.0, 82.0, 75.0, true, true, true, 360.0, 597.0, 543.0, 901.0, 3, 5
