nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1
13, 2, 78, 189, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1
13, 2, 112, 151, 6.0, 84.0, 125.0, true, true, true, 336.0, 551.0, 453.0, 745.0, 5, 3
13, 2, 122, 134, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4
13, 2, 37, 75, 6.0, 18.0, 32.0, true, true, true, 111.0, 192.0, 225.0, 381.0, 2, 2
13, 2, 51, 106, 4.0, 22.0, 38.0, true, true, true, 153.0, 260.0, 318.0, 534.0, 1, 4
13, 2, 56, 83, 4.0, 26.0, 20.0, true, true, true, 168.0, 281.0, 249.0, 415.0, 4, 2
13, 2, 75, 98, 4.0, 28.0, 35.0, true, true, true, 225.0, 372.0, 294.0, 486.0, 4, 3
13, 2, 141, 149, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5
13, 2, 114, 130, 5.0, 93.0, 246.0, false, false, true, 342.0, 557.0, 390.0, 636.0, 4, 5
13, 2, 148, 157, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 7
13, 2, 78, 189, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1
13, 2, 112, 151, 6.0, 83.0, 115.0, true, true, true, 336.0, 551.0, 453.0, 745.0, 3, 5
13, 2, 100, 115, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4
13, 2, 39, 80, 8.0, 22.0, 43.0, true, true, true, 117.0, 202.0, 240.0, 406.0, 2, 2
13, 2, 141, 149, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6
13, 2, 118, 144, 6.0, 60834.0, 60880.0, false, false, true, 354.0, 579.0, 432.0, 708.0, 6, 3
13, 2, 21, 58, 4.0, 13.0, 26.0, true, true, true, 63.0, 114.0, 174.0, 298.0, 2, 1
13, 2, 69, 108, 8.0, 66.0, 447.0, true, true, true, 207.0, 346.0, 324.0, 540.0, 4, 2
13, 2, 90, 109, 3.0, 29.0, 44.0, true, true, true, 270.0, 441.0, 327.0, 535.0, 5, 3
13, 2, 75, 98, 4.0, 30.0, 37.0, true, true, true, 225.0, 372.0, 294.0, 486.0, 3, 4
13, 2, 115, 125, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6
