nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1
17, 2, 230, 359, 3.0, 129.0, 179.0, true, true, true, 690.0, 1133.0, 1077.0, 1777.0, 3, 8
17, 2, 277, 311, 9.999999999999993, 61311.0, 62846.0, false, false, true, 831.0, 1354.0, 933.0, 1523.0, 5, 8
17, 2, 271, 284, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 7
17, 2, 256, 268, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6
17, 2, 24, 118, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 9
17, 2, 94, 237, 4.0, 36.0, 90.0, true, true, true, 282.0, 475.0, 711.0, 1189.0, 6, 1
17, 2, 244, 325, 8.0, 133.0, 10212.0, true, true, true, 732.0, 1199.0, 975.0, 1603.0, 4, 7
17, 2, 159, 317, 4.0, 72.0, 144.0, true, true, true, 477.0, 790.0, 951.0, 1579.0, 2, 7
17, 2, 169, 299, 4.0, 71.0, 235.0, true, true, true, 507.0, 838.0, 897.0, 1487.0, 8, 2
17, 2, 115, 183, 16.0, 2779.0, 41548.0, false, false, true, 345.0, 576.0, 549.0, 915.0, 4, 3
17, 2, 34, 93, 5.0, 15.0, 34.0, true, true, true, 102.0, 181.0, 279.0, 475.0, 1, 3
17, 2, 64, 121, 4.0, 18.0, 25.0, true, true, true, 192.0, 325.0, 363.0, 609.0, 4, 2
17, 2, 271, 284, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 9
17, 2, 195, 218, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8
17, 2, 75, 134, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3
17, 2, 263, 283, 7.0, 2943.0, 31060.0, false, false, true, 789.0, 1284.0, 849.0, 1383.0, 7, 6
17, 2, 106, 227, 4.0, 36.0, 87.0, true, true, true, 318.0, 533.0, 681.0, 1137.0, 1, 7
17, 2, 99, 137, 2.0, 39.0, 40.0, true, true, true, 297.0, 490.0, 411.0, 679.0, 7, 2
17, 2, 130, 168, 6.0, 41.0, 66.0, true, true, true, 390.0, 643.0, 504.0, 832.0, 3, 6
17, 2, 67, 140, 9.0, 42.0, 55.0, true, true, true, 201.0, 344.0, 420.0, 708.0, 4, 1
17, 2, 394, 411, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 9
17, 2, 19, 92, 6.0, 2.0, 26.0, true, true, true, 57.0, 110.0, 276.0, 474.0, 1, 1
17, 2, 196, 217, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8
17, 2, 275, 337, 4.0, 61733.0, 62286.0, false, false, true, 825.0, 1348.0, 1011.0, 1657.0, 9, 4
17, 2, 168, 195, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 9
17, 2, 40, 94, 4.0, 16.0, 24.0, true, true, true, 120.0, 209.0, 282.0, 478.0, 1, 4
17, 2, 83, 141, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6
17, 2, 33, 104, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 9
17, 2, 54, 98, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 1
17, 2, 19, 92, 6.0, 2.0, 31.0, true, true, true, 57.0, 110.0, 276.0, 474.0, 1, 1
17, 2, 177, 354, 2.0, 65.0, 178.0, true, true, true, 531.0, 878.0, 1062.0, 1762.0, 2, 8
17, 2, 132, 184, 12.0, 379.0, 196.0, true, true, true, 396.0, 659.0, 552.0, 918.0, 4, 4
17, 2, 283, 292, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 9
17, 2, 86, 134, 6.0, 47.0, 43.0, true, true, true, 258.0, 431.0, 402.0, 670.0, 5, 2
17, 2, 106, 227, 4.0, 37.0, 92.0, true, true, true, 318.0, 533.0, 681.0, 1137.0, 7, 1
17, 2, 117, 350, 1.0, 38.0, 118.0, true, true, true, 351.0, 586.0, 1050.0, 1750.0, 1, 8
17, 2, 205, 321, 6.0, 90.0, 195.0, true, true, true, 615.0, 1012.0, 963.0, 1591.0, 3, 7
17, 2, 296, 314, 8.0, 2089.0, 30343.0, false, false, true, 888.0, 1443.0, 942.0, 1532.0, 8, 6
17, 2, 158, 190, 4.0, 80.0, 75.0, true, true, true, 474.0, 777.0, 570.0, 936.0, 4, 6
17, 2, 67, 137, 8.0, 12.0, 32.0, true, true, true, 201.0, 344.0, 411.0, 693.0, 1, 4
17, 2, 81, 208, 5.0, 29.0, 96.0, true, true, true, 243.0, 412.0, 624.0, 1046.0, 1, 5
17, 2, 340, 348, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 9
17, 2, 145, 188, 10.0, 114.0, 1056.0, true, true, true, 435.0, 718.0, 564.0, 932.0, 8, 2
17, 2, 283, 292, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 9
17, 2, 26, 93, 5.0, 15.0, 19.0, true, true, true, 78.0, 143.0, 279.0, 477.0, 1, 2
17, 2, 159, 200, 8.0, 108.0, 406.0, true, true, true, 477.0, 784.0, 600.0, 988.0, 9, 2
17, 2, 132, 184, 12.0, 435.0, 213.0, true, true, true, 396.0, 659.0, 552.0, 918.0, 4, 4
17, 2, 340, 348, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 8
17, 2, 127, 228, 3.0, 54.0, 127.0, true, true, true, 381.0, 634.0, 684.0, 1138.0, 1, 9
17, 2, 119, 242, 8.0, 50.0, 203.0, true, true, true, 357.0, 596.0, 726.0, 1210.0, 5, 2
17, 2, 324, 335, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 8
