nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
11, 3, 223, 230, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 5
11, 3, 123, 153, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 5
11, 3, 85, 113, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 1
11, 3, 134, 200, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 1
11, 3, 51, 68, 10.0, 22.0, 29.0, true, true, true, 153.0, 240.0, 204.0, 324.0, 2, 2, 3
11, 3, 138, 158, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6, 6
11, 3, 255, 258, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5, 5
11, 3, 67, 82, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 2, 5
11, 3, 75, 89, 4.0, 30.0, 32.0, true, true, true, 225.0, 348.0, 267.0, 417.0, 2, 2, 3
11, 3, 124, 139, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 6
11, 3, 101, 121, 4.0, 29.0, 29.0, true, true, true, 303.0, 470.0, 363.0, 569.0, 2, 2, 5
11, 3, 63, 117, 2.0, 19.0, 36.0, true, true, true, 189.0, 304.0, 351.0, 573.0, 1, 1, 5
11, 3, 222, 229, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 5
11, 3, 111, 119, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 3
11, 3, 131, 142, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 2
11, 3, 30, 55, 20.0, 12.0, 20.0, true, true, true, 90.0, 149.0, 165.0, 273.0, 5, 2, 1
11, 3, 72, 88, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 4
11, 3, 131, 203, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 1
11, 3, 143, 158, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 6
11, 3, 160, 178, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 3, 2
11, 3, 66, 81, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 2
11, 3, 74, 114, 4.0, 18.0, 46.0, true, true, true, 222.0, 349.0, 342.0, 548.0, 1, 2, 5
11, 3, 64, 77, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 5
