nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3
18, 4, 357, 379, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 3, 9, 10
18, 4, 126, 180, 30.0, 8458.0, 61169.0, false, false, true, 378.0, 592.0, 540.0, 861.0, 9, 2, 2, 3
18, 4, 720, 763, 10.0, 30393.0, 2478.0, false, false, true, 2160.0, 3410.0, 2289.0, 3624.0, 6, 5, 6, 3
18, 4, 239, 432, 12.0, 465.0, 6050.0, true, true, true, 717.0, 1137.0, 1296.0, 2101.0, 5, 1, 4, 1
18, 4, 607, 715, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1, 5, 5
18, 4, 197, 245, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 10, 5
18, 4, 619, 677, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 1, 8
18, 4, 1112, 1118, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 8, 7, 8
18, 4, 649, 734, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 9, 6, 5
18, 4, 1003, 1024, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5, 7, 6
18, 4, 508, 626, 15.0, 1714.0, 351.0, true, true, true, 1524.0, 2420.0, 1878.0, 3009.0, 8, 1, 2, 6
18, 4, 254, 287, 5.0, 109.0, 122.0, true, true, true, 762.0, 1172.0, 861.0, 1336.0, 5, 1, 8, 4
18, 4, 502, 523, 12.0, 62897.0, 62673.0, false, false, true, 1506.0, 2360.0, 1569.0, 2464.0, 3, 6, 9, 8
18, 4, 344, 396, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 2, 6, 5
18, 4, 1116, 1159, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 10, 3, 4
18, 4, 1049, 1137, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 5, 2, 10
18, 4, 1493, 1549, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 4, 4, 6
18, 4, 136, 185, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 2, 2, 4
18, 4, 653, 791, 14.999999999999972, 2628.0, 64150.0, true, false, true, 1959.0, 3119.0, 2373.0, 3808.0, 8, 1, 7, 3
18, 4, 486, 522, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 10, 7, 4
18, 4, 593, 762, 5.0, 6115.0, 62943.0, true, false, true, 1779.0, 2765.0, 2286.0, 3609.0, 10, 1, 7, 7
18, 4, 140, 193, 60.0, 100.0, 197.0, true, true, true, 420.0, 662.0, 579.0, 926.0, 4, 2, 2, 2
18, 4, 1058, 1292, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 8, 8, 8
18, 4, 446, 530, 8.0, 283.0, 560.0, true, true, true, 1338.0, 2088.0, 1590.0, 2507.0, 1, 5, 9, 6
18, 4, 1031, 1415, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 6, 6
