nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2
17, 3, 386, 453, 39.0, 62123.0, 63065.0, false, false, true, 1158.0, 1805.0, 1359.0, 2139.0, 2, 4, 7
17, 3, 187, 298, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 6
17, 3, 137, 175, 10.0, 46.0, 70.0, true, true, true, 411.0, 640.0, 525.0, 829.0, 9, 2, 4
17, 3, 261, 366, -2.8421709430404007E-14, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 1
17, 3, 194, 244, 6.0, 1118.0, 89.0, true, true, true, 582.0, 925.0, 732.0, 1174.0, 3, 2, 6
17, 3, 898, 909, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 7
17, 3, 635, 694, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6, 4
17, 3, 823, 834, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6, 5
17, 3, 257, 274, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 3, 7
17, 3, 475, 527, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8, 7
17, 3, 531, 587, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 4, 8
17, 3, 106, 137, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 1, 4
17, 3, 33, 86, 24.0, 7.0, 42.0, true, true, true, 99.0, 172.0, 258.0, 436.0, 2, 1, 1
17, 3, 146, 307, 20.0, 42.0, 232.0, true, true, true, 438.0, 703.0, 921.0, 1507.0, 9, 2, 1
17, 3, 321, 378, 4.0, 124.0, 1559.0, true, true, true, 963.0, 1502.0, 1134.0, 1786.0, 2, 8, 3
17, 3, 613, 617, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 4, 5
17, 3, 726, 758, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 9, 8
17, 3, 127, 228, 15.0, 30.0, 91.0, true, true, true, 381.0, 604.0, 684.0, 1108.0, 8, 1, 4
17, 3, 698, 708, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 9, 7, 7
17, 3, 341, 371, 20.0, 1133.0, 7184.0, true, true, true, 1023.0, 1594.0, 1113.0, 1743.0, 6, 5, 4
17, 3, 226, 295, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8, 2
