nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1, weight2, weight3, weight4
15, 5, 852, 925, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7, 3, 4, 8
15, 5, 778, 898, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 8, 4, 8
15, 5, 677, 708, 2.0, 232.0, 515.0, true, true, true, 2031.0, 3196.0, 2124.0, 3350.0, 3, 6, 7, 8, 4
15, 5, 249, 293, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5, 1, 3, 6
15, 5, 930, 1112, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 4, 8, 1, 3
15, 5, 439, 572, 2.0, 180.0, 286.0, true, true, true, 1317.0, 2098.0, 1716.0, 2762.0, 1, 5, 6, 3, 5
15, 5, 600, 675, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 2, 1, 2, 7
15, 5, 484, 530, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6, 4, 8, 8
15, 5, 694, 806, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4, 4, 7, 8
15, 5, 879, 927, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7, 8, 4, 4
15, 5, 448, 482, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 2, 7, 7
15, 5, 322, 365, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 7, 2, 7, 1
15, 5, 272, 377, 8.0, 52.0, 145.0, true, true, true, 816.0, 1289.0, 1131.0, 1813.0, 1, 1, 8, 6, 6
15, 5, 573, 650, 2.0, 395.0, 2261.0, true, true, true, 1719.0, 2620.0, 1950.0, 3004.0, 7, 8, 4, 2, 1
15, 5, 683, 696, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8, 3, 8, 3
15, 5, 985, 1100, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4, 7, 4, 7
15, 5, 863, 939, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7, 4, 7, 4
15, 5, 136, 191, 4.0, 46.0, 65.0, true, true, true, 408.0, 637.0, 573.0, 911.0, 5, 1, 7, 8, 2
15, 5, 258, 381, 4.0, 771.0, 220.0, true, true, true, 774.0, 1243.0, 1143.0, 1857.0, 8, 1, 7, 3, 3
15, 5, 477, 539, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 3, 5, 1, 4
15, 5, 604, 705, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 4, 4, 6, 4
15, 5, 447, 592, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4, 1, 7, 3
15, 5, 604, 619, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 8, 6, 8, 2
15, 5, 835, 850, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5, 3, 8, 4
15, 5, 653, 833, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 1, 6, 8
15, 5, 304, 322, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 5, 2, 8
15, 5, 742, 777, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7, 5, 2, 3
15, 5, 236, 252, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1, 2, 6, 8
15, 5, 329, 359, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6, 5, 2, 8
15, 5, 810, 846, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6, 5, 2, 6
15, 5, 903, 943, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4, 5, 4, 6
15, 5, 348, 363, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 2, 7, 7, 2
15, 5, 725, 767, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 6, 8, 5, 6
15, 5, 241, 300, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 4, 7, 5
15, 5, 621, 740, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 1, 6, 8
15, 5, 251, 317, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1, 3, 8, 5
15, 5, 279, 297, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8, 6, 6, 2
15, 5, 526, 606, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 3, 6, 6, 6
15, 5, 383, 460, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5, 8, 3, 8
15, 5, 833, 859, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5, 5, 8, 6
15, 5, 835, 850, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8, 5, 6, 3
15, 5, 622, 642, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6, 3, 3, 6
15, 5, 183, 232, 2.0, 33.0, 45.0, true, true, true, 549.0, 870.0, 696.0, 1114.0, 4, 2, 3, 8, 4
15, 5, 196, 219, 10.0, 45.0, 838.0, true, true, true, 588.0, 893.0, 657.0, 1007.0, 5, 6, 5, 2, 1
15, 5, 50, 90, 6.0, 22.0, 42.0, true, true, true, 150.0, 235.0, 270.0, 434.0, 7, 1, 1, 1, 2
15, 5, 320, 336, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 8, 3, 2, 7
