nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1
10, 2, 57, 87, 2.0, 47.0, 41.0, true, true, true, 171.0, 283.0, 261.0, 432.0, 2, 4
10, 2, 39, 70, 2.0, 19.0, 27.0, true, true, true, 117.0, 197.0, 210.0, 351.0, 4, 1
10, 2, 80, 90, 4.0, 194.0, 178.0, false, false, true, 240.0, 392.0, 270.0, 441.0, 4, 4
10, 2, 77, 87, 3.0, 5626.0, 11032.0, false, false, true, 231.0, 373.0, 261.0, 422.0, 5, 3
10, 2, 97, 101, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6
10, 2, 39, 56, 4.0, 25.0, 34.0, true, true, true, 117.0, 195.0, 168.0, 279.0, 3, 2
10, 2, 39, 56, 4.0, 25.0, 32.0, true, true, true, 117.0, 195.0, 168.0, 279.0, 3, 2
10, 2, 46, 81, 1.0, 25.0, 34.0, true, true, true, 138.0, 230.0, 243.0, 404.0, 5, 1
10, 2, 80, 90, 4.0, 497.0, 295.0, false, false, true, 240.0, 392.0, 270.0, 441.0, 4, 4
10, 2, 35, 51, 2.0, 20.0, 17.0, true, true, true, 105.0, 175.0, 153.0, 254.0, 2, 3
10, 2, 52, 59, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6
10, 2, 21, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5
10, 2, 21, 40, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6
10, 2, 87, 107, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 5
10, 2, 52, 74, 1.0, 19.0, 28.0, true, true, true, 156.0, 258.0, 222.0, 367.0, 6, 1
10, 2, 17, 41, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 1
10, 2, 25, 48, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 2
10, 2, 59, 70, 4.0, 787.0, 2558.0, false, false, true, 177.0, 289.0, 210.0, 343.0, 2, 5
10, 2, 46, 101, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6
