nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, ADDSolved, DagSolved, canBeSolved, nbAddVar, nbAddCon, nbDagVar, nbDagCon, weight0, weight1
14, 2, 170, 247, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 7
14, 2, 154, 167, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4
14, 2, 20, 72, 2.0, 6.0, 12.0, true, true, true, 60.0, 110.0, 216.0, 369.0, 2, 1
14, 2, 55, 97, 8.0, 45.0, 45.0, true, true, true, 165.0, 279.0, 291.0, 488.0, 3, 2
14, 2, 30, 71, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 5
14, 2, 31, 68, 2.0, 10.0, 16.0, true, true, true, 93.0, 161.0, 204.0, 345.0, 4, 1
14, 2, 97, 118, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 3
14, 2, 20, 72, 2.0, 5.0, 12.0, true, true, true, 60.0, 110.0, 216.0, 369.0, 1, 2
14, 2, 25, 74, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 1
14, 2, 63, 125, 8.0, 35.0, 85.0, true, true, true, 189.0, 319.0, 375.0, 628.0, 2, 3
14, 2, 97, 118, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 6
14, 2, 145, 162, 5.0, 449.0, 2321.0, false, false, true, 435.0, 711.0, 486.0, 795.0, 5, 5
14, 2, 121, 135, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 4
14, 2, 153, 165, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5
14, 2, 76, 175, 2.0, 24.0, 58.0, true, true, true, 228.0, 382.0, 525.0, 876.0, 1, 6
14, 2, 30, 83, 7.0, 15.0, 12.0, true, true, true, 90.0, 160.0, 249.0, 424.0, 2, 1
14, 2, 178, 193, 5.0, 759.0, 3577.0, false, false, true, 534.0, 870.0, 579.0, 944.0, 6, 5
14, 2, 109, 178, 4.0, 38.0, 101.0, true, true, true, 327.0, 541.0, 534.0, 885.0, 2, 6
14, 2, 153, 165, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 5
14, 2, 153, 160, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7
14, 2, 104, 124, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4
14, 2, 33, 90, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 2
14, 2, 21, 79, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 6
14, 2, 201, 231, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4
14, 2, 153, 165, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6
14, 2, 100, 118, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 6
14, 2, 202, 251, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 8
14, 2, 153, 160, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 8
14, 2, 36, 70, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1
14, 2, 125, 140, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 5
14, 2, 207, 214, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 7
14, 2, 171, 186, 6.0, 433.0, 1104.0, false, false, true, 513.0, 835.0, 558.0, 909.0, 5, 6
14, 2, 55, 131, 4.0, 26.0, 52.0, true, true, true, 165.0, 281.0, 393.0, 660.0, 4, 1
14, 2, 94, 156, 6.0, 41.0, 61.0, true, true, true, 282.0, 468.0, 468.0, 777.0, 5, 2
14, 2, 175, 219, 4.0, 61004.0, 61170.0, false, false, true, 525.0, 859.0, 657.0, 1078.0, 4, 6
14, 2, 76, 210, 1.0, 30.0, 76.0, true, true, true, 228.0, 382.0, 630.0, 1051.0, 1, 6
14, 2, 189, 195, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8
14, 2, 43, 95, 10.0, 3669.0, 60713.0, false, false, true, 129.0, 223.0, 285.0, 482.0, 2, 2
14, 2, 30, 71, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 1
14, 2, 108, 136, 8.0, 102.0, 76.0, true, true, true, 324.0, 536.0, 408.0, 675.0, 4, 4
14, 2, 29, 67, 4.0, 11.0, 27.0, true, true, true, 87.0, 153.0, 201.0, 342.0, 3, 1
14, 2, 47, 86, 4.0, 24.0, 28.0, true, true, true, 141.0, 239.0, 258.0, 433.0, 2, 3
14, 2, 124, 201, 2.0, 49.0, 129.0, true, true, true, 372.0, 612.0, 603.0, 996.0, 2, 7
14, 2, 202, 251, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 7
14, 2, 148, 216, 3.0, 55.0, 285.0, true, true, true, 444.0, 730.0, 648.0, 1069.0, 3, 6
14, 2, 104, 124, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 4
14, 2, 156, 205, 3.0, 92.0, 184.0, true, true, true, 468.0, 764.0, 615.0, 1008.0, 3, 7
14, 2, 126, 135, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4
14, 2, 220, 228, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6
14, 2, 207, 214, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 7
14, 2, 21, 79, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 5, 1
14, 2, 134, 161, 10.0, 267.0, 657.0, false, false, true, 402.0, 658.0, 483.0, 792.0, 5, 4
14, 2, 30, 83, 7.0, 22.0, 15.0, true, true, true, 90.0, 160.0, 249.0, 424.0, 1, 2
14, 2, 104, 124, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 6
14, 2, 207, 214, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 6
14, 2, 109, 178, 4.0, 43.0, 120.0, true, true, true, 327.0, 541.0, 534.0, 885.0, 2, 6
14, 2, 1, 15, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 1
14, 2, 97, 118, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 3, 8
14, 2, 85, 163, 2.0, 27.0, 43.0, true, true, true, 255.0, 425.0, 489.0, 814.0, 1, 7
14, 2, 95, 135, 12.0, 57.0, 60787.0, true, false, true, 285.0, 473.0, 405.0, 672.0, 3, 4
14, 2, 242, 256, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 7
14, 2, 30, 87, 6.0, 17.0, 41.0, true, true, true, 90.0, 160.0, 261.0, 444.0, 1, 2
14, 2, 178, 187, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 6
14, 2, 43, 95, 10.0, 3699.0, 60772.0, false, false, true, 129.0, 223.0, 285.0, 482.0, 2, 2
14, 2, 147, 158, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8
14, 2, 160, 175, 7.0, 262.0, 355.0, false, false, true, 480.0, 776.0, 525.0, 850.0, 4, 7
14, 2, 189, 195, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 8
14, 2, 154, 167, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 4
14, 2, 36, 70, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 1, 8
14, 2, 67, 94, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 2, 6
14, 2, 64, 93, 2.0, 24.0, 39.0, true, true, true, 192.0, 318.0, 279.0, 462.0, 2, 5
14, 2, 207, 214, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 8
14, 2, 63, 125, 8.0, 41.0, 95.0, true, true, true, 189.0, 319.0, 375.0, 628.0, 2, 3
14, 2, 43, 123, 4.0, 21.0, 57.0, true, true, true, 129.0, 223.0, 369.0, 622.0, 1, 3
14, 2, 189, 195, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 8
14, 2, 153, 160, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 8, 8
14, 2, 125, 140, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 6, 5
14, 2, 60, 111, 10.0, 57.0, 341.0, true, true, true, 180.0, 304.0, 333.0, 558.0, 3, 2
14, 2, 119, 139, 5.0, 360.0, 653.0, false, false, true, 357.0, 583.0, 417.0, 682.0, 4, 5
14, 2, 87, 119, 8.0, 41.0, 117.0, true, true, true, 261.0, 433.0, 357.0, 592.0, 3, 4
14, 2, 117, 159, 9.0, 111.0, 2729.0, true, true, true, 351.0, 577.0, 477.0, 786.0, 5, 3
14, 2, 154, 167, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 7, 4
14, 2, 76, 147, 3.0, 31.0, 42.0, true, true, true, 228.0, 382.0, 441.0, 736.0, 6, 1
14, 2, 25, 69, 2.0, 8.0, 18.0, true, true, true, 75.0, 133.0, 207.0, 352.0, 3, 1
14, 2, 81, 154, 6.0, 34.0, 89.0, true, true, true, 243.0, 407.0, 462.0, 771.0, 2, 4
14, 2, 124, 201, 2.0, 51.0, 127.0, true, true, true, 372.0, 612.0, 603.0, 996.0, 2, 7
14, 2, 94, 156, 6.0, 38.0, 63.0, true, true, true, 282.0, 468.0, 468.0, 777.0, 2, 5
14, 2, 103, 156, 9.0, 90.0, 601.0, true, true, true, 309.0, 513.0, 468.0, 777.0, 3, 4
14, 2, 71, 102, 0.0, 0.0, 0.0, false, false, false, 0.0, 0.0, 0.0, 0.0, 4, 5
