nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
21, 5 ,3.0, 1.0
21, 5 ,8.0, 4.0
21, 5 ,2.0, 2.0
21, 5 ,61.0, 48.0
21, 5 ,10.0, 7.0
21, 5 ,27.0, 10.0
21, 5 ,34.0, 11.0
21, 5 ,16.0, 12.0
21, 5 ,8.0, 5.0
21, 5 ,9.0, 3.0
21, 5 ,58.0, 42.0
21, 5 ,25.0, 10.0
21, 5 ,75.0, 28.0
21, 5 ,29.0, 10.0
21, 5 ,49.0, 24.0
21, 5 ,28.0, 5.0
21, 5 ,26.0, 4.0
21, 5 ,76.0, 41.0
21, 5 ,1.0, 1.0
21, 5 ,25.0, 16.0
21, 5 ,11.0, 9.0
21, 5 ,8.0, 4.0
21, 5 ,12.0, 7.0
21, 5 ,3.0, 2.0
21, 5 ,2.0, 2.0
21, 5 ,46.0, 26.0
21, 5 ,28.0, 9.0
21, 5 ,7.0, 4.0
21, 5 ,14.0, 7.0
21, 5 ,11.0, 4.0
21, 5 ,11.0, 7.0
21, 5 ,1.0, 1.0
21, 5 ,1.0, 0.0
21, 5 ,11.0, 6.0
21, 5 ,4.0, 2.0
21, 5 ,37.0, 10.0
21, 5 ,14.0, 8.0
21, 5 ,14.0, 12.0
21, 5 ,8.0, 5.0
21, 5 ,16.0, 8.0
21, 5 ,14.0, 5.0
21, 5 ,5.0, 2.0
21, 5 ,23.0, 8.0
21, 5 ,84.0, 38.0
21, 5 ,14.0, 10.0
21, 5 ,15.0, 6.0
21, 5 ,45.0, 14.0
21, 5 ,3.0, 2.0
21, 5 ,74.0, 16.0
21, 5 ,11.0, 7.0
21, 5 ,5.0, 2.0
21, 5 ,12.0, 12.0
21, 5 ,6.0, 3.0
21, 5 ,65.0, 24.0
21, 5 ,1.0, 1.0
21, 5 ,9.0, 5.0
21, 5 ,5.0, 3.0
21, 5 ,8.0, 4.0
21, 5 ,10.0, 6.0
21, 5 ,2.0, 1.0
21, 5 ,12.0, 4.0
21, 5 ,16.0, 12.0
21, 5 ,6.0, 3.0
21, 5 ,10.0, 4.0
21, 5 ,1.0, 0.0
21, 5 ,47.0, 30.0
21, 5 ,42.0, 32.0
21, 5 ,3.0, 1.0
21, 5 ,4.0, 2.0
21, 5 ,21.0, 8.0
21, 5 ,6.0, 4.0
21, 5 ,20.0, 8.0
