nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
22, 3 ,0.0, 1.0
22, 3 ,5.0, 1.0
22, 3 ,0.0, 0.0
22, 3 ,1.0, 1.0
22, 3 ,3.0, 3.0
22, 3 ,1.0, 0.0
22, 3 ,3.0, 2.0
22, 3 ,0.0, 0.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,0.0, 0.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,14.0, 4.0
22, 3 ,3.0, 2.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 1.0
22, 3 ,2.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,6.0, 3.0
22, 3 ,1.0, 0.0
22, 3 ,1.0, 0.0
22, 3 ,6.0, 4.0
22, 3 ,4.0, 2.0
22, 3 ,5.0, 3.0
22, 3 ,6.0, 6.0
22, 3 ,4.0, 2.0
22, 3 ,1.0, 2.0
22, 3 ,1.0, 0.0
22, 3 ,6.0, 4.0
22, 3 ,2.0, 1.0
22, 3 ,0.0, 1.0
22, 3 ,4.0, 4.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 0.0
22, 3 ,7.0, 4.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 2.0
22, 3 ,10.0, 7.0
22, 3 ,6.0, 2.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 2.0
22, 3 ,0.0, 1.0
22, 3 ,3.0, 2.0
22, 3 ,2.0, 0.0
22, 3 ,3.0, 1.0
22, 3 ,0.0, 0.0
22, 3 ,3.0, 3.0
22, 3 ,0.0, 0.0
22, 3 ,6.0, 3.0
22, 3 ,1.0, 1.0
22, 3 ,3.0, 1.0
22, 3 ,3.0, 2.0
22, 3 ,6.0, 4.0
22, 3 ,0.0, 0.0
22, 3 ,2.0, 2.0
22, 3 ,3.0, 2.0
22, 3 ,0.0, 1.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 1.0
22, 3 ,10.0, 7.0
22, 3 ,1.0, 1.0
22, 3 ,3.0, 2.0
22, 3 ,0.0, 0.0
22, 3 ,3.0, 3.0
22, 3 ,3.0, 2.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,6.0, 3.0
22, 3 ,2.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,0.0, 0.0
22, 3 ,3.0, 2.0
22, 3 ,1.0, 0.0
22, 3 ,7.0, 5.0
22, 3 ,0.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,3.0, 2.0
22, 3 ,0.0, 1.0
22, 3 ,0.0, 1.0
22, 3 ,2.0, 2.0
22, 3 ,1.0, 0.0
22, 3 ,8.0, 4.0
22, 3 ,4.0, 2.0
22, 3 ,3.0, 1.0
22, 3 ,0.0, 0.0
22, 3 ,1.0, 0.0
22, 3 ,1.0, 0.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,1.0, 1.0
22, 3 ,8.0, 2.0
22, 3 ,4.0, 2.0
22, 3 ,7.0, 5.0
22, 3 ,4.0, 2.0
22, 3 ,2.0, 2.0
22, 3 ,1.0, 2.0
22, 3 ,1.0, 0.0
22, 3 ,1.0, 1.0
22, 3 ,4.0, 4.0
22, 3 ,1.0, 0.0
22, 3 ,2.0, 1.0
22, 3 ,1.0, 0.0
22, 3 ,3.0, 2.0
22, 3 ,0.0, 0.0
22, 3 ,2.0, 2.0
22, 3 ,3.0, 2.0
22, 3 ,16.0, 6.0
22, 3 ,0.0, 0.0
22, 3 ,7.0, 4.0
22, 3 ,10.0, 7.0
