nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
24, 5 ,141.0, 21.0
24, 5 ,49.0, 45.0
24, 5 ,41.0, 15.0
24, 5 ,35.0, 6.0
24, 5 ,8.0, 4.0
24, 5 ,73.0, 20.0
24, 5 ,151.0, 13.0
24, 5 ,36.0, 7.0
24, 5 ,342.0, 77.0
24, 5 ,246.0, 197.0
24, 5 ,142.0, 12.0
24, 5 ,39.0, 13.0
24, 5 ,9.0, 4.0
24, 5 ,9.0, 4.0
24, 5 ,117.0, 80.0
24, 5 ,80.0, 36.0
24, 5 ,173.0, 13.0
24, 5 ,32.0, 12.0
24, 5 ,28.0, 7.0
24, 5 ,76.0, 15.0
24, 5 ,122.0, 18.0
24, 5 ,72.0, 70.0
24, 5 ,241.0, 92.0
24, 5 ,18.0, 10.0
24, 5 ,26.0, 8.0
24, 5 ,102.0, 19.0
24, 5 ,11.0, 6.0
24, 5 ,74.0, 26.0
24, 5 ,33.0, 27.0
24, 5 ,69.0, 10.0
24, 5 ,31.0, 10.0
24, 5 ,23.0, 5.0
24, 5 ,39.0, 12.0
24, 5 ,10.0, 4.0
24, 5 ,7.0, 3.0
24, 5 ,115.0, 107.0
24, 5 ,89.0, 19.0
24, 5 ,18.0, 6.0
24, 5 ,21.0, 13.0
24, 5 ,24.0, 5.0
24, 5 ,139.0, 29.0
24, 5 ,4.0, 2.0
24, 5 ,352.0, 82.0
24, 5 ,182.0, 84.0
24, 5 ,34.0, 7.0
24, 5 ,44.0, 38.0
24, 5 ,63.0, 13.0
24, 5 ,4.0, 2.0
24, 5 ,27.0, 15.0
24, 5 ,114.0, 16.0
24, 5 ,163.0, 28.0
24, 5 ,39.0, 37.0
24, 5 ,134.0, 30.0
24, 5 ,6.0, 4.0
24, 5 ,57.0, 14.0
24, 5 ,55.0, 21.0
24, 5 ,4.0, 2.0
24, 5 ,12.0, 5.0
24, 5 ,12.0, 3.0
24, 5 ,7.0, 2.0
24, 5 ,30.0, 6.0
24, 5 ,57.0, 12.0
24, 5 ,362.0, 173.0
24, 5 ,58.0, 17.0
24, 5 ,13.0, 5.0
24, 5 ,18.0, 13.0
24, 5 ,129.0, 94.0
24, 5 ,27.0, 14.0
24, 5 ,86.0, 13.0
24, 5 ,79.0, 28.0
24, 5 ,96.0, 73.0
24, 5 ,7.0, 3.0
24, 5 ,12.0, 6.0
24, 5 ,752.0, 143.0
24, 5 ,17.0, 6.0
24, 5 ,4.0, 3.0
24, 5 ,79.0, 10.0
24, 5 ,33.0, 21.0
24, 5 ,23.0, 8.0
24, 5 ,62.0, 49.0
24, 5 ,14.0, 4.0
24, 5 ,32.0, 8.0
24, 5 ,531.0, 138.0
24, 5 ,6.0, 2.0
24, 5 ,5.0, 2.0
24, 5 ,7.0, 3.0
24, 5 ,4.0, 2.0
24, 5 ,10.0, 8.0
24, 5 ,21.0, 9.0
24, 5 ,51.0, 29.0
24, 5 ,84.0, 28.0
24, 5 ,94.0, 12.0
24, 5 ,168.0, 87.0
24, 5 ,69.0, 10.0
24, 5 ,76.0, 17.0
24, 5 ,153.0, 58.0
24, 5 ,288.0, 94.0
24, 5 ,86.0, 38.0
24, 5 ,8.0, 3.0
24, 5 ,5.0, 3.0
24, 5 ,45.0, 18.0
24, 5 ,81.0, 13.0
24, 5 ,17.0, 4.0
24, 5 ,126.0, 13.0
24, 5 ,78.0, 23.0
24, 5 ,45.0, 30.0
24, 5 ,192.0, 24.0
24, 5 ,94.0, 27.0
24, 5 ,61.0, 7.0
24, 5 ,12.0, 10.0
24, 5 ,34.0, 14.0
24, 5 ,37.0, 16.0
24, 5 ,31.0, 7.0
24, 5 ,9.0, 8.0
24, 5 ,18.0, 6.0
24, 5 ,178.0, 147.0
24, 5 ,67.0, 49.0
24, 5 ,115.0, 29.0
24, 5 ,16.0, 6.0
24, 5 ,192.0, 109.0
24, 5 ,4115.0, 4072.0
24, 5 ,24.0, 10.0
24, 5 ,142.0, 18.0
24, 5 ,212.0, 49.0
24, 5 ,1233.0, 229.0
24, 5 ,94.0, 81.0
24, 5 ,29.0, 5.0
24, 5 ,86.0, 46.0
24, 5 ,10.0, 5.0
24, 5 ,28.0, 5.0
24, 5 ,276.0, 175.0
24, 5 ,6.0, 2.0
24, 5 ,43.0, 34.0
24, 5 ,269.0, 179.0
24, 5 ,4748.0, 4727.0
24, 5 ,54.0, 52.0
24, 5 ,17.0, 6.0
24, 5 ,27.0, 7.0
24, 5 ,22.0, 8.0
24, 5 ,51.0, 20.0
24, 5 ,21.0, 5.0
24, 5 ,138.0, 13.0
24, 5 ,8.0, 3.0
24, 5 ,549.0, 260.0
24, 5 ,50.0, 19.0
24, 5 ,16.0, 8.0
24, 5 ,19.0, 14.0
24, 5 ,8.0, 4.0
24, 5 ,81.0, 20.0
24, 5 ,239.0, 25.0
24, 5 ,44.0, 8.0
24, 5 ,33.0, 14.0
24, 5 ,20.0, 9.0
24, 5 ,83.0, 43.0
24, 5 ,56.0, 11.0
24, 5 ,28.0, 7.0
24, 5 ,35.0, 7.0
24, 5 ,19.0, 7.0
24, 5 ,146.0, 17.0
24, 5 ,67.0, 41.0
24, 5 ,105.0, 46.0
24, 5 ,6.0, 3.0
24, 5 ,8.0, 3.0
24, 5 ,24.0, 14.0
24, 5 ,31.0, 22.0
24, 5 ,16.0, 5.0
24, 5 ,332.0, 60.0
24, 5 ,213.0, 115.0
24, 5 ,30.0, 11.0
24, 5 ,3.0, 3.0
24, 5 ,43.0, 23.0
24, 5 ,188.0, 50.0
24, 5 ,10.0, 6.0
24, 5 ,86.0, 29.0
24, 5 ,68.0, 19.0
24, 5 ,22.0, 5.0
24, 5 ,717.0, 95.0
24, 5 ,4.0, 3.0
24, 5 ,78.0, 26.0
24, 5 ,398.0, 73.0
24, 5 ,6.0, 3.0
24, 5 ,134.0, 29.0
24, 5 ,389.0, 175.0
24, 5 ,52.0, 9.0
24, 5 ,48.0, 14.0
24, 5 ,549.0, 65.0
24, 5 ,63.0, 12.0
24, 5 ,241.0, 62.0
24, 5 ,98.0, 12.0
24, 5 ,65.0, 33.0
24, 5 ,87.0, 61.0
24, 5 ,93.0, 11.0
24, 5 ,150.0, 71.0
24, 5 ,12.0, 7.0
24, 5 ,22.0, 10.0
24, 5 ,11.0, 7.0
24, 5 ,103.0, 50.0
24, 5 ,15.0, 7.0
24, 5 ,76.0, 11.0
24, 5 ,2.0, 2.0
