nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
25, 5 ,13.0, 6.0
25, 5 ,22.0, 7.0
25, 5 ,239.0, 76.0
25, 5 ,134.0, 37.0
25, 5 ,21.0, 15.0
25, 5 ,25.0, 7.0
25, 5 ,172.0, 35.0
25, 5 ,149.0, 41.0
25, 5 ,42.0, 6.0
25, 5 ,10.0, 4.0
25, 5 ,74.0, 22.0
25, 5 ,31.0, 11.0
25, 5 ,434.0, 26.0
25, 5 ,274.0, 69.0
25, 5 ,1077.0, 514.0
25, 5 ,78.0, 11.0
25, 5 ,199.0, 20.0
25, 5 ,11.0, 4.0
25, 5 ,11.0, 5.0
25, 5 ,65.0, 9.0
25, 5 ,150.0, 44.0
25, 5 ,59.0, 26.0
25, 5 ,153.0, 18.0
25, 5 ,3.0, 2.0
25, 5 ,636.0, 328.0
25, 5 ,51.0, 48.0
25, 5 ,32.0, 17.0
25, 5 ,913.0, 140.0
25, 5 ,78.0, 50.0
25, 5 ,71.0, 56.0
25, 5 ,67.0, 35.0
25, 5 ,83.0, 18.0
25, 5 ,367.0, 89.0
25, 5 ,5.0, 2.0
25, 5 ,86.0, 14.0
25, 5 ,36.0, 13.0
25, 5 ,432.0, 35.0
25, 5 ,199.0, 37.0
25, 5 ,9.0, 8.0
25, 5 ,203.0, 16.0
25, 5 ,143.0, 33.0
25, 5 ,143.0, 19.0
25, 5 ,78.0, 40.0
25, 5 ,147.0, 29.0
25, 5 ,39.0, 12.0
25, 5 ,300.0, 168.0
25, 5 ,98.0, 36.0
25, 5 ,500.0, 44.0
25, 5 ,39.0, 9.0
25, 5 ,117.0, 14.0
25, 5 ,90.0, 22.0
25, 5 ,141.0, 16.0
25, 5 ,19.0, 4.0
25, 5 ,110.0, 14.0
25, 5 ,85.0, 13.0
25, 5 ,520.0, 137.0
25, 5 ,134.0, 27.0
25, 5 ,367.0, 253.0
25, 5 ,145.0, 27.0
25, 5 ,26.0, 9.0
25, 5 ,230.0, 54.0
25, 5 ,42.0, 38.0
25, 5 ,8.0, 5.0
25, 5 ,326.0, 288.0
25, 5 ,75.0, 24.0
25, 5 ,30.0, 23.0
25, 5 ,18.0, 8.0
25, 5 ,111.0, 75.0
25, 5 ,209.0, 17.0
25, 5 ,15.0, 9.0
25, 5 ,1372.0, 433.0
25, 5 ,70.0, 9.0
25, 5 ,219.0, 39.0
25, 5 ,7.0, 3.0
25, 5 ,13.0, 7.0
25, 5 ,142.0, 18.0
25, 5 ,214.0, 38.0
25, 5 ,72.0, 29.0
25, 5 ,578.0, 272.0
25, 5 ,15.0, 9.0
25, 5 ,4.0, 2.0
25, 5 ,32.0, 6.0
25, 5 ,164.0, 20.0
25, 5 ,1595.0, 164.0
25, 5 ,77.0, 14.0
25, 5 ,15.0, 7.0
25, 5 ,11.0, 3.0
25, 5 ,44.0, 13.0
25, 5 ,298.0, 171.0
25, 5 ,63.0, 10.0
25, 5 ,26.0, 8.0
25, 5 ,22.0, 8.0
25, 5 ,12.0, 4.0
25, 5 ,116.0, 44.0
25, 5 ,514.0, 294.0
25, 5 ,2741.0, 363.0
25, 5 ,129.0, 19.0
25, 5 ,13.0, 10.0
25, 5 ,212.0, 153.0
25, 5 ,40.0, 9.0
25, 5 ,60.0, 18.0
25, 5 ,91.0, 10.0
25, 5 ,22.0, 16.0
25, 5 ,3.0, 3.0
25, 5 ,182.0, 13.0
25, 5 ,30.0, 11.0
25, 5 ,1.0, 2.0
25, 5 ,11.0, 4.0
25, 5 ,136.0, 20.0
25, 5 ,118.0, 17.0
25, 5 ,23.0, 5.0
25, 5 ,24.0, 8.0
25, 5 ,108.0, 19.0
25, 5 ,229.0, 16.0
25, 5 ,25.0, 10.0
25, 5 ,89.0, 59.0
25, 5 ,231.0, 76.0
25, 5 ,237.0, 36.0
25, 5 ,26.0, 10.0
25, 5 ,37.0, 17.0
25, 5 ,25.0, 12.0
25, 5 ,48.0, 9.0
25, 5 ,528.0, 374.0
25, 5 ,87.0, 27.0
25, 5 ,209.0, 54.0
25, 5 ,85.0, 33.0
25, 5 ,95.0, 11.0
25, 5 ,29.0, 12.0
25, 5 ,35.0, 15.0
25, 5 ,65.0, 11.0
25, 5 ,65.0, 12.0
25, 5 ,113.0, 95.0
25, 5 ,44.0, 6.0
25, 5 ,3112.0, 480.0
25, 5 ,158.0, 53.0
25, 5 ,9.0, 4.0
25, 5 ,841.0, 305.0
25, 5 ,129.0, 34.0
25, 5 ,71.0, 53.0
25, 5 ,28.0, 6.0
25, 5 ,40.0, 7.0
25, 5 ,9.0, 3.0
25, 5 ,227.0, 123.0
25, 5 ,108.0, 24.0
25, 5 ,9.0, 4.0
25, 5 ,77.0, 8.0
25, 5 ,95.0, 28.0
25, 5 ,14.0, 4.0
25, 5 ,57.0, 10.0
25, 5 ,26.0, 13.0
25, 5 ,47.0, 9.0
25, 5 ,95.0, 43.0
25, 5 ,312.0, 66.0
25, 5 ,2.0, 1.0
25, 5 ,85.0, 15.0
25, 5 ,19.0, 6.0
25, 5 ,56.0, 20.0
25, 5 ,681.0, 291.0
25, 5 ,308.0, 76.0
25, 5 ,14.0, 6.0
25, 5 ,20.0, 5.0
25, 5 ,2.0, 2.0
25, 5 ,59.0, 16.0
25, 5 ,520.0, 103.0
25, 5 ,25.0, 10.0
25, 5 ,43.0, 11.0
25, 5 ,74.0, 22.0
25, 5 ,337.0, 211.0
25, 5 ,18.0, 5.0
25, 5 ,91.0, 12.0
25, 5 ,40.0, 14.0
25, 5 ,455.0, 123.0
25, 5 ,99.0, 13.0
25, 5 ,70.0, 11.0
25, 5 ,133.0, 31.0
25, 5 ,57.0, 26.0
25, 5 ,93.0, 16.0
25, 5 ,180.0, 20.0
25, 5 ,50.0, 21.0
25, 5 ,117.0, 32.0
25, 5 ,96.0, 18.0
25, 5 ,24.0, 6.0
25, 5 ,5.0, 3.0
25, 5 ,50.0, 9.0
25, 5 ,9.0, 5.0
25, 5 ,40.0, 7.0
25, 5 ,366.0, 152.0
25, 5 ,88.0, 50.0
25, 5 ,595.0, 315.0
25, 5 ,413.0, 140.0
25, 5 ,537.0, 129.0
25, 5 ,102.0, 93.0
25, 5 ,98.0, 19.0
25, 5 ,84.0, 13.0
25, 5 ,48.0, 7.0
25, 5 ,12.0, 5.0
25, 5 ,12.0, 4.0
25, 5 ,30.0, 8.0
25, 5 ,35.0, 6.0
25, 5 ,94.0, 38.0
