nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
23, 5 ,33.0, 11.0
23, 5 ,68.0, 13.0
23, 5 ,3.0, 2.0
23, 5 ,15.0, 4.0
23, 5 ,53.0, 31.0
23, 5 ,101.0, 26.0
23, 5 ,42.0, 13.0
23, 5 ,40.0, 6.0
23, 5 ,19.0, 6.0
23, 5 ,42.0, 9.0
23, 5 ,10.0, 5.0
23, 5 ,38.0, 28.0
23, 5 ,8.0, 3.0
23, 5 ,61.0, 19.0
23, 5 ,10.0, 6.0
23, 5 ,98.0, 18.0
23, 5 ,19.0, 6.0
23, 5 ,35.0, 26.0
23, 5 ,8.0, 5.0
23, 5 ,28.0, 10.0
23, 5 ,157.0, 50.0
23, 5 ,73.0, 25.0
23, 5 ,54.0, 17.0
23, 5 ,75.0, 13.0
23, 5 ,76.0, 18.0
23, 5 ,10.0, 3.0
23, 5 ,11.0, 3.0
23, 5 ,6.0, 7.0
23, 5 ,22.0, 7.0
23, 5 ,28.0, 10.0
23, 5 ,27.0, 13.0
23, 5 ,11.0, 4.0
23, 5 ,19.0, 4.0
23, 5 ,15.0, 8.0
23, 5 ,12.0, 8.0
23, 5 ,13.0, 3.0
23, 5 ,15.0, 9.0
23, 5 ,54.0, 31.0
23, 5 ,91.0, 85.0
23, 5 ,258.0, 148.0
23, 5 ,62.0, 9.0
23, 5 ,35.0, 15.0
23, 5 ,60.0, 44.0
23, 5 ,11.0, 3.0
23, 5 ,35.0, 31.0
23, 5 ,1.0, 2.0
23, 5 ,70.0, 20.0
23, 5 ,10.0, 5.0
23, 5 ,9.0, 5.0
23, 5 ,12.0, 6.0
23, 5 ,158.0, 110.0
23, 5 ,91.0, 25.0
23, 5 ,68.0, 9.0
23, 5 ,16.0, 5.0
23, 5 ,5.0, 3.0
23, 5 ,40.0, 14.0
23, 5 ,329.0, 120.0
23, 5 ,10.0, 6.0
23, 5 ,11.0, 5.0
23, 5 ,11.0, 6.0
23, 5 ,168.0, 37.0
23, 5 ,150.0, 20.0
23, 5 ,95.0, 12.0
23, 5 ,56.0, 8.0
23, 5 ,93.0, 25.0
23, 5 ,34.0, 11.0
23, 5 ,3.0, 4.0
23, 5 ,43.0, 26.0
23, 5 ,25.0, 15.0
23, 5 ,158.0, 87.0
23, 5 ,44.0, 10.0
23, 5 ,2.0, 0.0
23, 5 ,5.0, 2.0
23, 5 ,49.0, 19.0
23, 5 ,19.0, 4.0
23, 5 ,116.0, 50.0
23, 5 ,23.0, 10.0
23, 5 ,103.0, 88.0
23, 5 ,25.0, 24.0
23, 5 ,18.0, 4.0
23, 5 ,26.0, 21.0
23, 5 ,4213.0, 4275.0
23, 5 ,65.0, 23.0
23, 5 ,11.0, 7.0
23, 5 ,89.0, 54.0
23, 5 ,13.0, 10.0
23, 5 ,78.0, 40.0
23, 5 ,22.0, 9.0
23, 5 ,187.0, 91.0
23, 5 ,35.0, 23.0
23, 5 ,142.0, 106.0
23, 5 ,13.0, 4.0
23, 5 ,42.0, 35.0
23, 5 ,40.0, 11.0
23, 5 ,220.0, 44.0
23, 5 ,97.0, 38.0
23, 5 ,17.0, 7.0
23, 5 ,12.0, 4.0
23, 5 ,275.0, 155.0
23, 5 ,38.0, 11.0
23, 5 ,6.0, 2.0
23, 5 ,35.0, 10.0
23, 5 ,9.0, 3.0
23, 5 ,33.0, 21.0
23, 5 ,88.0, 30.0
23, 5 ,33.0, 11.0
23, 5 ,10.0, 5.0
23, 5 ,3.0, 2.0
23, 5 ,28.0, 19.0
23, 5 ,11.0, 9.0
23, 5 ,33.0, 21.0
23, 5 ,154.0, 105.0
23, 5 ,15.0, 8.0
23, 5 ,12.0, 8.0
23, 5 ,76.0, 15.0
23, 5 ,111.0, 25.0
23, 5 ,46.0, 40.0
23, 5 ,18.0, 5.0
23, 5 ,4.0, 2.0
23, 5 ,7.0, 5.0
23, 5 ,331.0, 120.0
23, 5 ,166.0, 95.0
23, 5 ,44.0, 7.0
23, 5 ,19.0, 11.0
23, 5 ,131.0, 81.0
23, 5 ,31.0, 10.0
23, 5 ,4.0, 3.0
23, 5 ,74.0, 11.0
23, 5 ,125.0, 34.0
23, 5 ,11.0, 7.0
23, 5 ,8.0, 5.0
23, 5 ,40.0, 9.0
23, 5 ,22.0, 8.0
23, 5 ,19.0, 11.0
23, 5 ,16.0, 4.0
23, 5 ,40.0, 7.0
23, 5 ,82.0, 15.0
23, 5 ,478.0, 181.0
23, 5 ,15.0, 7.0
23, 5 ,69.0, 48.0
23, 5 ,26.0, 7.0
23, 5 ,15.0, 7.0
23, 5 ,5.0, 2.0
23, 5 ,98.0, 24.0
23, 5 ,138.0, 31.0
23, 5 ,20.0, 9.0
23, 5 ,45.0, 9.0
23, 5 ,20.0, 11.0
23, 5 ,7.0, 4.0
23, 5 ,20.0, 10.0
23, 5 ,28.0, 9.0
23, 5 ,29.0, 7.0
23, 5 ,19.0, 5.0
23, 5 ,172.0, 93.0
23, 5 ,25.0, 9.0
23, 5 ,61.0, 23.0
23, 5 ,54.0, 22.0
23, 5 ,75.0, 15.0
23, 5 ,6.0, 3.0
23, 5 ,40.0, 11.0
23, 5 ,29.0, 6.0
23, 5 ,138.0, 13.0
23, 5 ,43.0, 28.0
23, 5 ,104.0, 83.0
23, 5 ,16.0, 6.0
23, 5 ,45.0, 7.0
23, 5 ,17.0, 5.0
23, 5 ,356.0, 108.0
23, 5 ,69.0, 22.0
23, 5 ,11.0, 3.0
23, 5 ,107.0, 85.0
23, 5 ,47.0, 14.0
23, 5 ,37.0, 14.0
23, 5 ,8.0, 6.0
23, 5 ,71.0, 40.0
23, 5 ,60.0, 23.0
23, 5 ,3.0, 3.0
23, 5 ,21.0, 13.0
23, 5 ,7.0, 5.0
23, 5 ,42.0, 7.0
23, 5 ,18.0, 6.0
23, 5 ,163.0, 57.0
23, 5 ,33.0, 23.0
23, 5 ,101.0, 27.0
23, 5 ,1307.0, 278.0
23, 5 ,5.0, 2.0
23, 5 ,25.0, 14.0
23, 5 ,76.0, 20.0
23, 5 ,126.0, 92.0
23, 5 ,40.0, 10.0
23, 5 ,68.0, 13.0
23, 5 ,7.0, 3.0
23, 5 ,14.0, 5.0
23, 5 ,28.0, 25.0
23, 5 ,64.0, 13.0
23, 5 ,23.0, 16.0
23, 5 ,28.0, 10.0
23, 5 ,210.0, 43.0
23, 5 ,5.0, 2.0
23, 5 ,126.0, 81.0
