nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
22, 5 ,5.0, 4.0
22, 5 ,24.0, 10.0
22, 5 ,67.0, 16.0
22, 5 ,3.0, 1.0
22, 5 ,121.0, 79.0
22, 5 ,1.0, 2.0
22, 5 ,56.0, 15.0
22, 5 ,6.0, 4.0
22, 5 ,4.0, 2.0
22, 5 ,5.0, 2.0
22, 5 ,78.0, 24.0
22, 5 ,255.0, 253.0
22, 5 ,29.0, 11.0
22, 5 ,23.0, 7.0
22, 5 ,10.0, 5.0
22, 5 ,120.0, 18.0
22, 5 ,11.0, 5.0
22, 5 ,77.0, 12.0
22, 5 ,4.0, 2.0
22, 5 ,7.0, 3.0
22, 5 ,6.0, 3.0
22, 5 ,36.0, 15.0
22, 5 ,3.0, 2.0
22, 5 ,60.0, 38.0
22, 5 ,138.0, 60.0
22, 5 ,34.0, 7.0
22, 5 ,6.0, 3.0
22, 5 ,2.0, 2.0
22, 5 ,7.0, 5.0
22, 5 ,22.0, 7.0
22, 5 ,2.0, 1.0
22, 5 ,9.0, 7.0
22, 5 ,28.0, 8.0
22, 5 ,15.0, 6.0
22, 5 ,8.0, 4.0
22, 5 ,9.0, 4.0
22, 5 ,13.0, 5.0
22, 5 ,4.0, 2.0
22, 5 ,18.0, 15.0
22, 5 ,3.0, 2.0
22, 5 ,21.0, 10.0
22, 5 ,84.0, 33.0
22, 5 ,28.0, 19.0
22, 5 ,11.0, 4.0
22, 5 ,18.0, 9.0
22, 5 ,30.0, 7.0
22, 5 ,32.0, 9.0
22, 5 ,92.0, 46.0
22, 5 ,12.0, 6.0
22, 5 ,42.0, 16.0
22, 5 ,36.0, 12.0
22, 5 ,75.0, 54.0
22, 5 ,2.0, 2.0
22, 5 ,10.0, 6.0
22, 5 ,53.0, 11.0
22, 5 ,8.0, 3.0
22, 5 ,28.0, 10.0
22, 5 ,19.0, 14.0
22, 5 ,34.0, 6.0
22, 5 ,62.0, 9.0
22, 5 ,27.0, 5.0
22, 5 ,9.0, 3.0
22, 5 ,73.0, 63.0
22, 5 ,3.0, 3.0
22, 5 ,5.0, 2.0
22, 5 ,54.0, 14.0
22, 5 ,26.0, 5.0
22, 5 ,9.0, 3.0
22, 5 ,16.0, 6.0
22, 5 ,6.0, 2.0
22, 5 ,71.0, 27.0
22, 5 ,3.0, 3.0
22, 5 ,4.0, 3.0
22, 5 ,17.0, 4.0
22, 5 ,42.0, 8.0
22, 5 ,6.0, 3.0
22, 5 ,31.0, 11.0
22, 5 ,84.0, 31.0
22, 5 ,13.0, 7.0
22, 5 ,123.0, 27.0
22, 5 ,61.0, 41.0
22, 5 ,10.0, 4.0
22, 5 ,9.0, 7.0
22, 5 ,12.0, 5.0
22, 5 ,26.0, 12.0
22, 5 ,37.0, 7.0
22, 5 ,4.0, 2.0
22, 5 ,41.0, 9.0
22, 5 ,17.0, 7.0
22, 5 ,35.0, 19.0
22, 5 ,9.0, 7.0
22, 5 ,15.0, 10.0
22, 5 ,49.0, 30.0
22, 5 ,24.0, 11.0
22, 5 ,6.0, 4.0
