nbPlayer, nbType, timeCreateADDV1, timeCreateADDV2
21, 4 ,9.0, 4.0
21, 4 ,2.0, 2.0
21, 4 ,8.0, 3.0
21, 4 ,15.0, 9.0
21, 4 ,3.0, 2.0
21, 4 ,11.0, 4.0
21, 4 ,3.0, 4.0
21, 4 ,22.0, 19.0
21, 4 ,20.0, 17.0
21, 4 ,10.0, 4.0
21, 4 ,1.0, 2.0
21, 4 ,9.0, 6.0
21, 4 ,2.0, 2.0
21, 4 ,16.0, 7.0
21, 4 ,1.0, 0.0
21, 4 ,7.0, 5.0
21, 4 ,1.0, 1.0
21, 4 ,7.0, 2.0
21, 4 ,8.0, 6.0
21, 4 ,0.0, 1.0
21, 4 ,1.0, 0.0
21, 4 ,1.0, 1.0
21, 4 ,9.0, 8.0
21, 4 ,23.0, 17.0
21, 4 ,18.0, 9.0
21, 4 ,9.0, 4.0
21, 4 ,5.0, 2.0
21, 4 ,6.0, 2.0
21, 4 ,1.0, 1.0
21, 4 ,18.0, 6.0
21, 4 ,1.0, 0.0
21, 4 ,3.0, 2.0
21, 4 ,2.0, 1.0
21, 4 ,0.0, 1.0
21, 4 ,0.0, 1.0
21, 4 ,40.0, 18.0
21, 4 ,42.0, 17.0
21, 4 ,6.0, 4.0
21, 4 ,4.0, 3.0
21, 4 ,2.0, 1.0
21, 4 ,2.0, 0.0
21, 4 ,2.0, 1.0
21, 4 ,4.0, 2.0
21, 4 ,4.0, 2.0
21, 4 ,4.0, 3.0
21, 4 ,3.0, 4.0
21, 4 ,7.0, 6.0
21, 4 ,2.0, 1.0
21, 4 ,13.0, 5.0
21, 4 ,2.0, 1.0
21, 4 ,3.0, 2.0
21, 4 ,5.0, 4.0
21, 4 ,15.0, 6.0
21, 4 ,3.0, 2.0
21, 4 ,12.0, 9.0
21, 4 ,4.0, 3.0
21, 4 ,1.0, 0.0
21, 4 ,21.0, 8.0
21, 4 ,47.0, 14.0
21, 4 ,16.0, 7.0
21, 4 ,7.0, 4.0
21, 4 ,11.0, 4.0
21, 4 ,1.0, 0.0
21, 4 ,5.0, 2.0
21, 4 ,5.0, 2.0
21, 4 ,12.0, 6.0
21, 4 ,12.0, 11.0
21, 4 ,2.0, 2.0
21, 4 ,18.0, 18.0
21, 4 ,12.0, 6.0
21, 4 ,0.0, 1.0
21, 4 ,20.0, 7.0
21, 4 ,2.0, 1.0
21, 4 ,1.0, 1.0
21, 4 ,9.0, 9.0
21, 4 ,3.0, 2.0
21, 4 ,5.0, 4.0
21, 4 ,16.0, 7.0
21, 4 ,4.0, 4.0
21, 4 ,4.0, 3.0
21, 4 ,0.0, 1.0
21, 4 ,260.0, 288.0
21, 4 ,4.0, 4.0
21, 4 ,32.0, 16.0
21, 4 ,2.0, 2.0
21, 4 ,9.0, 5.0
21, 4 ,2.0, 2.0
21, 4 ,8.0, 8.0
21, 4 ,94.0, 22.0
21, 4 ,1.0, 0.0
21, 4 ,20.0, 13.0
21, 4 ,4.0, 2.0
21, 4 ,7.0, 6.0
21, 4 ,0.0, 1.0
21, 4 ,2.0, 1.0
21, 4 ,6.0, 5.0
21, 4 ,5.0, 3.0
21, 4 ,19.0, 6.0
21, 4 ,1.0, 1.0
21, 4 ,11.0, 8.0
21, 4 ,3.0, 1.0
21, 4 ,21.0, 6.0
21, 4 ,1.0, 1.0
21, 4 ,5.0, 4.0
21, 4 ,11.0, 9.0
21, 4 ,14.0, 4.0
21, 4 ,5.0, 3.0
21, 4 ,5.0, 3.0
21, 4 ,4.0, 2.0
21, 4 ,4.0, 1.0
21, 4 ,20.0, 10.0
21, 4 ,3.0, 2.0
21, 4 ,14.0, 7.0
21, 4 ,9.0, 3.0
21, 4 ,3.0, 3.0
21, 4 ,6.0, 3.0
21, 4 ,9.0, 3.0
21, 4 ,16.0, 7.0
21, 4 ,5.0, 2.0
21, 4 ,52.0, 16.0
21, 4 ,7.0, 4.0
21, 4 ,1.0, 1.0
21, 4 ,9.0, 3.0
21, 4 ,7.0, 6.0
21, 4 ,12.0, 3.0
21, 4 ,23.0, 20.0
