nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, emptyCore
30, 3, 0.0, 173.0, 0.0, 0.0, 0, 84.0, 0, 0, 0, 47.0, 0, 0, 0, 37.0, 0, 0, 2749, 0, 0, 3179, 0, 0, true
30, 3, 0.0, 18.0, 0.0, 0.0, 0, 27.0, 0, 0, 0, 20.0, 0, 0, 0, 7.0, 0, 0, 889, 0, 0, 1411, 0, 0, true
30, 3, 0.0, 7.0, 0.0, 0.0, 0, 137.0, 0, 0, 0, 53.0, 0, 0, 0, 84.0, 0, 0, 3361, 0, 0, 3491, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 39.0, 0, 0, 0, 23.0, 0, 0, 0, 16.0, 0, 0, 1414, 0, 0, 1584, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 78.0, 0, 0, 0, 55.0, 0, 0, 0, 23.0, 0, 0, 2665, 0, 0, 3728, 0, 0, false
30, 3, 0.0, 11.0, 0.0, 0.0, 0, 102.0, 0, 0, 0, 55.0, 0, 0, 0, 47.0, 0, 0, 3270, 0, 0, 3777, 0, 0, true
30, 3, 0.0, 95.0, 0.0, 0.0, 0, 40.0, 0, 0, 0, 24.0, 0, 0, 0, 16.0, 0, 0, 1611, 0, 0, 1665, 0, 0, false
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 48.0, 0, 0, 0, 31.0, 0, 0, 0, 17.0, 0, 0, 1976, 0, 0, 2179, 0, 0, false
30, 3, 0.0, 39.0, 0.0, 0.0, 0, 107.0, 0, 0, 0, 52.0, 0, 0, 0, 55.0, 0, 0, 3352, 0, 0, 3577, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 76.0, 0, 0, 0, 44.0, 0, 0, 0, 32.0, 0, 0, 2286, 0, 0, 3040, 0, 0, true
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 30.0, 0, 0, 0, 22.0, 0, 0, 0, 8.0, 0, 0, 1189, 0, 0, 1513, 0, 0, false
30, 3, 0.0, 6.0, 0.0, 0.0, 0, 169.0, 0, 0, 0, 63.0, 0, 0, 0, 106.0, 0, 0, 4205, 0, 0, 4335, 0, 0, false
30, 3, 0.0, 123.0, 0.0, 0.0, 0, 66.0, 0, 0, 0, 42.0, 0, 0, 0, 24.0, 0, 0, 2859, 0, 0, 2888, 0, 0, false
30, 3, 0.0, 66.0, 0.0, 0.0, 0, 81.0, 0, 0, 0, 40.0, 0, 0, 0, 41.0, 0, 0, 2494, 0, 0, 2767, 0, 0, true
30, 3, 0.0, 376.0, 0.0, 0.0, 0, 67.0, 0, 0, 0, 36.0, 0, 0, 0, 31.0, 0, 0, 2455, 0, 0, 2490, 0, 0, false
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 15.0, 0, 0, 0, 10.0, 0, 0, 0, 5.0, 0, 0, 418, 0, 0, 760, 0, 0, true
30, 3, 0.0, 0.0, 0.0, 0.0, 0, 10.0, 0, 0, 0, 7.0, 0, 0, 0, 3.0, 0, 0, 236, 0, 0, 529, 0, 0, true
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 101.0, 0, 0, 0, 41.0, 0, 0, 0, 60.0, 0, 0, 2823, 0, 0, 2894, 0, 0, false
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 25.0, 0, 0, 0, 16.0, 0, 0, 0, 9.0, 0, 0, 838, 0, 0, 1115, 0, 0, true
30, 3, 0.0, 292.0, 0.0, 0.0, 0, 25.0, 0, 0, 0, 15.0, 0, 0, 0, 10.0, 0, 0, 838, 0, 0, 1066, 0, 0, true
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 17.0, 0, 0, 0, 11.0, 0, 0, 0, 6.0, 0, 0, 687, 0, 0, 802, 0, 0, true
30, 3, 0.0, 26.0, 0.0, 0.0, 0, 53.0, 0, 0, 0, 32.0, 0, 0, 0, 21.0, 0, 0, 2182, 0, 0, 2227, 0, 0, true
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 62.0, 0, 0, 0, 36.0, 0, 0, 0, 26.0, 0, 0, 2392, 0, 0, 2491, 0, 0, false
30, 3, 0.0, 86.0, 0.0, 0.0, 0, 96.0, 0, 0, 0, 48.0, 0, 0, 0, 48.0, 0, 0, 3193, 0, 0, 3200, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 37.0, 0, 0, 0, 24.0, 0, 0, 0, 13.0, 0, 0, 1353, 0, 0, 1657, 0, 0, false
30, 3, 0.0, 69.0, 0.0, 0.0, 0, 69.0, 0, 0, 0, 45.0, 0, 0, 0, 24.0, 0, 0, 2612, 0, 0, 3087, 0, 0, false
30, 3, 0.0, 16.0, 0.0, 0.0, 0, 76.0, 0, 0, 0, 58.0, 0, 0, 0, 18.0, 0, 0, 1893, 0, 0, 3890, 0, 0, false
30, 3, 0.0, 54.0, 0.0, 0.0, 0, 92.0, 0, 0, 0, 39.0, 0, 0, 0, 53.0, 0, 0, 2452, 0, 0, 2779, 0, 0, false
30, 3, 0.0, 6.0, 0.0, 0.0, 0, 155.0, 0, 0, 0, 60.0, 0, 0, 0, 95.0, 0, 0, 4044, 0, 0, 4130, 0, 0, false
30, 3, 0.0, 47.0, 0.0, 0.0, 0, 92.0, 0, 0, 0, 54.0, 0, 0, 0, 38.0, 0, 0, 3549, 0, 0, 3558, 0, 0, false
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 50.0, 0, 0, 0, 27.0, 0, 0, 0, 23.0, 0, 0, 1358, 0, 0, 1863, 0, 0, true
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 71.0, 0, 0, 0, 36.0, 0, 0, 0, 35.0, 0, 0, 2164, 0, 0, 2480, 0, 0, true
30, 3, 0.0, 23.0, 0.0, 0.0, 0, 54.0, 0, 0, 0, 24.0, 0, 0, 0, 30.0, 0, 0, 1558, 0, 0, 1700, 0, 0, true
30, 3, 0.0, 168.0, 0.0, 0.0, 0, 134.0, 0, 0, 0, 51.0, 0, 0, 0, 83.0, 0, 0, 3440, 0, 0, 3569, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 43.0, 0, 0, 0, 31.0, 0, 0, 0, 12.0, 0, 0, 904, 0, 0, 2110, 0, 0, false
30, 3, 0.0, 78.0, 0.0, 0.0, 0, 72.0, 0, 0, 0, 31.0, 0, 0, 0, 41.0, 0, 0, 3456, 0, 0, 3465, 0, 0, false
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 42.0, 0, 0, 0, 21.0, 0, 0, 0, 21.0, 0, 0, 925, 0, 0, 1601, 0, 0, false
30, 3, 0.0, 348.0, 0.0, 0.0, 0, 181.0, 0, 0, 0, 91.0, 0, 0, 0, 90.0, 0, 0, 5363, 0, 0, 6043, 0, 0, false
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 25.0, 0, 0, 0, 15.0, 0, 0, 0, 10.0, 0, 0, 926, 0, 0, 1093, 0, 0, true
30, 3, 0.0, 20.0, 0.0, 0.0, 0, 53.0, 0, 0, 0, 35.0, 0, 0, 0, 18.0, 0, 0, 2290, 0, 0, 2437, 0, 0, false
30, 3, 0.0, 21.0, 0.0, 0.0, 0, 26.0, 0, 0, 0, 20.0, 0, 0, 0, 6.0, 0, 0, 785, 0, 0, 1388, 0, 0, true
30, 3, 0.0, 17.0, 0.0, 0.0, 0, 118.0, 0, 0, 0, 66.0, 0, 0, 0, 52.0, 0, 0, 4485, 0, 0, 4500, 0, 0, false
30, 3, 0.0, 122.0, 0.0, 0.0, 0, 57.0, 0, 0, 0, 31.0, 0, 0, 0, 26.0, 0, 0, 2055, 0, 0, 2150, 0, 0, true
30, 3, 0.0, 26.0, 0.0, 0.0, 0, 46.0, 0, 0, 0, 24.0, 0, 0, 0, 22.0, 0, 0, 1544, 0, 0, 1687, 0, 0, true
30, 3, 0.0, 10.0, 0.0, 0.0, 0, 53.0, 0, 0, 0, 39.0, 0, 0, 0, 14.0, 0, 0, 1202, 0, 0, 2648, 0, 0, true
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 35.0, 0, 0, 0, 23.0, 0, 0, 0, 12.0, 0, 0, 1054, 0, 0, 1681, 0, 0, false
30, 3, 0.0, 49.0, 0.0, 0.0, 0, 91.0, 0, 0, 0, 35.0, 0, 0, 0, 56.0, 0, 0, 3582, 0, 0, 4028, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 38.0, 0, 0, 0, 21.0, 0, 0, 0, 17.0, 0, 0, 1197, 0, 0, 1497, 0, 0, true
30, 3, 0.0, 40.0, 0.0, 0.0, 0, 95.0, 0, 0, 0, 56.0, 0, 0, 0, 39.0, 0, 0, 3213, 0, 0, 3695, 0, 0, false
30, 3, 0.0, 13.0, 0.0, 0.0, 0, 195.0, 0, 0, 0, 72.0, 0, 0, 0, 123.0, 0, 0, 4584, 0, 0, 4818, 0, 0, false
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 58.0, 0, 0, 0, 32.0, 0, 0, 0, 26.0, 0, 0, 2211, 0, 0, 2255, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 18.0, 0, 0, 0, 13.0, 0, 0, 0, 5.0, 0, 0, 806, 0, 0, 941, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 118.0, 0, 0, 0, 91.0, 0, 0, 0, 27.0, 0, 0, 2866, 0, 0, 6259, 0, 0, false
30, 3, 0.0, 17.0, 0.0, 0.0, 0, 69.0, 0, 0, 0, 37.0, 0, 0, 0, 32.0, 0, 0, 2371, 0, 0, 2574, 0, 0, false
30, 3, 0.0, 41.0, 0.0, 0.0, 0, 77.0, 0, 0, 0, 56.0, 0, 0, 0, 21.0, 0, 0, 2426, 0, 0, 3926, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 70.0, 0, 0, 0, 40.0, 0, 0, 0, 30.0, 0, 0, 1973, 0, 0, 2701, 0, 0, true
30, 3, 0.0, 7.0, 0.0, 0.0, 0, 146.0, 0, 0, 0, 59.0, 0, 0, 0, 87.0, 0, 0, 3770, 0, 0, 3992, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 32.0, 0, 0, 0, 22.0, 0, 0, 0, 10.0, 0, 0, 1453, 0, 0, 1536, 0, 0, false
30, 3, 0.0, 193.0, 0.0, 0.0, 0, 178.0, 0, 0, 0, 63.0, 0, 0, 0, 115.0, 0, 0, 4252, 0, 0, 4271, 0, 0, false
30, 3, 0.0, 52.0, 0.0, 0.0, 0, 58.0, 0, 0, 0, 30.0, 0, 0, 0, 28.0, 0, 0, 2048, 0, 0, 2093, 0, 0, false
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 58.0, 0, 0, 0, 33.0, 0, 0, 0, 25.0, 0, 0, 2267, 0, 0, 2321, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 33.0, 0, 0, 0, 18.0, 0, 0, 0, 15.0, 0, 0, 1141, 0, 0, 1295, 0, 0, true
30, 3, 0.0, 20.0, 0.0, 0.0, 0, 31.0, 0, 0, 0, 20.0, 0, 0, 0, 11.0, 0, 0, 1406, 0, 0, 1416, 0, 0, false
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 25.0, 0, 0, 0, 15.0, 0, 0, 0, 10.0, 0, 0, 963, 0, 0, 1101, 0, 0, true
30, 3, 0.0, 97.0, 0.0, 0.0, 0, 150.0, 0, 0, 0, 71.0, 0, 0, 0, 79.0, 0, 0, 4351, 0, 0, 4741, 0, 0, false
30, 3, 0.0, 11.0, 0.0, 0.0, 0, 197.0, 0, 0, 0, 80.0, 0, 0, 0, 117.0, 0, 0, 5292, 0, 0, 5409, 0, 0, false
30, 3, 0.0, 18.0, 0.0, 0.0, 0, 74.0, 0, 0, 0, 33.0, 0, 0, 0, 41.0, 0, 0, 2237, 0, 0, 2331, 0, 0, false
30, 3, 0.0, 220.0, 0.0, 0.0, 0, 82.0, 0, 0, 0, 39.0, 0, 0, 0, 43.0, 0, 0, 2452, 0, 0, 2835, 0, 0, true
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 31.0, 0, 0, 0, 22.0, 0, 0, 0, 9.0, 0, 0, 1479, 0, 0, 1547, 0, 0, false
30, 3, 0.0, 5.0, 0.0, 0.0, 0, 97.0, 0, 0, 0, 45.0, 0, 0, 0, 52.0, 0, 0, 2916, 0, 0, 3036, 0, 0, true
30, 3, 0.0, 5.0, 0.0, 0.0, 0, 101.0, 0, 0, 0, 51.0, 0, 0, 0, 50.0, 0, 0, 3377, 0, 0, 3461, 0, 0, false
30, 3, 0.0, 83.0, 0.0, 0.0, 0, 31.0, 0, 0, 0, 19.0, 0, 0, 0, 12.0, 0, 0, 1206, 0, 0, 1300, 0, 0, true
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 26.0, 0, 0, 0, 18.0, 0, 0, 0, 8.0, 0, 0, 1175, 0, 0, 1262, 0, 0, false
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 42.0, 0, 0, 0, 25.0, 0, 0, 0, 17.0, 0, 0, 1657, 0, 0, 1865, 0, 0, true
30, 3, 0.0, 3.0, 0.0, 0.0, 0, 58.0, 0, 0, 0, 33.0, 0, 0, 0, 25.0, 0, 0, 1845, 0, 0, 2392, 0, 0, true
30, 3, 0.0, 47.0, 0.0, 0.0, 0, 25.0, 0, 0, 0, 17.0, 0, 0, 0, 8.0, 0, 0, 1031, 0, 0, 1133, 0, 0, true
30, 3, 0.0, 26.0, 0.0, 0.0, 0, 57.0, 0, 0, 0, 37.0, 0, 0, 0, 20.0, 0, 0, 2597, 0, 0, 2628, 0, 0, false
30, 3, 0.0, 7.0, 0.0, 0.0, 0, 44.0, 0, 0, 0, 29.0, 0, 0, 0, 15.0, 0, 0, 1847, 0, 0, 2078, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 60.0, 0, 0, 0, 30.0, 0, 0, 0, 30.0, 0, 0, 1826, 0, 0, 2063, 0, 0, true
30, 3, 0.0, 16.0, 0.0, 0.0, 0, 28.0, 0, 0, 0, 19.0, 0, 0, 0, 9.0, 0, 0, 1315, 0, 0, 1367, 0, 0, false
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 60.0, 0, 0, 0, 28.0, 0, 0, 0, 32.0, 0, 0, 1384, 0, 0, 1870, 0, 0, true
30, 3, 0.0, 4.0, 0.0, 0.0, 0, 74.0, 0, 0, 0, 53.0, 0, 0, 0, 21.0, 0, 0, 2290, 0, 0, 3569, 0, 0, false
30, 3, 0.0, 1.0, 0.0, 0.0, 0, 17.0, 0, 0, 0, 12.0, 0, 0, 0, 5.0, 0, 0, 721, 0, 0, 896, 0, 0, false
30, 3, 0.0, 2.0, 0.0, 0.0, 0, 62.0, 0, 0, 0, 35.0, 0, 0, 0, 27.0, 0, 0, 1849, 0, 0, 2372, 0, 0, true
30, 3, 0.0, 89.0, 0.0, 0.0, 0, 94.0, 0, 0, 0, 46.0, 0, 0, 0, 48.0, 0, 0, 3193, 0, 0, 3200, 0, 0, false
