nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
7, 2, 0.0, 0.0, 0.0, 1.0, 24.0, 36.0, 36.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 1.0, 17.0, 30.0, 29.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 37.0, 41.0, 36.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 1.0, 20.0, 29.0, 35.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 31.0, 42.0, 42.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 17.0, 22.0, 18.0, 1.0, 0.0, 0.0, 0.0
7, 2, 0.0, 1.0, 1.0, 0.0, 37.0, 49.0, 36.0, 1.0, 0.0, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 1.0, 17.0, 23.0, 18.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 1.0, 38.0, 51.0, 47.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 1.0, 1.0, 1.0, 32.0, 35.0, 23.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 28.0, 42.0, 32.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 0.0, 1.0, 1.0, 20.0, 29.0, 35.0, 0.0, 0.0, 1.0, 0.0
7, 2, 0.0, 0.0, 1.0, 1.0, 31.0, 42.0, 42.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 0.0, 31.0, 43.0, 42.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 0.0, 31.0, 43.0, 42.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 1.0, 26.0, 29.0, 29.0, 0.0, 0.0, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 24.0, 37.0, 36.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 1.0, 16.0, 24.0, 19.0, 0.0, 0.0, 0.0, 1.0
7, 2, 0.0, 0.0, 1.0, 1.0, 31.0, 43.0, 42.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 0.0, 31.0, 45.0, 42.0, 0.0, 0.0, 0.0, 1.0
7, 2, 1.0, 1.0, 1.0, 0.0, 15.0, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0
7, 2, 0.0, 1.0, 1.0, 0.0, 38.0, 51.0, 47.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 0.0, 1.0, 1.0, 28.0, 35.0, 32.0, 0.0, 0.0, 1.0, 0.0
7, 2, 1.0, 1.0, 1.0, 0.0, 20.0, 31.0, 35.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 32.0, 27.0, 23.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 1.0, 26.0, 29.0, 29.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 21.0, 24.0, 25.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 25.0, 32.0, 21.0, 1.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 1.0, 17.0, 24.0, 18.0, 1.0, 0.0, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 24.0, 33.0, 36.0, 0.0, 0.0, 0.0, 0.0
7, 2, 0.0, 1.0, 2.0, 0.0, 17.0, 20.0, 18.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 1.0, 17.0, 24.0, 18.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 15.0, 17.0, 20.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 0.0, 28.0, 36.0, 32.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 0.0, 38.0, 45.0, 47.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 0.0, 1.0, 0.0, 32.0, 40.0, 23.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 30.0, 44.0, 43.0, 0.0, 0.0, 0.0, 1.0
7, 2, 0.0, 0.0, 1.0, 1.0, 37.0, 44.0, 36.0, 0.0, 0.0, 0.0, 1.0
7, 2, 1.0, 0.0, 0.0, 0.0, 37.0, 50.0, 36.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 0.0, 31.0, 44.0, 42.0, 0.0, 0.0, 0.0, 1.0
7, 2, 2.0, 0.0, 0.0, 0.0, 32.0, 38.0, 23.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 0.0, 30.0, 44.0, 43.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 1.0, 1.0, 19.0, 30.0, 27.0, 0.0, 0.0, 0.0, 1.0
7, 2, 0.0, 0.0, 1.0, 0.0, 23.0, 25.0, 23.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 32.0, 39.0, 23.0, 0.0, 0.0, 1.0, 0.0
7, 2, 0.0, 0.0, 0.0, 0.0, 24.0, 37.0, 36.0, 0.0, 1.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 0.0, 17.0, 27.0, 29.0, 0.0, 1.0, 0.0, 0.0
7, 2, 0.0, 0.0, 1.0, 1.0, 31.0, 43.0, 42.0, 1.0, 0.0, 0.0, 0.0
7, 2, 1.0, 1.0, 0.0, 1.0, 24.0, 27.0, 36.0, 0.0, 0.0, 0.0, 0.0
7, 2, 1.0, 0.0, 0.0, 1.0, 19.0, 30.0, 27.0, 0.0, 1.0, 0.0, 0.0
