nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
9, 5, 1.0, 0.0, 0.0, 1.0, 77.0, 109.0, 123.0, 0.0, 0.0, 1.0, 1.0
9, 5, 1.0, 0.0, 0.0, 0.0, 13.0, 19.0, 27.0, 1.0, 0.0, 0.0, 1.0
9, 5, 1.0, 0.0, 1.0, 1.0, 80.0, 109.0, 106.0, 0.0, 0.0, 1.0, 1.0
9, 5, 1.0, 1.0, 0.0, 0.0, 60.0, 65.0, 119.0, 0.0, 0.0, 1.0, 1.0
9, 5, 1.0, 0.0, 1.0, 1.0, 82.0, 143.0, 73.0, 1.0, 1.0, 0.0, 0.0
9, 5, 0.0, 2.0, 0.0, 0.0, 102.0, 84.0, 94.0, 0.0, 0.0, 1.0, 1.0
9, 5, 1.0, 0.0, 1.0, 0.0, 115.0, 118.0, 109.0, 1.0, 1.0, 0.0, 0.0
9, 5, 2.0, 1.0, 1.0, 0.0, 83.0, 128.0, 94.0, 1.0, 1.0, 0.0, 0.0
9, 5, 1.0, 0.0, 0.0, 0.0, 97.0, 97.0, 97.0, 1.0, 1.0, 0.0, 1.0
9, 5, 1.0, 0.0, 0.0, 0.0, 11.0, 19.0, 19.0, 1.0, 0.0, 0.0, 1.0
9, 5, 0.0, 1.0, 0.0, 0.0, 20.0, 20.0, 20.0, 1.0, 0.0, 0.0, 0.0
9, 5, 1.0, 1.0, 0.0, 1.0, 91.0, 98.0, 100.0, 0.0, 1.0, 1.0, 0.0
9, 5, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 18.0, 0.0, 0.0, 1.0, 0.0
9, 5, 1.0, 0.0, 1.0, 1.0, 57.0, 77.0, 64.0, 8.0, 1.0, 0.0, 0.0
9, 5, 1.0, 0.0, 0.0, 1.0, 51.0, 83.0, 69.0, 0.0, 0.0, 1.0, 0.0
9, 5, 1.0, 0.0, 1.0, 0.0, 79.0, 117.0, 119.0, 0.0, 0.0, 1.0, 0.0
9, 5, 0.0, 0.0, 1.0, 0.0, 19.0, 18.0, 16.0, 1.0, 1.0, 0.0, 0.0
9, 5, 1.0, 1.0, 1.0, 1.0, 128.0, 154.0, 145.0, 1.0, 0.0, 0.0, 0.0
9, 5, 1.0, 1.0, 0.0, 1.0, 45.0, 65.0, 65.0, 1.0, 0.0, 1.0, 1.0
9, 5, 1.0, 1.0, 1.0, 1.0, 75.0, 152.0, 131.0, 0.0, 0.0, 2.0, 0.0
9, 5, 1.0, 0.0, 1.0, 1.0, 128.0, 182.0, 140.0, 1.0, 1.0, 0.0, 0.0
9, 5, 1.0, 1.0, 0.0, 1.0, 132.0, 118.0, 122.0, 0.0, 1.0, 0.0, 0.0
9, 5, 1.0, 0.0, 1.0, 1.0, 101.0, 101.0, 119.0, 1.0, 1.0, 0.0, 1.0
9, 5, 2.0, 0.0, 1.0, 1.0, 69.0, 74.0, 123.0, 1.0, 1.0, 0.0, 0.0
9, 5, 2.0, 0.0, 0.0, 1.0, 46.0, 69.0, 64.0, 0.0, 0.0, 1.0, 1.0
9, 5, 1.0, 0.0, 0.0, 0.0, 81.0, 77.0, 97.0, 0.0, 0.0, 1.0, 0.0
9, 5, 2.0, 0.0, 0.0, 0.0, 63.0, 85.0, 72.0, 0.0, 1.0, 0.0, 0.0
9, 5, 1.0, 0.0, 1.0, 1.0, 81.0, 76.0, 65.0, 1.0, 1.0, 0.0, 0.0
9, 5, 2.0, 1.0, 1.0, 0.0, 66.0, 81.0, 73.0, 0.0, 2.0, 0.0, 0.0
