nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
8, 4, 1.0, 1.0, 0.0, 0.0, 76.0, 67.0, 68.0, 0.0, 0.0, 0.0, 1.0
8, 4, 0.0, 0.0, 1.0, 1.0, 29.0, 44.0, 41.0, 0.0, 0.0, 1.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 66.0, 87.0, 78.0, 0.0, 0.0, 1.0, 0.0
8, 4, 1.0, 1.0, 0.0, 0.0, 36.0, 55.0, 55.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 1.0, 0.0, 1.0, 39.0, 56.0, 56.0, 0.0, 0.0, 0.0, 0.0
8, 4, 1.0, 1.0, 0.0, 1.0, 78.0, 93.0, 64.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 68.0, 62.0, 56.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 1.0, 0.0, 0.0, 68.0, 61.0, 56.0, 0.0, 6.0, 1.0, 0.0
8, 4, 1.0, 1.0, 0.0, 0.0, 41.0, 53.0, 44.0, 1.0, 1.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 0.0, 53.0, 53.0, 53.0, 0.0, 0.0, 1.0, 0.0
8, 4, 0.0, 0.0, 1.0, 1.0, 47.0, 52.0, 40.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 0.0, 1.0, 1.0, 61.0, 54.0, 54.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 1.0, 1.0, 0.0, 67.0, 85.0, 70.0, 0.0, 0.0, 0.0, 1.0
8, 4, 0.0, 1.0, 0.0, 0.0, 57.0, 83.0, 52.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 9.0, 0.0, 0.0, 1.0, 0.0
8, 4, 1.0, 1.0, 0.0, 0.0, 54.0, 66.0, 51.0, 0.0, 0.0, 0.0, 1.0
8, 4, 1.0, 1.0, 0.0, 1.0, 35.0, 58.0, 55.0, 0.0, 0.0, 1.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 50.0, 72.0, 82.0, 0.0, 0.0, 0.0, 0.0
8, 4, 0.0, 1.0, 0.0, 1.0, 29.0, 56.0, 57.0, 0.0, 0.0, 0.0, 1.0
8, 4, 1.0, 0.0, 0.0, 0.0, 23.0, 38.0, 31.0, 0.0, 0.0, 0.0, 0.0
8, 4, 1.0, 0.0, 0.0, 1.0, 66.0, 59.0, 60.0, 1.0, 0.0, 0.0, 0.0
8, 4, 0.0, 1.0, 0.0, 0.0, 33.0, 49.0, 42.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 0.0, 0.0, 1.0, 9.0, 9.0, 9.0, 1.0, 0.0, 0.0, 0.0
8, 4, 1.0, 0.0, 0.0, 1.0, 39.0, 74.0, 61.0, 0.0, 0.0, 0.0, 0.0
8, 4, 0.0, 1.0, 1.0, 1.0, 54.0, 55.0, 42.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 84.0, 79.0, 84.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 1.0, 1.0, 1.0, 39.0, 74.0, 71.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 0.0, 62.0, 48.0, 34.0, 0.0, 0.0, 0.0, 0.0
8, 4, 1.0, 0.0, 0.0, 1.0, 18.0, 26.0, 34.0, 0.0, 0.0, 0.0, 0.0
8, 4, 0.0, 1.0, 0.0, 0.0, 64.0, 66.0, 69.0, 0.0, 0.0, 0.0, 0.0
8, 4, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 9.0, 1.0, 1.0, 0.0, 0.0
8, 4, 1.0, 0.0, 1.0, 1.0, 68.0, 75.0, 51.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 0.0, 0.0, 1.0, 9.0, 9.0, 9.0, 0.0, 1.0, 1.0, 0.0
8, 4, 1.0, 1.0, 0.0, 0.0, 63.0, 92.0, 80.0, 1.0, 0.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 85.0, 85.0, 85.0, 1.0, 0.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 40.0, 45.0, 58.0, 0.0, 0.0, 0.0, 1.0
8, 4, 1.0, 0.0, 1.0, 0.0, 41.0, 58.0, 71.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 1.0, 1.0, 1.0, 46.0, 64.0, 52.0, 0.0, 1.0, 0.0, 0.0
8, 4, 0.0, 1.0, 0.0, 1.0, 43.0, 70.0, 58.0, 0.0, 1.0, 0.0, 0.0
8, 4, 1.0, 0.0, 1.0, 1.0, 58.0, 70.0, 68.0, 0.0, 0.0, 0.0, 1.0
8, 4, 1.0, 1.0, 1.0, 0.0, 29.0, 68.0, 55.0, 0.0, 0.0, 1.0, 0.0
8, 4, 0.0, 1.0, 1.0, 0.0, 57.0, 86.0, 73.0, 1.0, 0.0, 0.0, 0.0
8, 4, 0.0, 1.0, 1.0, 0.0, 48.0, 78.0, 77.0, 0.0, 0.0, 0.0, 1.0
