nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
9, 6, 1.0, 1.0, 1.0, 1.0, 96.0, 156.0, 113.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 1.0, 1.0, 1.0, 137.0, 181.0, 184.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 1.0, 1.0, 1.0, 143.0, 207.0, 202.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 0.0, 106.0, 125.0, 98.0, 0.0, 0.0, 2.0, 0.0
9, 6, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 1.0, 1.0, 0.0
9, 6, 1.0, 1.0, 1.0, 0.0, 57.0, 94.0, 85.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 1.0, 1.0, 1.0, 135.0, 145.0, 179.0, 1.0, 0.0, 1.0, 1.0
9, 6, 1.0, 0.0, 1.0, 1.0, 143.0, 108.0, 106.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 0.0, 1.0, 0.0, 10.0, 10.0, 10.0, 0.0, 1.0, 1.0, 0.0
9, 6, 0.0, 0.0, 1.0, 0.0, 34.0, 59.0, 59.0, 1.0, 0.0, 1.0, 0.0
9, 6, 1.0, 1.0, 1.0, 0.0, 151.0, 173.0, 128.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 0.0, 1.0, 0.0, 56.0, 101.0, 139.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 0.0, 1.0, 0.0, 92.0, 102.0, 126.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 1.0, 110.0, 93.0, 104.0, 0.0, 1.0, 0.0, 0.0
9, 6, 1.0, 0.0, 1.0, 1.0, 188.0, 211.0, 225.0, 1.0, 1.0, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 1.0, 10.0, 10.0, 10.0, 0.0, 0.0, 1.0, 0.0
9, 6, 1.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 1.0, 0.0
9, 6, 1.0, 0.0, 1.0, 1.0, 91.0, 151.0, 101.0, 0.0, 1.0, 1.0, 0.0
9, 6, 1.0, 1.0, 0.0, 1.0, 123.0, 124.0, 122.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 0.0, 0.0, 1.0, 69.0, 97.0, 61.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 0.0, 98.0, 161.0, 130.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 0.0, 0.0
9, 6, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 1.0, 79.0, 101.0, 117.0, 0.0, 0.0, 1.0, 1.0
9, 6, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 1.0, 0.0
9, 6, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 0.0, 0.0, 0.0, 22.0, 33.0, 25.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 2.0, 142.0, 193.0, 297.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 0.0, 1.0, 0.0, 72.0, 105.0, 116.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 1.0, 1.0, 1.0, 152.0, 190.0, 191.0, 1.0, 1.0, 0.0, 0.0
9, 6, 2.0, 1.0, 1.0, 1.0, 111.0, 213.0, 222.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 0.0, 1.0, 0.0, 44.0, 84.0, 108.0, 0.0, 1.0, 1.0, 0.0
9, 6, 2.0, 1.0, 1.0, 1.0, 85.0, 141.0, 164.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 1.0, 176.0, 171.0, 201.0, 1.0, 1.0, 0.0, 0.0
9, 6, 1.0, 1.0, 1.0, 1.0, 56.0, 90.0, 97.0, 1.0, 0.0, 0.0, 1.0
9, 6, 1.0, 0.0, 1.0, 0.0, 52.0, 108.0, 110.0, 0.0, 0.0, 1.0, 1.0
9, 6, 1.0, 1.0, 1.0, 0.0, 99.0, 125.0, 112.0, 0.0, 1.0, 0.0, 1.0
