nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
5, 2, 1.0, 0.0, 1.0, 0.0, 18.0, 23.0, 22.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 1.0, 0.0, 0.0, 13.0, 20.0, 19.0, 0.0, 0.0, 1.0, 0.0
5, 2, 2.0, 0.0, 0.0, 0.0, 15.0, 17.0, 17.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 1.0, 0.0, 1.0, 15.0, 16.0, 17.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 0.0, 1.0, 0.0, 12.0, 14.0, 13.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 6.0, 1.0, 0.0, 0.0, 0.0
5, 2, 0.0, 0.0, 0.0, 0.0, 15.0, 17.0, 17.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 1.0, 1.0, 0.0, 13.0, 19.0, 19.0, 0.0, 0.0, 0.0, 0.0
5, 2, 1.0, 1.0, 0.0, 0.0, 6.0, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 1.0, 0.0, 0.0, 12.0, 14.0, 13.0, 0.0, 0.0, 0.0, 0.0
5, 2, 1.0, 1.0, 0.0, 1.0, 13.0, 17.0, 19.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 6.0, 0.0, 0.0, 0.0, 1.0
5, 2, 1.0, 0.0, 0.0, 0.0, 13.0, 17.0, 19.0, 0.0, 0.0, 0.0, 0.0
5, 2, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 13.0, 0.0, 0.0, 1.0, 0.0
5, 2, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 6.0, 0.0, 1.0, 0.0, 0.0
5, 2, 0.0, 0.0, 0.0, 0.0, 17.0, 17.0, 15.0, 1.0, 0.0, 0.0, 0.0
5, 2, 0.0, 0.0, 1.0, 0.0, 15.0, 16.0, 17.0, 0.0, 0.0, 0.0, 0.0
