nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
4, 4, 0.0, 0.0, 0.0, 0.0, 14.0, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 1.0, 0.0, 0.0, 1.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 15.0, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 1.0, 0.0, 0.0, 0.0, 15.0, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 2.0, 0.0, 0.0, 10.0, 11.0, 14.0, 0.0, 0.0, 1.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 9.0, 10.0, 11.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 1.0, 0.0, 5.0, 5.0, 5.0, 0.0, 0.0, 1.0, 0.0
4, 4, 0.0, 0.0, 0.0, 1.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 1.0, 0.0, 0.0, 11.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0
4, 4, 1.0, 0.0, 0.0, 0.0, 12.0, 13.0, 13.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 1.0, 0.0, 0.0, 16.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 1.0, 15.0, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 1.0, 0.0, 15.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 1.0, 0.0, 14.0, 14.0, 14.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 1.0, 13.0, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 1.0, 0.0, 0.0, 0.0, 9.0, 11.0, 11.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 1.0, 15.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0
4, 4, 1.0, 0.0, 0.0, 1.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 14.0, 0.0, 0.0, 0.0, 0.0
4, 4, 1.0, 0.0, 0.0, 0.0, 11.0, 11.0, 14.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0
4, 4, 0.0, 0.0, 0.0, 0.0, 14.0, 14.0, 15.0, 0.0, 0.0, 0.0, 0.0
