nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
6, 3, 1.0, 0.0, 1.0, 1.0, 17.0, 21.0, 23.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 23.0, 35.0, 26.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 0.0, 1.0, 1.0, 24.0, 24.0, 29.0, 0.0, 0.0, 1.0, 0.0
6, 3, 0.0, 0.0, 1.0, 1.0, 21.0, 28.0, 29.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 1.0, 1.0, 1.0, 28.0, 24.0, 24.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 1.0, 0.0, 0.0, 20.0, 32.0, 32.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 24.0, 30.0, 29.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 0.0, 0.0, 0.0, 28.0, 32.0, 38.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 1.0, 1.0, 1.0, 26.0, 26.0, 26.0, 0.0, 0.0, 1.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 18.0, 27.0, 28.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 1.0, 0.0, 22.0, 22.0, 24.0, 0.0, 1.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 1.0, 15.0, 15.0, 24.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 0.0, 1.0, 7.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 0.0, 0.0, 18.0, 31.0, 28.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 1.0, 23.0, 30.0, 30.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 24.0, 28.0, 29.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 20.0, 28.0, 32.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 1.0, 1.0, 0.0, 31.0, 31.0, 31.0, 0.0, 0.0, 1.0, 0.0
6, 3, 1.0, 0.0, 0.0, 0.0, 14.0, 14.0, 16.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 1.0, 1.0, 34.0, 36.0, 35.0, 0.0, 0.0, 0.0, 1.0
6, 3, 1.0, 1.0, 0.0, 0.0, 27.0, 35.0, 33.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 2.0, 1.0, 20.0, 26.0, 28.0, 0.0, 0.0, 0.0, 1.0
6, 3, 0.0, 0.0, 0.0, 0.0, 28.0, 23.0, 23.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 20.0, 31.0, 32.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 1.0, 0.0, 18.0, 24.0, 28.0, 1.0, 0.0, 0.0, 0.0
6, 3, 1.0, 0.0, 0.0, 0.0, 20.0, 26.0, 19.0, 0.0, 1.0, 0.0, 0.0
6, 3, 0.0, 1.0, 0.0, 0.0, 34.0, 34.0, 34.0, 0.0, 1.0, 0.0, 0.0
6, 3, 0.0, 0.0, 1.0, 0.0, 28.0, 31.0, 23.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 2.0, 0.0, 28.0, 28.0, 28.0, 1.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 1.0, 1.0, 24.0, 30.0, 29.0, 0.0, 0.0, 0.0, 1.0
6, 3, 0.0, 0.0, 0.0, 0.0, 20.0, 27.0, 28.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 1.0, 0.0, 33.0, 33.0, 33.0, 0.0, 1.0, 0.0, 0.0
6, 3, 1.0, 1.0, 0.0, 0.0, 20.0, 32.0, 32.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 1.0, 0.0, 0.0, 28.0, 28.0, 28.0, 0.0, 1.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 15.0, 24.0, 24.0, 0.0, 0.0, 1.0, 1.0
6, 3, 1.0, 2.0, 0.0, 0.0, 34.0, 34.0, 35.0, 0.0, 1.0, 0.0, 0.0
6, 3, 1.0, 1.0, 1.0, 1.0, 34.0, 34.0, 34.0, 0.0, 1.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 20.0, 22.0, 28.0, 0.0, 0.0, 0.0, 1.0
6, 3, 0.0, 0.0, 0.0, 0.0, 15.0, 21.0, 24.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 1.0, 25.0, 25.0, 25.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 1.0, 1.0, 27.0, 36.0, 33.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 1.0, 1.0, 18.0, 18.0, 28.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 1.0, 1.0, 2.0, 18.0, 18.0, 28.0, 1.0, 0.0, 0.0, 0.0
6, 3, 0.0, 1.0, 0.0, 1.0, 7.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 1.0, 1.0, 34.0, 38.0, 34.0, 0.0, 1.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 20.0, 35.0, 32.0, 0.0, 0.0, 0.0, 0.0
6, 3, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0
6, 3, 1.0, 0.0, 0.0, 0.0, 38.0, 38.0, 38.0, 0.0, 0.0, 0.0, 1.0
