nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
7, 4, 0.0, 0.0, 1.0, 0.0, 35.0, 56.0, 54.0, 0.0, 0.0, 1.0, 0.0
7, 4, 0.0, 0.0, 1.0, 1.0, 39.0, 48.0, 47.0, 0.0, 0.0, 1.0, 0.0
7, 4, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 8.0, 0.0, 0.0, 0.0, 1.0
7, 4, 1.0, 1.0, 0.0, 0.0, 30.0, 33.0, 52.0, 0.0, 1.0, 0.0, 0.0
7, 4, 0.0, 1.0, 0.0, 1.0, 39.0, 62.0, 54.0, 0.0, 0.0, 0.0, 0.0
7, 4, 0.0, 0.0, 1.0, 0.0, 8.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0
7, 4, 1.0, 0.0, 1.0, 0.0, 49.0, 50.0, 54.0, 0.0, 0.0, 0.0, 1.0
7, 4, 1.0, 0.0, 0.0, 1.0, 31.0, 54.0, 42.0, 0.0, 0.0, 1.0, 0.0
7, 4, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0
7, 4, 1.0, 1.0, 1.0, 0.0, 35.0, 39.0, 41.0, 0.0, 0.0, 0.0, 0.0
7, 4, 0.0, 0.0, 0.0, 0.0, 22.0, 40.0, 36.0, 0.0, 0.0, 0.0, 0.0
7, 4, 0.0, 0.0, 1.0, 0.0, 8.0, 8.0, 8.0, 1.0, 0.0, 0.0, 0.0
7, 4, 0.0, 0.0, 0.0, 1.0, 26.0, 29.0, 43.0, 0.0, 0.0, 1.0, 0.0
7, 4, 1.0, 1.0, 1.0, 1.0, 40.0, 62.0, 59.0, 0.0, 0.0, 0.0, 1.0
7, 4, 0.0, 0.0, 0.0, 1.0, 48.0, 51.0, 49.0, 0.0, 0.0, 0.0, 1.0
7, 4, 1.0, 1.0, 0.0, 1.0, 39.0, 56.0, 39.0, 0.0, 0.0, 0.0, 0.0
7, 4, 1.0, 0.0, 1.0, 1.0, 42.0, 59.0, 59.0, 0.0, 0.0, 0.0, 0.0
7, 4, 1.0, 1.0, 0.0, 0.0, 52.0, 48.0, 40.0, 0.0, 0.0, 1.0, 0.0
7, 4, 0.0, 1.0, 1.0, 0.0, 38.0, 39.0, 39.0, 0.0, 1.0, 0.0, 0.0
7, 4, 1.0, 0.0, 0.0, 0.0, 17.0, 22.0, 29.0, 0.0, 0.0, 0.0, 0.0
7, 4, 1.0, 1.0, 0.0, 0.0, 29.0, 41.0, 41.0, 0.0, 0.0, 1.0, 0.0
7, 4, 1.0, 1.0, 0.0, 0.0, 24.0, 31.0, 47.0, 0.0, 1.0, 0.0, 0.0
7, 4, 1.0, 1.0, 0.0, 0.0, 26.0, 36.0, 40.0, 0.0, 0.0, 0.0, 1.0
