nbPlayer, nbType, timeNu, timeAddO, timeAddNO, timeAddOO, nbNodeAddO, nbNodeAddNO, nbNodeAddOO, temsConstructNu, tempsConstructAddO, tempsConstructAddNO, tempsConstructAddOO
9, 4, 1.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 2.0
9, 4, 2.0, 0.0, 1.0, 1.0, 61.0, 117.0, 153.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 38.0, 42.0, 53.0, 1.0, 0.0, 0.0, 1.0
9, 4, 0.0, 1.0, 1.0, 1.0, 62.0, 98.0, 85.0, 0.0, 0.0, 1.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 39.0, 87.0, 57.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 59.0, 90.0, 57.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 85.0, 88.0, 61.0, 0.0, 0.0, 1.0, 1.0
9, 4, 0.0, 0.0, 1.0, 1.0, 68.0, 124.0, 127.0, 1.0, 1.0, 0.0, 0.0
9, 4, 2.0, 0.0, 1.0, 1.0, 76.0, 98.0, 82.0, 0.0, 0.0, 1.0, 1.0
9, 4, 1.0, 1.0, 1.0, 1.0, 42.0, 120.0, 120.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 49.0, 104.0, 98.0, 0.0, 0.0, 1.0, 1.0
9, 4, 1.0, 0.0, 0.0, 1.0, 53.0, 83.0, 80.0, 0.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 73.0, 78.0, 85.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 0.0, 0.0, 79.0, 105.0, 89.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 1.0, 1.0, 0.0, 63.0, 75.0, 54.0, 1.0, 1.0, 0.0, 0.0
9, 4, 2.0, 1.0, 1.0, 0.0, 73.0, 115.0, 109.0, 1.0, 0.0, 1.0, 0.0
9, 4, 1.0, 0.0, 1.0, 0.0, 61.0, 95.0, 49.0, 0.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 39.0, 90.0, 96.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 1.0, 1.0, 43.0, 65.0, 79.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 0.0, 0.0, 50.0, 105.0, 92.0, 0.0, 0.0, 1.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 92.0, 107.0, 89.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 0.0, 0.0, 83.0, 105.0, 97.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 0.0, 1.0, 0.0, 24.0, 69.0, 47.0, 1.0, 1.0, 0.0, 0.0
9, 4, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 10.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 1.0, 1.0, 61.0, 102.0, 82.0, 0.0, 0.0, 2.0, 0.0
9, 4, 1.0, 0.0, 1.0, 0.0, 31.0, 56.0, 67.0, 0.0, 0.0, 1.0, 0.0
9, 4, 0.0, 1.0, 0.0, 0.0, 43.0, 51.0, 60.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 0.0, 0.0, 98.0, 87.0, 85.0, 0.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 0.0, 1.0, 27.0, 44.0, 38.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 64.0, 92.0, 60.0, 0.0, 1.0, 0.0, 1.0
9, 4, 0.0, 1.0, 1.0, 0.0, 116.0, 108.0, 104.0, 0.0, 0.0, 1.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 57.0, 88.0, 73.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 0.0, 2.0, 97.0, 115.0, 110.0, 1.0, 0.0, 0.0, 1.0
9, 4, 1.0, 1.0, 1.0, 0.0, 68.0, 89.0, 73.0, 0.0, 1.0, 0.0, 1.0
9, 4, 1.0, 1.0, 0.0, 1.0, 47.0, 66.0, 51.0, 1.0, 1.0, 0.0, 0.0
9, 4, 0.0, 1.0, 0.0, 1.0, 39.0, 62.0, 57.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 1.0, 1.0, 0.0, 75.0, 102.0, 82.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 65.0, 120.0, 87.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 0.0, 1.0, 1.0, 75.0, 110.0, 84.0, 0.0, 0.0, 1.0, 1.0
9, 4, 2.0, 0.0, 1.0, 1.0, 54.0, 121.0, 75.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 0.0, 0.0, 1.0, 57.0, 81.0, 64.0, 0.0, 0.0, 1.0, 1.0
9, 4, 1.0, 1.0, 0.0, 1.0, 59.0, 55.0, 46.0, 0.0, 0.0, 1.0, 1.0
9, 4, 1.0, 0.0, 1.0, 0.0, 99.0, 112.0, 103.0, 0.0, 0.0, 1.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 55.0, 72.0, 77.0, 1.0, 0.0, 0.0, 1.0
9, 4, 1.0, 0.0, 1.0, 1.0, 41.0, 93.0, 86.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 1.0, 1.0, 0.0, 56.0, 106.0, 102.0, 0.0, 1.0, 1.0, 0.0
9, 4, 1.0, 0.0, 1.0, 0.0, 109.0, 91.0, 67.0, 1.0, 1.0, 0.0, 0.0
9, 4, 1.0, 1.0, 1.0, 1.0, 48.0, 95.0, 101.0, 1.0, 1.0, 0.0, 0.0
9, 4, 0.0, 1.0, 1.0, 0.0, 45.0, 57.0, 67.0, 0.0, 0.0, 1.0, 0.0
9, 4, 1.0, 1.0, 0.0, 1.0, 54.0, 88.0, 102.0, 1.0, 1.0, 0.0, 0.0
