nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, emptyCore
15, 2, 68.0, 0.0, 1.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 230, 341, 0, 0, 0, false
15, 2, 69.0, 0.0, 0.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 284, 337, 0, 0, 0, false
15, 2, 71.0, 1.0, 0.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 139, 234, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 208, 310, 0, 0, 0, false
15, 2, 69.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 32, 56, 0, 0, 0, false
15, 2, 74.0, 0.0, 0.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 284, 295, 0, 0, 0, false
15, 2, 69.0, 0.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 225, 294, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 243, 264, 0, 0, 0, false
15, 2, 75.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 178, 186, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 47, 77, 0, 0, 0, false
15, 2, 69.0, 1.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 71, 81, 0, 0, 0, false
15, 2, 68.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 190, 208, 0, 0, 0, false
15, 2, 71.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 28, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 52, 112, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 233, 288, 0, 0, 0, false
15, 2, 75.0, 0.0, 0.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 184, 217, 0, 0, 0, false
15, 2, 68.0, 0.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 38, 81, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 46, 47, 0, 0, 0, false
15, 2, 68.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 115, 178, 0, 0, 0, false
15, 2, 106.0, 0.0, 1.0, 7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 265, 341, 0, 0, 0, false
15, 2, 73.0, 0.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 190, 227, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 191, 218, 0, 0, 0, false
15, 2, 69.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 36, 62, 0, 0, 0, false
15, 2, 70.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 119, 123, 0, 0, 0, false
15, 2, 69.0, 0.0, 0.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 230, 230, 0, 0, 0, false
15, 2, 67.0, 0.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 160, 217, 0, 0, 0, false
15, 2, 68.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 141, 118, 0, 0, 0, false
15, 2, 73.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 172, 182, 0, 0, 0, false
15, 2, 69.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 217, 254, 0, 0, 0, false
15, 2, 68.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 98, 162, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 191, 226, 0, 0, 0, false
15, 2, 74.0, 0.0, 0.0, 7.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 313, 368, 0, 0, 0, false
15, 2, 68.0, 1.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 225, 260, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 145, 165, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 156, 193, 0, 0, 0, false
15, 2, 74.0, 0.0, 1.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 172, 223, 0, 0, 0, false
15, 2, 67.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 92, 87, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 93, 104, 0, 0, 0, false
15, 2, 69.0, 0.0, 1.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 78, 136, 0, 0, 0, false
15, 2, 74.0, 0.0, 0.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 89, 171, 0, 0, 0, false
15, 2, 69.0, 0.0, 0.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 230, 172, 0, 0, 0, false
15, 2, 68.0, 0.0, 0.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 51, 75, 0, 0, 0, false
15, 2, 68.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 199, 228, 0, 0, 0, false
15, 2, 74.0, 0.0, 1.0, 5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 210, 258, 0, 0, 0, false
