nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, emptyCore
19, 3, 1783.0, 1.0, 1.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 592, 876, 1347, 0, 0, 0, false
19, 3, 1831.0, 0.0, 0.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 263, 179, 0, 0, 0, false
19, 3, 1808.0, 1.0, 2.0, 69.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 474, 962, 1004, 0, 0, 0, false
19, 3, 1847.0, 1.0, 0.0, 84.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 551, 1021, 1097, 0, 0, 0, false
19, 3, 1793.0, 1.0, 1.0, 89.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 1144, 1580, 0, 0, 0, false
19, 3, 1746.0, 0.0, 1.0, 161.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 354, 346, 0, 0, 0, false
19, 3, 1794.0, 0.0, 1.0, 52.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 265, 354, 0, 0, 0, false
19, 3, 1755.0, 0.0, 1.0, 45.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 195, 435, 0, 0, 0, false
19, 3, 1815.0, 0.0, 1.0, 85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 607, 435, 0, 0, 0, false
19, 3, 1774.0, 0.0, 1.0, 36.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353, 514, 618, 0, 0, 0, false
19, 3, 1834.0, 1.0, 2.0, 92.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 787, 1394, 1405, 0, 0, 0, false
19, 3, 1786.0, 0.0, 8.0, 75.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469, 840, 984, 0, 0, 0, false
19, 3, 1833.0, 1.0, 1.0, 55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 659, 855, 0, 0, 0, false
19, 3, 1749.0, 0.0, 1.0, 56.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 359, 644, 0, 0, 0, false
19, 3, 1745.0, 1.0, 3.0, 203.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 747, 1398, 1351, 0, 0, 0, false
19, 3, 1792.0, 1.0, 23.0, 85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 550, 1006, 1225, 0, 0, 0, false
19, 3, 1745.0, 0.0, 2.0, 198.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 649, 964, 1288, 0, 0, 0, false
19, 3, 1797.0, 0.0, 1.0, 42.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 324, 448, 0, 0, 0, false
19, 3, 1770.0, 1.0, 12.0, 92.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 677, 1117, 1149, 0, 0, 0, false
19, 3, 1803.0, 0.0, 1.0, 68.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 1081, 1097, 0, 0, 0, false
19, 3, 1771.0, 1.0, 2.0, 96.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1319, 1315, 1769, 0, 0, 0, false
19, 3, 1821.0, 1.0, 1.0, 94.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 964, 1414, 1625, 0, 0, 0, false
19, 3, 1785.0, 0.0, 0.0, 77.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 94, 59, 0, 0, 0, false
19, 3, 1849.0, 0.0, 4.0, 93.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 644, 1457, 1514, 0, 0, 0, false
19, 3, 1805.0, 0.0, 0.0, 53.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 422, 603, 0, 0, 0, false
19, 3, 1848.0, 0.0, 17.0, 52.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 283, 671, 511, 0, 0, 0, false
19, 3, 1754.0, 1.0, 1.0, 87.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 705, 1023, 1130, 0, 0, 0, false
19, 3, 1746.0, 0.0, 1.0, 46.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 429, 754, 963, 0, 0, 0, false
19, 3, 1803.0, 1.0, 0.0, 41.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 332, 476, 0, 0, 0, false
19, 3, 1781.0, 0.0, 6.0, 83.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 255, 301, 0, 0, 0, false
19, 3, 1822.0, 0.0, 1.0, 90.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 540, 1120, 1357, 0, 0, 0, false
19, 3, 1787.0, 1.0, 1.0, 97.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 590, 1405, 1548, 0, 0, 0, false
19, 3, 1835.0, 1.0, 2.0, 91.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 742, 1423, 1574, 0, 0, 0, false
19, 3, 1791.0, 0.0, 0.0, 54.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 217, 302, 0, 0, 0, false
19, 3, 1848.0, 0.0, 3.0, 61.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 338, 614, 764, 0, 0, 0, false
19, 3, 1794.0, 0.0, 2.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 151, 446, 0, 0, 0, false
19, 3, 1753.0, 0.0, 1.0, 85.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 393, 770, 830, 0, 0, 0, false
19, 3, 1804.0, 0.0, 0.0, 38.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 261, 331, 0, 0, 0, false
19, 3, 1777.0, 0.0, 1.0, 39.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 712, 732, 0, 0, 0, false
19, 3, 1833.0, 1.0, 1.0, 82.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 745, 913, 0, 0, 0, false
19, 3, 1786.0, 1.0, 9.0, 87.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 566, 912, 1064, 0, 0, 0, false
19, 3, 1843.0, 1.0, 1.0, 89.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 516, 691, 784, 0, 0, 0, false
19, 3, 1799.0, 1.0, 0.0, 78.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 373, 532, 0, 0, 0, false
19, 3, 1847.0, 2.0, 3.0, 94.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1082, 1295, 1692, 0, 0, 0, false
19, 3, 1794.0, 0.0, 1.0, 47.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 448, 486, 0, 0, 0, false
19, 3, 1752.0, 0.0, 0.0, 47.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 150, 199, 0, 0, 0, false
