nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, emptyCore
14, 6, 32.0, 1.0, 2.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 280, 394, 0, 0, 0, false
14, 6, 32.0, 1.0, 3.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 643, 1010, 1345, 0, 0, 0, false
14, 6, 31.0, 0.0, 1.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 121, 95, 0, 0, 0, false
14, 6, 32.0, 2.0, 4.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 793, 1465, 1657, 0, 0, 0, false
14, 6, 32.0, 0.0, 4.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 722, 809, 0, 0, 0, false
14, 6, 35.0, 1.0, 1.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 580, 692, 0, 0, 0, false
14, 6, 32.0, 2.0, 4.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1067, 1125, 1581, 0, 0, 0, false
14, 6, 32.0, 2.0, 4.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 920, 1538, 1762, 0, 0, 0, false
14, 6, 31.0, 1.0, 3.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 889, 869, 0, 0, 0, false
14, 6, 32.0, 0.0, 1.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 389, 526, 0, 0, 0, false
14, 6, 32.0, 1.0, 2.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 337, 561, 0, 0, 0, false
14, 6, 35.0, 2.0, 2.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 697, 1344, 1638, 0, 0, 0, false
14, 6, 32.0, 2.0, 8.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 566, 844, 933, 0, 0, 0, false
14, 6, 31.0, 1.0, 5.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 796, 1327, 1251, 0, 0, 0, false
14, 6, 31.0, 1.0, 4.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 536, 875, 1099, 0, 0, 0, false
14, 6, 31.0, 1.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 594, 476, 0, 0, 0, false
14, 6, 30.0, 1.0, 2.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 541, 727, 961, 0, 0, 0, false
14, 6, 35.0, 5.0, 5.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, false
14, 6, 31.0, 1.0, 3.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 196, 333, 0, 0, 0, false
14, 6, 31.0, 11.0, 11.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, false
14, 6, 31.0, 1.0, 7.0, 4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 618, 1192, 1582, 0, 0, 0, false
14, 6, 32.0, 1.0, 5.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 708, 731, 1174, 0, 0, 0, false
14, 6, 34.0, 0.0, 1.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 519, 738, 0, 0, 0, false
14, 6, 31.0, 1.0, 5.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 659, 958, 0, 0, 0, false
14, 6, 31.0, 1.0, 6.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 517, 722, 975, 0, 0, 0, false
14, 6, 30.0, 1.0, 4.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 908, 797, 909, 0, 0, 0, false
14, 6, 31.0, 1.0, 7.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 533, 631, 0, 0, 0, false
14, 6, 31.0, 0.0, 3.0, 3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 620, 440, 0, 0, 0, false
14, 6, 33.0, 0.0, 3.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 390, 354, 0, 0, 0, false
14, 6, 32.0, 0.0, 1.0, 2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 534, 782, 0, 0, 0, false
