nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, nbEmptyCore
6, 6, 0.045, 0.04, 0.075, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15, 15, 16, 0, 0, 0, 0
7, 2, 0.12, 0.01, 0.01, 0.075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22, 23, 28, 0, 0, 0, 0
7, 3, 0.095, 0.025, 0.055, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35, 42, 44, 0, 0, 0, 0
7, 4, 0.105, 0.035, 0.06, 0.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32, 41, 43, 0, 0, 0, 0
7, 5, 0.12, 0.015, 0.065, 0.085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35, 44, 45, 0, 0, 0, 0
7, 6, 0.09, 0.075, 0.06, 0.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28, 31, 34, 0, 0, 0, 0
8, 2, 0.2, 0.01, 0.025, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29, 33, 39, 0, 0, 0, 0
8, 3, 0.195, 0.02, 0.055, 0.055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46, 57, 62, 0, 0, 0, 0
8, 4, 0.215, 0.045, 0.105, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51, 67, 72, 0, 0, 0, 0
8, 5, 0.23, 0.055, 0.14, 0.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51, 66, 69, 0, 0, 0, 0
8, 6, 0.275, 0.08, 0.125, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45, 51, 56, 0, 0, 0, 0
9, 2, 0.49, 0.02, 0.03, 0.075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37, 42, 51, 0, 0, 0, 0
9, 3, 0.49, 0.05, 0.055, 0.085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62, 79, 87, 0, 0, 0, 0
9, 4, 0.535, 0.065, 0.1, 0.075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 68, 94, 101, 0, 0, 0, 0
9, 5, 0.545, 0.085, 0.15, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80, 103, 113, 0, 0, 0, 0
9, 6, 0.58, 0.09, 0.215, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74, 92, 101, 0, 0, 0, 0
10, 2, 1.105, 0.05, 0.035, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47, 53, 66, 0, 0, 0, 0
10, 3, 1.145, 0.05, 0.09, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84, 114, 124, 0, 0, 0, 0
10, 4, 1.16, 0.09, 0.2, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 101, 142, 159, 0, 0, 0, 0
10, 5, 1.16, 0.17, 0.295, 0.165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 112, 153, 167, 0, 0, 0, 0
10, 6, 1.175, 0.26, 0.45, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120, 159, 175, 0, 0, 0, 0
11, 2, 2.61, 0.03, 0.03, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57, 67, 83, 0, 0, 0, 0
11, 3, 2.685, 0.085, 0.15, 0.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 104, 146, 162, 0, 0, 0, 0
11, 4, 2.645, 0.125, 0.27, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 124, 177, 208, 0, 0, 0, 0
11, 5, 2.66, 0.215, 0.5, 0.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 152, 215, 242, 0, 0, 0, 0
11, 6, 2.71, 0.33, 0.79, 0.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 167, 233, 264, 0, 0, 0, 0
12, 2, 6.0, 0.065, 0.07, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78, 91, 115, 0, 0, 0, 0
12, 3, 6.28, 0.13, 0.185, 0.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 136, 194, 214, 0, 0, 0, 0
12, 4, 6.395, 0.22, 0.515, 0.655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 164, 243, 282, 0, 0, 0, 0
12, 5, 6.495, 0.315, 1.01, 0.715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 224, 318, 371, 0, 0, 0, 0
12, 6, 6.175, 0.605, 1.405, 0.665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 239, 339, 390, 0, 0, 0, 0
13, 2, 13.635, 0.055, 0.07, 0.93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 82, 100, 124, 0, 0, 0, 0
13, 3, 14.135, 0.095, 0.345, 1.195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 162, 233, 262, 0, 0, 0, 0
13, 4, 14.385, 0.27, 0.72, 1.345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 211, 317, 386, 0, 0, 0, 0
13, 5, 14.03, 0.575, 1.42, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 250, 397, 468, 0, 0, 0, 0
13, 6, 14.47, 1.065, 2.62, 1.56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 300, 445, 516, 0, 0, 0, 0
14, 2, 30.935, 0.065, 0.14, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100, 122, 155, 0, 0, 0, 0
14, 3, 30.87, 0.185, 0.45, 2.375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 214, 306, 360, 0, 0, 0, 0
14, 4, 31.14, 0.395, 1.125, 2.465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 283, 438, 547, 0, 0, 0, 0
14, 5, 31.445, 0.765, 2.415, 2.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 359, 543, 685, 0, 0, 0, 0
14, 6, 31.715, 1.66, 4.195, 2.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 413, 642, 767, 0, 0, 0, 0
15, 2, 69.62, 0.085, 0.2, 3.695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120, 150, 188, 0, 0, 0, 0
15, 3, 69.655, 0.26, 0.65, 4.635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 245, 358, 417, 0, 0, 0, 0
15, 4, 70.16, 0.53, 1.71, 4.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 334, 531, 679, 0, 0, 0, 0
15, 5, 70.705, 0.97, 3.985, 5.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 467, 681, 889, 0, 0, 0, 0
15, 6, 71.14, 1.775, 6.805, 5.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 582, 896, 1082, 0, 0, 0, 0
16, 2, 157.54, 0.105, 0.17, 7.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 140, 179, 224, 0, 0, 0, 0
16, 3, 157.81, 0.255, 0.97, 9.425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 302, 446, 533, 0, 0, 0, 0
16, 4, 158.76, 0.83, 3.045, 9.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 415, 656, 865, 0, 0, 0, 0
16, 5, 158.885, 2.32, 6.49, 10.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 597, 930, 1235, 0, 0, 0, 0
16, 6, 161.015, 3.95, 12.9, 11.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 783, 1242, 1557, 0, 0, 0, 0
17, 2, 352.805, 0.095, 0.28, 14.945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150, 195, 245, 0, 0, 0, 0
17, 3, 353.75, 0.37, 1.355, 19.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 361, 525, 640, 0, 0, 0, 0
17, 4, 355.66, 1.685, 4.59, 19.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 481, 781, 1064, 0, 0, 0, 0
17, 5, 357.715, 3.055, 10.64, 21.035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 725, 1151, 1592, 0, 0, 0, 0
17, 6, 359.425, 7.29, 22.42, 22.305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 944, 1539, 2027, 0, 0, 0, 0
18, 2, 786.39, 0.15, 0.42, 30.985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 202, 254, 323, 0, 0, 0, 0
18, 3, 782.325, 0.47, 1.885, 37.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 428, 645, 771, 0, 0, 0, 0
18, 4, 799.125, 1.8, 8.675, 41.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 629, 1015, 1408, 0, 0, 0, 0
18, 5, 807.405, 2.875, 20.22, 46.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1041, 1525, 2279, 0, 0, 0, 0
18, 6, 816.72, 11.57, 37.66, 45.305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1311, 2173, 2902, 0, 0, 0, 0
19, 2, 1804.155, 0.17, 0.64, 62.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 203, 270, 342, 0, 0, 0, 0
19, 3, 1794.65, 0.555, 3.01, 76.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 465, 709, 859, 0, 0, 0, 0
19, 4, 1794.255, 1.51, 17.115, 82.345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 703, 1109, 1621, 0, 0, 0, 0
19, 5, 1800.73, 3.905, 36.395, 82.325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1031, 1713, 2583, 0, 0, 0, 0
19, 6, 1829.765, 16.54, 71.26, 94.895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1587, 2631, 3666, 0, 0, 0, 0
20, 2, 4767.735, 0.285, 1.11, 141.235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 279, 357, 452, 0, 0, 0, 0
20, 3, 4908.305, 1.085, 6.51, 171.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 597, 931, 1148, 0, 0, 0, 0
20, 4, 4842.225, 3.53, 24.035, 183.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 890, 1496, 2188, 0, 0, 0, 0
20, 5, 4910.535, 7.0, 54.935, 193.745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1497, 2543, 3621, 0, 0, 0, 0
20, 6, 4907.79, 29.3, 128.285, 206.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1992, 3479, 4894, 0, 0, 0, 0
